speciname | taxstat
Diospyros erythrosperma H.Perrier | Accepted
Diospyros esmereg B.Walln. | Accepted
Diospyros eucalyptifolia Bakh. | Accepted
Diospyros euphlehia Merr. | Accepted
Diospyros evena Bakh. | Accepted
Diospyros everettii Merr. | Accepted
Diospyros exsculpta Buch.-Ham. | Accepted
Diospyros fanjingshanica S.K.Lee | Accepted
Diospyros fasciculosa (F.Muell.) F.Muell. | Accepted
Diospyros fastidiosa F.White | Accepted
Diospyros feliciana Letouzey & F.White | Accepted
Diospyros fenal B.Walln. | Accepted
Diospyros fengchangensis S.Y.Lu | Accepted
Diospyros fengii C.Y.Wu | Accepted
Diospyros ferox Bakh. | Accepted
Diospyros ferruginescens Bakh. | Accepted
Diospyros filipendula Pierre ex Lecomte | Accepted
Diospyros filipes H.Perrier | Accepted
Diospyros fischeri Gürke | Accepted
Diospyros flavocarpa (Vieill. ex P.Parm.) F.White | Accepted
Diospyros fleuryana A.Chev. ex Lecomte | Accepted
Diospyros foliolosa Wall. ex A.DC. | Accepted
Diospyros foliosa (Rich ex A.Gray) Bakh. | Accepted
Diospyros forbesii Bakh. | Accepted
Diospyros forrestii J.Anthony | Accepted
Diospyros foxworthyi Bakh. | Accepted
Diospyros fragrans Gürke | Accepted
Diospyros froesii Cavalcante | Accepted
Diospyros frutescens Blume | Accepted
Diospyros fulvopilosa Fletcher | Accepted
Diospyros fuscovelutina Baker | Accepted
Diospyros fusicarpa Bakh. | Accepted
Diospyros fusiformis Kosterm. | Accepted
Diospyros gabunensis Gürke | Accepted
Diospyros gallo B.Walln. | Accepted
Diospyros galpinii (Hiern) De Winter | Accepted
Diospyros gambleana Bakh. | Accepted
Diospyros gaultheriifolia Mart. ex Miq. | Accepted
Diospyros ghatensis B.R.Ramesh & D.De Franceschi | Accepted
Diospyros gigantocarpa Kosterm. | Accepted
Diospyros gillespiei (Fosberg) Kosterm. | Accepted
Diospyros gilletii De Wild. | Accepted
Diospyros gillisonii Kosterm. | Accepted
Diospyros glabra (L.) De Winter | Accepted
Diospyros glabrata (Warb) Kosterm. | Accepted
Diospyros glandulifera De Winter | Accepted
Diospyros glandulosa Lace | Accepted
Diospyros glans F.White | Accepted
Diospyros glaucifolia Metcalf | Accepted
Diospyros glaucophylla Bakh. | Accepted
Diospyros glomerata Spruce ex Hiern | Accepted
Diospyros gneissicola (H.Perrier) ined. | Accepted
Diospyros goudotii Hiern | Accepted
Diospyros gracilescens Gürke | Accepted
Diospyros gracilipes Hiern | Accepted
Diospyros gracilis Fletcher | Accepted
Diospyros greenwayi F.White | Accepted
Diospyros greshoffiana Koord. ex Bakh. | Accepted
Diospyros greveana H.Perrier | Accepted
Diospyros grex F.White | Accepted
Diospyros grisebachii (Hiern) Standl. | Accepted
Diospyros guatterioides A.C.Sm. | Accepted
Diospyros guianensis (Aubl.) Gürke | Accepted
Diospyros hackenbergii Diels | Accepted
Diospyros hainanensis Merr. | Accepted
Diospyros haivanensis Hiep | Accepted
Diospyros halesioides Griseb. | Accepted
Diospyros hallieri Bakh. | Accepted
Diospyros haplostylis Boivin ex Hiern | Accepted
Diospyros hartmanniana S.Knapp | Accepted
Diospyros hasseltii Zoll. | Accepted
Diospyros hassleri Hiern | Accepted
Diospyros havilandii Bakh. | Accepted
Diospyros hayatae Lecomte | Accepted
Diospyros hazomainty H.Perrier | Accepted
Diospyros hebecarpa A.Cunn. ex Benth. | Accepted
Diospyros hemiteles I.Richardson | Accepted
Diospyros heterosepala H.Perrier | Accepted
Diospyros heterotricha (Welw. ex Hiern) F.White | Accepted
Diospyros heudelotii Hiern | Accepted
Diospyros hexamera C.Y.Wu | Accepted
Diospyros hierniana (King & Gamble) Bakh. | Accepted
Diospyros hilairei (Hiern) Cavalcante | Accepted
Diospyros hillebrandii (Seem.) Fosberg | Accepted
Diospyros hirsuta L.f. | Accepted
Diospyros hispida A.DC. | Accepted
Diospyros holttumii Bakh. | Accepted
Diospyros howii Merr. & Chun | Accepted
Diospyros hoyleana F.White | Accepted
Diospyros humbertiana H.Perrier | Accepted
Diospyros humbertii (H.Perrier) ined. | Accepted
Diospyros implexicalyx H.Perrier | Accepted
Diospyros impolita F.White | Accepted
Diospyros impressa Dunn & R.S.Willliams | Accepted
Diospyros inconstans Jacq. | Accepted
Diospyros inexplorata F.White | Accepted
Diospyros inflata Merr. & Chun | Accepted
Diospyros inhacaensis F.White | Accepted
Diospyros insidiosa Bakh. | Accepted
Diospyros insignis Thwaites | Accepted
Diospyros insularis Bakh. | Accepted
Diospyros intricata (A.Gray) Standl. | Accepted
Diospyros ismailii Ng | Accepted
Diospyros iturensis (Gürke) Letouzey & F.White | Accepted
Diospyros janeirensis Sandwith | Accepted
Diospyros janowskyi Bakh. | Accepted
Diospyros japonica Siebold & Zucc. | Accepted
Diospyros javanica Bakh. | Accepted
Diospyros johnstoniana Standl. & Steyerm. | Accepted
Diospyros johorensis Ng | Accepted
Diospyros juruensis A.C.Sm. | Accepted
Diospyros kabuyeana F.White | Accepted
Diospyros kajangensis Bakh. | Accepted
Diospyros kaki Thunb. | Accepted
Diospyros kamerunensis Gürke | Accepted
Diospyros kanizur B.Walln. | Accepted
Diospyros kanurii F.White | Accepted
Diospyros katendei Verdc. | Accepted
Diospyros keningauensis Ng | Accepted
Diospyros kerrii Craib | Accepted
Diospyros ketsensis H.Perrier | Accepted
Diospyros ketun B.Walln. | Accepted
Diospyros kika Debb. & Biswas | Accepted
Diospyros kingii Bakh. | Accepted
Diospyros kintungensis C.Y.Wu | Accepted
Diospyros kirkii Hiern | Accepted
Diospyros kochummenii Ng | Accepted
Diospyros koeboeensis Bakh. | Accepted
Diospyros koenigii Kosterm. | Accepted
Diospyros kolom B.Walln. | Accepted
Diospyros kondor B.Walln. | Accepted
Diospyros korthalsiana Hiern | Accepted
Diospyros kostermansii V.Singh | Accepted
Diospyros kotoensis T.Yamaz. | Accepted
Diospyros krukovii A.C.Sm. | Accepted
Diospyros kupensis Gosline | Accepted
Diospyros kurzii Hiern | Accepted
Diospyros labillardierei F.White | Accepted
Diospyros laevis Bojer ex A.DC. | Accepted
Diospyros lamiana (H.Perrier) ined. | Accepted
Diospyros lanceifolia Roxb. | Accepted
Diospyros lanceolata Poir. | Accepted
Diospyros landii Cavalcante | Accepted
Diospyros lateralis Hiern | Accepted
Diospyros latisepala Ridl. | Accepted
Diospyros latispathulata H.Perrier | Accepted
Diospyros lenticellata Baker | Accepted
Diospyros leonardii (Urb. & Ekman) Alain | Accepted
Diospyros leonis (Britton & P.Wilson) Standl. | Accepted
Diospyros leucomelas Poir. | Accepted
Diospyros liberiensis A.Chev. ex Hutch. & Dalziel | Accepted
Diospyros lissocarpoides Sandwith | Accepted
Diospyros lobata Lour. | Accepted
Diospyros lokohensis (H.Perrier) ined. | Accepted
Diospyros lolin Bakh. | Accepted
Diospyros lolinopsis Kosterm. | Accepted
Diospyros longibracteata Lecomte | Accepted
Diospyros longiciliata Merr. | Accepted
Diospyros longiflora Letouzey & F.White | Accepted
Diospyros longipedicellata Lecomte | Accepted
Diospyros longipilosa Phengklai | Accepted
Diospyros longistyla A.C.Sm. | Accepted
Diospyros longshengensis S.K.Lee | Accepted
Diospyros lotus L. | Accepted
Diospyros loureiroana G.Don | Accepted
Diospyros louvelii H.Perrier | Accepted
Diospyros lunduensis Ng | Accepted
Diospyros lycioides Desf. | Accepted
Diospyros mabacea (F.Muell.) F.Muell. | Accepted
Diospyros mabolo (Poir.) Lindl. | Accepted
Diospyros maclurei Merr. | Accepted
Diospyros macrocarpa Hiern | Accepted
Diospyros macrophylla Blume | Accepted
Diospyros madagascariensis (A.DC.) ined. | Accepted
Diospyros madecassa H.Perrier | Accepted
Diospyros mafiensis F.White | Accepted
Diospyros magnifolia (H.Perrier) ined. | Accepted
Diospyros magogoana F.White | Accepted
Diospyros maingayi (Hiern) Bakh. | Accepted
Diospyros major (G.Forst.) Bakh. | Accepted
Diospyros malabarica (Desr.) Kostel. | Accepted
Diospyros malaccensis Bakh. | Accepted
Diospyros malacothrix Kosterm. | Accepted
Diospyros manampetsae H.Perrier | Accepted
Diospyros manausensis Cavalcante | Accepted
Diospyros mangabensis Aug.DC. | Accepted
Diospyros mangorensis H.Perrier | Accepted
Diospyros mannii Hiern | Accepted
Diospyros manu B.Walln. | Accepted
Diospyros mapingo H.Perrier | Accepted
Diospyros margaretae F.White | Accepted
Diospyros maritima Blume | Accepted
Diospyros marmorata R.Parker | Accepted
Diospyros martabanica C.B.Clarke | Accepted
Diospyros martinii Benoist | Accepted
Diospyros masoalensis H.Perrier | Accepted
Diospyros matheriana A.C.Sm. | Accepted
Diospyros mattogrossensis Hoehne | Accepted
Diospyros meeusiana (H.Perrier) ined. | Accepted
Diospyros megasepala Baker | Accepted
Diospyros melanida Poir. | Accepted
Diospyros melanoxylon Roxb. | Accepted
Diospyros melocarpa F.White | Accepted
Diospyros mespiliformis Hochst. ex A.DC. | Accepted
Diospyros metcalfii Chun & T.C.Chen | Accepted
Diospyros mexiae Standl. | Accepted
Diospyros miaoshanica S.K.Lee | Accepted
Diospyros micrantha Sandwith | Accepted
Diospyros micromera Bakh. | Accepted
Diospyros microrhombus Hiern | Accepted
Diospyros miltonii Cavalcante | Accepted
Diospyros minahassae Bakh. | Accepted
Diospyros mindanaensis Merr. | Accepted
Diospyros minimifolia F.White | Accepted
Diospyros minutiflora Bakh. | Accepted
Diospyros minutiloba H.Perrier | Accepted
Diospyros moi Lecomte | Accepted
Diospyros mollis Griff. | Accepted
Diospyros mollissima Kosterm. | Accepted
Diospyros monbuttensis Gürke | Accepted
Diospyros montana Roxb. | Accepted
Diospyros montigena (H.Perrier) ined. | Accepted
Diospyros moonii Thwaites | Accepted
Diospyros morrisiana Hance | Accepted
Diospyros multibracteata (Merr.) Bakh. | Accepted
Diospyros multiflora Blanco | Accepted
Diospyros multinervis Ng | Accepted
Diospyros mun A.Chev. ex Lecomte | Accepted
Diospyros muricata Bakh. | Accepted
Diospyros mweroensis F.White | Accepted
Diospyros myriophylla (H.Perrier) ined. | Accepted
Diospyros myrmecocarpa Mart. ex Miq. | Accepted
Diospyros myrtifolia H.Perrier | Accepted
Diospyros myrtilloides (H.Perrier) ined. | Accepted
Diospyros nana Bakh. | Accepted
Diospyros nanay B.Walln. | Accepted
Diospyros natalensis (Harv.) Brenan | Accepted
Diospyros navillei H.Lév. | Accepted
Diospyros nebulosa F.White | Accepted
Diospyros neglecta F.White | Accepted
Diospyros neilgerrensis (Wight) Kosterm. | Accepted
Diospyros nemorosa Bakh. | Accepted
Diospyros nenab B.Walln. | Accepted
Diospyros neraudii A.DC. | Accepted
Diospyros neurosepala Bakh. | Accepted
Diospyros nhatrangensis Lecomte | Accepted
Diospyros nigra (J.F.Gmel.) Perrier | Accepted
Diospyros nigricans Wall. ex A.DC. | Accepted
Diospyros nigrocortex C.Y.Wu | Accepted
Diospyros nilagirica Bedd. | Accepted
Diospyros nitida Merr. | Accepted
Diospyros nodosa Poir. | Accepted
Diospyros normanbyensis Kosterm. | Accepted
Diospyros novoguineensis Bakh. | Accepted
Diospyros nummulariifolia Kosterm. | Accepted
Diospyros nur B.Walln. | Accepted
Diospyros nutans King & Gamble | Accepted
Diospyros oaxacana Standl. | Accepted
Diospyros obducta (H.Perrier) ined. | Accepted
Diospyros obliquifolia (Hiern ex Gürke) F.White | Accepted
Diospyros oblonga Wall. ex G.Don | Accepted
Diospyros oblongifolia (Thwaites) Kosterm. | Accepted
Diospyros occlusa H.Perrier | Accepted
Diospyros occulta F.White | Accepted
Diospyros okkesii Kosterm. | Accepted
Diospyros olacinoides (H.Perrier) ined. | Accepted
Diospyros oldhamii Maxim. | Accepted
Diospyros oleifera W.C.Cheng | Accepted
Diospyros olen Hiern | Accepted
Diospyros oligantha Merr. | Accepted
Diospyros oliviformis R.H.Miao | Accepted
Diospyros onivensis H.Perrier | Accepted
Diospyros oocarpa Thwaites | Accepted
Diospyros opaca C.B.Clarke | Accepted
Diospyros oppositifolia Thwaites | Accepted
Diospyros orthioneura Diels | Accepted
Diospyros ottohuberi B.Walln. | Accepted
Diospyros oubatchensis Kosterm. | Accepted
Diospyros ovalifolia Wight | Accepted
Diospyros ovalis Hiern | Accepted
Diospyros oxycarpa (Urb.) Alain | Accepted
Diospyros pahangensis Bakh. | Accepted
Diospyros palauensis (Kaneh.) Hosok. | Accepted
Diospyros palembanica Bakh. | Accepted
Diospyros pallens (Thunb.) F.White | Accepted
Diospyros palmeri Eastw. | Accepted
Diospyros panamensis S.Knapp | Accepted
Diospyros pancheri Kosterm. | Accepted
Diospyros panguana B.Walln. | Accepted
Diospyros paniculata Dalzell | Accepted
Diospyros papuana Valeton ex Bakh. | Accepted
Diospyros parabuxifolia Ng | Accepted
Diospyros paraensis Sothers | Accepted
Diospyros parifolia H.Perrier | Accepted
Diospyros parviflora (Schltr.) Bakh. | Accepted
Diospyros parvifolia Hiern | Accepted
Diospyros pauciflora King & Gamble | Accepted
Diospyros peekelii Lauterb. | Accepted
Diospyros pemadasae Jayas. | Accepted
Diospyros penangiana King & Gamble | Accepted
Diospyros pendula Hasselt ex Hassk. | Accepted
Diospyros penibukanensis Bakh. | Accepted
Diospyros pentamera (F.Muell.) Woods & F.Muell. | Accepted
Diospyros perakensis Bakh. | Accepted
Diospyros perfida Bakh. | Accepted
Diospyros perglauca H.Perrier | Accepted
Diospyros perplexa F.White | Accepted
Diospyros perreticulata H.Perrier | Accepted
Diospyros perrieri Jum. | Accepted
Diospyros pervilleana (Baill.) ined. | Accepted
Diospyros pervillei Hiern | Accepted
Diospyros phanrangensis Lecomte | Accepted
Diospyros philippinensis A.DC. | Accepted
Diospyros phlebodes (A.C.Sm.) A.C.Sm. | Accepted
Diospyros phuketensis Phengklai | Accepted
Diospyros physocalycina Gürke | Accepted
Diospyros pierrei Lecomte | Accepted
Diospyros pilosanthera Blanco | Accepted
Diospyros pilosiuscula G.Don | Accepted
Diospyros piresii Cavalcante | Accepted
Diospyros piscatoria Gürke | Accepted
Diospyros piscicapa Ridl. | Accepted
Diospyros platanoides Letouzey & F.White | Accepted
Diospyros platycalyx Hiern | Accepted
Diospyros plectosepala Hiern | Accepted
Diospyros poeppigiana A.DC. | Accepted
Diospyros polita Bakh. | Accepted
Diospyros polystemon Gürke | Accepted
Diospyros poncei Merr. | Accepted
Diospyros potamica Kosterm. | Accepted
Diospyros potingensis Merr. & Chun | Accepted
Diospyros preussii Gürke | Accepted
Diospyros pruinosa Hiern | Accepted
Diospyros pruriens Dalzell | Accepted
Diospyros pseudoharmandii Hiep | Accepted
Diospyros pseudomalabarica Bakh. | Accepted
Diospyros pseudomespilus Mildbr. | Accepted
Diospyros pseudoxylopia Mildbr. | Accepted
Diospyros pterocalyx Bojer ex A.DC. | Accepted
Diospyros pubescens Pers. | Accepted
Diospyros pulchra Bakh. | Accepted
Diospyros puncticulosa Bakh. | Accepted
Diospyros punctilimba C.Y.Wu | Accepted
Diospyros pustulata F.White | Accepted
Diospyros pyrrhocarpa Miq. | Accepted
Diospyros quaesita Thwaites | Accepted
Diospyros quartzitarum (H.Perrier) ined. | Accepted
Diospyros quercina (Baill.) ined. | Accepted
Diospyros quiloensis (Hiern) F.White | Accepted
Diospyros rabiensis Breteler | Accepted
Diospyros racemosa Roxb. | Accepted
Diospyros ramiflora Roxb. | Accepted
Diospyros ramulosa (E.Mey. ex A.DC.) De Winter | Accepted
Diospyros ranongensis Phengklai | Accepted
Diospyros rekoi Standl. | Accepted
Diospyros relit B.Walln. | Accepted
Diospyros reticulinervis C.Y.Wu | Accepted
Diospyros revaughanii I.Richardson | Accepted
Diospyros revolutissima F.White | Accepted
Diospyros rheophytica Kosterm. | Accepted
Diospyros rhodocalyx Kurz | Accepted
Diospyros rhododendroides Kosterm. | Accepted
Diospyros rhombifolia Hemsl. | Accepted
Diospyros ridleyi Bakh. | Accepted
Diospyros ridsdalei Kosterm. | Accepted
Diospyros riedelii (Hiern) B.Walln. | Accepted
Diospyros rigida Hiern | Accepted
Diospyros ropourea B.Walln. | Accepted
Diospyros rosei Standl. | Accepted
Diospyros rostrata (Merr.) Bakh. | Accepted
Diospyros rotok B.Walln. | Accepted
Diospyros rotundifolia Hiern | Accepted
Diospyros rubicunda Gürke | Accepted
Diospyros rubrolanata H.Perrier | Accepted
Diospyros rufa King & Gamble | Accepted
Diospyros rufogemmata Lecomte | Accepted
Diospyros rumphii Bakh. | Accepted
Diospyros sahayadryensis P.Daniel & Vajr. | Accepted
Diospyros sakalavarum H.Perrier | Accepted
Diospyros saldanhae Kosterm. | Accepted
Diospyros salicifolia Humb. & Bonpl. ex Willd. | Accepted
Diospyros salletii Lecomte | Accepted
Diospyros samoensis A.Gray | Accepted
Diospyros sandwicensis (A.DC.) Fosberg | Accepted
Diospyros sankurensis Gürke | Accepted
Diospyros santaremnensis Sandwith | Accepted
Diospyros sanza-minika A.Chev. | Accepted
Diospyros savannarum Kosterm. | Accepted
Diospyros saxatilis S.K.Lee | Accepted
Diospyros saxicola R.H.Miao | Accepted
Diospyros scabiosa Bakh. | Accepted
Diospyros scabra (Chiov.) Cufod. | Accepted
Diospyros scabrida (Harv. ex Hiern) De Winter | Accepted
Diospyros scalariformis Fletcher | Accepted
Diospyros schmutzii Kosterm. | Accepted
Diospyros sclerophylla H.Perrier | Accepted
Diospyros scortechinii King & Gamble | Accepted
Diospyros scottmorii B.Walln. | Accepted
Diospyros selangorensis Bakh. | Accepted
Diospyros senensis Klotzsch | Accepted
Diospyros sericea A.DC. | Accepted
Diospyros serrana Sothers | Accepted
Diospyros seychellarum (Hiern) Kosterm. | Accepted
Diospyros shimbaensis F.White | Accepted
Diospyros siamang Bakh. | Accepted
Diospyros sichourensis C.Y.Wu | Accepted
Diospyros siderophylla H.L.Li | Accepted
Diospyros simaloerensis Bakh. | Accepted
Diospyros simii (Kuntze) De Winter | Accepted
Diospyros sinaloensis S.F.Blake | Accepted
Diospyros singaporensis Bakh. | Accepted
Diospyros sintenisii (Krug & Urb.) Standl. | Accepted
Diospyros sleumeri Kosterm. | Accepted
Diospyros sogeriensis Bakh. | Accepted
Diospyros sonorae Standl. | Accepted
Diospyros soporifera Bakh. | Accepted
Diospyros sororia Bakh. | Accepted
Diospyros soubreana F.White | Accepted
Diospyros soyauxii Gürke & K.Schum. | Accepted
Diospyros sparsirama Hiern ex Greves | Accepted
Diospyros sphaerosepala Baker | Accepted
Diospyros sprucei Hiern | Accepted
Diospyros squamifolia Kosterm. | Accepted
Diospyros squamosa Bojer ex A.DC. | Accepted
Diospyros squarrosa Klotzsch | Accepted
Diospyros stenocarpa (H.Perrier) ined. | Accepted
Diospyros streptosepala Merr. | Accepted
Diospyros stricta Roxb. | Accepted
Diospyros strigosa Hemsl. | Accepted
Diospyros striicalyx H.Perrier | Accepted
Diospyros styraciformis King & Gamble | Accepted
Diospyros suaveolens Gürke | Accepted
Diospyros subacuta Hiern | Accepted
Diospyros subfalciformis H.Perrier | Accepted
Diospyros subrhomboidea King & Gamble | Accepted
Diospyros subrotata Hiern | Accepted
Diospyros subsessilifolia H.Perrier | Accepted
Diospyros subsessilis Kosterm. | Accepted
Diospyros subtrinervis H.Perrier | Accepted
Diospyros subtruncata Hochr. | Accepted
Diospyros sulcata Bourd. | Accepted
Diospyros sumatrana Miq. | Accepted
Diospyros sundaica Bakh. | Accepted
Diospyros sunyiensis Chun & T.C.Chen | Accepted
Diospyros susarticulata Lecomte | Accepted
Diospyros sutchuensis Y.C.Yang | Accepted
Diospyros sylvatica Roxb. | Accepted
Diospyros tampinensis H.Perrier | Accepted
Diospyros tarim B.Walln. | Accepted
Diospyros tenuiflora A.C.Sm. | Accepted
Diospyros tenuipes Merr. | Accepted
Diospyros tepu B.Walln. | Accepted
Diospyros terminalis Kosterm. | Accepted
Diospyros tero B.Walln. | Accepted
Diospyros tesselaria Poir. | Accepted
Diospyros tessmannii Mildbr. | Accepted
Diospyros tetraceros H.Perrier | Accepted
Diospyros tetrandra Hiern | Accepted
Diospyros tetrapoda H.Perrier | Accepted
Diospyros tetrasperma Sw. | Accepted
Diospyros texana Scheele | Accepted
Diospyros thaiensis Phengklai | Accepted
Diospyros thomasii Hutch. & Dalziel | Accepted
Diospyros thorelii (Lecomte) Hiep | Accepted
Diospyros thouarsii Hiern | Accepted
Diospyros thwaitesii (Hiern) Bedd. | Accepted
Diospyros tireliae F.White | Accepted
Diospyros tonkinensis A.Chev. | Accepted
Diospyros torquata H.Perrier | Accepted
Diospyros touranensis Lecomte | Accepted
Diospyros toxicaria Hiern | Accepted
Diospyros transita (Bakh.) Kosterm. | Accepted
Diospyros transitoria Bakh. | Accepted
Diospyros trengganuensis Ng | Accepted
Diospyros trianthos Phengkhlai | Accepted
Diospyros trichophylla Alston | Accepted
Diospyros tricolor (Schumach. & Thonn.) Hiern | Accepted
Diospyros tridentata F.White | Accepted
Diospyros tristis King & Gamble | Accepted
Diospyros trisulca F.White | Accepted
Diospyros trombetensis Sandwith | Accepted
Diospyros tropophylla (H.Perrier) ined. | Accepted
Diospyros troupinii F.White | Accepted
Diospyros truncata Zoll. & Moritzi | Accepted
Diospyros truncatifolia Caveney | Accepted
Diospyros tsangii Merr. | Accepted
Diospyros tuberculata Bakh. | Accepted
Diospyros turfosa Kosterm. | Accepted
Diospyros tutcheri Dunn | Accepted
Diospyros uaupensis Cavalcante | Accepted
Diospyros ubaita B.Walln. | Accepted
Diospyros ulo Merr. | Accepted
Diospyros umbrosa F.White | Accepted
Diospyros undulata Wall. ex G.Don | Accepted
Diospyros unisemina C.Y.Wu | Accepted
Diospyros urep B.Walln. | Accepted
Diospyros urschii H.Perrier | Accepted
Diospyros uzungwaensis Frim.-Møll. & Ndang. | Accepted
Diospyros vaccinioides Lindl. | Accepted
Diospyros variegata Kurz | Accepted
Diospyros veillonii F.White | Accepted
Diospyros velutinosa Bakh. | Accepted
Diospyros venenosa Bakh. | Accepted
Diospyros venosa Wall. ex A.DC. | Accepted
Diospyros vera (Lour.) A.Chev. | Accepted
Diospyros vermoesenii De Wild. | Accepted
Diospyros verrucosa Hiern | Accepted
Diospyros vescoi Hiern | Accepted
Diospyros vestita Benoist | Accepted
Diospyros vieillardii (Hiern) Kosterm. | Accepted
Diospyros vignei F.White | Accepted
Diospyros viguieriana H.Perrier | Accepted
Diospyros villosa (L.) De Winter | Accepted
Diospyros villosiuscula Kosterm. | Accepted
Diospyros virgata (Gürke) Brenan | Accepted
Diospyros virginiana L. | Accepted
Diospyros viridicans Hiern | Accepted
Diospyros vitiensis Gillespie | Accepted
Diospyros wagemansii F.White | Accepted
Diospyros wajirensis F.White | Accepted
Diospyros walkeri (Wight) Gürke | Accepted
Diospyros wallichii King & Gamble | Accepted
Diospyros weddellii Hiern | Accepted
Diospyros whitei Dowsett-Lemaire & Pannell | Accepted
Diospyros whitfordii Merr. | Accepted
Diospyros whyteana (Hiern) P.White | Accepted
Diospyros winitii Fletcher | Accepted
Diospyros xavantina Sothers | Accepted
Diospyros xiangguiensis S.K.Lee | Accepted
Diospyros xishuangbannaensis C.Y.Wu & H.Chu | Accepted
Diospyros yaouhensis (Schltr.) Kosterm. | Accepted
Diospyros yatesiana Standl. | Accepted
Diospyros yeobi Bakh. | Accepted
Diospyros yomomo B.Walln. | Accepted
Diospyros yucatanensis Lundell | Accepted
Diospyros yunnanensis Rehder & E.H.Wilson | Accepted
Diospyros zenkeri (Gürke) F.White | Accepted
Diospyros zhenfengensis S.K.Lee | Accepted
Diospyros zombensis (B.L.Burtt) F.White | Accepted
Euclea acutifolia E.Mey. ex A.DC. | Accepted
Euclea angolensis Gürke | Accepted
Euclea asperrima E.Holzh. | Accepted
Euclea balfourii Hiern ex Balf.f. | Accepted
Euclea coriacea A.DC. | Accepted
Euclea crispa (Thunb.) Gürke | Accepted
Euclea dewinteri Retief | Accepted
Euclea divinorum Hiern | Accepted
Euclea lancea Thunb. | Accepted
Euclea laurina Hiern ex Balf.f. | Accepted
Euclea natalensis A.DC. | Accepted
Euclea neghellensis Cufod. | Accepted
Euclea polyandra (L.f.) E.Mey. ex Hiern | Accepted
Euclea pseudebenus E.Mey. ex A.DC. | Accepted
Euclea racemosa L. | Accepted
Euclea sekhukhuniensis Retief, S.J.Siebert & A.E.van Wyk | Accepted
Euclea tomentosa E.Mey. ex A.DC. | Accepted
Euclea undulata Thunb. | Accepted
Lissocarpa benthamii Gürke | Accepted
Lissocarpa guianensis Gleason | Accepted
Lissocarpa jensonii R.Vásquez | Accepted
Lissocarpa kating B.Walln. | Accepted
Lissocarpa ronliesneri B.Walln. | Accepted
Lissocarpa stenocarpa Steyerm. | Accepted
Lissocarpa tetramera (Rusby) P.E.Berry | Accepted
Lissocarpa uyat B.Walln. | Accepted
Ecdeiocolea monostachya F.Muell. | Accepted
Georgeantha hexandra B.G.Briggs & L.A.S.Johnson | Accepted
Elaeagnus angustata (Rehder) C.Y.Chang | Accepted
Elaeagnus angustifolia L. | Accepted
Elaeagnus annamensis S.Moore | Accepted
Elaeagnus argyi H.Lév. | Accepted
Elaeagnus bambusetorum Hand.-Mazz. | Accepted
Elaeagnus bockii Diels | Accepted
Elaeagnus bonii Lecomte | Accepted
Elaeagnus calcarea Z.R.Xu | Accepted
Elaeagnus caudata Schltdl. ex Momiy. | Accepted
Elaeagnus cinnamomifolia W.K.Hu & H.F.Chow | Accepted
Elaeagnus commutata Bernh. ex Rydb. | Accepted
Elaeagnus conferta Roxb. | Accepted
Elaeagnus courtoisii Belval | Accepted
Elaeagnus davidii Franch. | Accepted
Elaeagnus delavayi Lecomte | Accepted
Elaeagnus difficilis Servett. | Accepted
Elaeagnus epitricha Momiy. ex H.Ohba | Accepted
Elaeagnus fasciculata Griff. | Accepted
Elaeagnus formosana Nakai | Accepted
Elaeagnus formosensis Hatus. | Accepted
Elaeagnus geniculata D.Fang | Accepted
Elaeagnus glabra Thunb. | Accepted
Elaeagnus gonyanthes Benth. | Accepted
Elaeagnus griffithii Servett. | Accepted
Elaeagnus grijsii Hance | Accepted
Elaeagnus guizhouensis C.Y.Chang | Accepted
Elaeagnus henryi Warb. ex Diels | Accepted
Elaeagnus heterophylla D.Fang & D.R.Liang | Accepted
Elaeagnus hunanensis C.J.Qi & Q.Z.Lin | Accepted
Elaeagnus indica Servett. | Accepted
Elaeagnus infundibularis Momiy. | Accepted
Elaeagnus jiangxiensis C.Y.Chang | Accepted
Elaeagnus jingdonensis C.Y.Chang | Accepted
Elaeagnus kanaii Momiy. | Accepted
Elaeagnus lanceolata Warb. | Accepted
Elaeagnus lanpingensis C.Y.Chang | Accepted
Elaeagnus laosensis Lecomte | Accepted
Elaeagnus latifolia L. | Accepted
Elaeagnus lipoensis Z.R.Xu | Accepted
Elaeagnus liuzhouensis C.Y.Chang | Accepted
Elaeagnus longiloba C.Y.Chang | Accepted
Elaeagnus loureiroi Champ. | Accepted
Elaeagnus luoxiangensis C.Y.Chang | Accepted
Elaeagnus luxiensis C.Y.Chang | Accepted
Elaeagnus macrantha Rehder | Accepted
Elaeagnus macrophylla Thunb. | Accepted
Elaeagnus magna Rehder | Accepted
Elaeagnus maritima Koidz. | Accepted
Elaeagnus matsunoana Makino | Accepted
Elaeagnus maximowiczii Servett. | Accepted
Elaeagnus micrantha C.Y.Chang | Accepted
Elaeagnus mollis Diels | Accepted
Elaeagnus montana Makino | Accepted
Elaeagnus morrisonensis Hayata | Accepted
Elaeagnus multiflora Thunb. | Accepted
Elaeagnus murakamiana Makino | Accepted
Elaeagnus nanchuanensis C.Y.Chang | Accepted
Elaeagnus obovata H.L.Li | Accepted
Elaeagnus obovatifolia D.Fang | Accepted
Elaeagnus obtusa C.Y.Chang | Accepted
Elaeagnus oldhamii Maxim. | Accepted
