speciname | taxstat
Neopaulia ovczinnikovii (Korovin) Pimenov & Kljuykov | Accepted
Niphogeton azorelloides Mathias & Constance | Accepted
Niphogeton chirripoi (Suess.) Mathias & Constance | Accepted
Niphogeton colombiana Mathias & Constance | Accepted
Niphogeton dissecta (Benth.) J.F.Macbr. | Accepted
Niphogeton glaucescens (Kunth) J.F. Macbr. | Accepted
Niphogeton kalbreyeri (H.Wolff) Mathias & Constance | Accepted
Niphogeton lingula (Wedd.) Mathias & Constance | Accepted
Niphogeton magna J.F. Macbr. | Accepted
Niphogeton pusilla (Wedd.) Mathias & Constance | Accepted
Niphogeton scabra (H. Wolff) J.F. Macbr. | Accepted
Niphogeton sprucei (H. Wolff) Mathias & Constance | Accepted
Niphogeton stricta (H. Wolff) Mathias & Constance | Accepted
Niphogeton ternata (Willd. ex Schult.) Mathias & Constance | Accepted
Nothosmyrnium japonicum Miq. | Accepted
Nothosmyrnium xizangense Shan & T.S. Wang | Accepted
Notiosciadium pampicola Speg. | Accepted
Notobubon capense (Eckl. & Zeyh.) Magee | Accepted
Notobubon ferulaceum (Thunb.) Magee | Accepted
Notobubon galbaniopse (H. Wolff) Magee | Accepted
Notobubon galbanum (L.) Magee | Accepted
Notobubon gummiferum (L.) Magee | Accepted
Notobubon laevigatum (Aiton) Magee | Accepted
Notobubon montanum (Eckl. & Zeyh.) Magee | Accepted
Notobubon pearsonii (Adamson) Magee | Accepted
Notobubon pungens (E.Mey. ex Sond.) Magee | Accepted
Notobubon sonderi (M.Hiroe) Magee | Accepted
Notobubon striatum (Thunb.) Magee | Accepted
Notobubon tenuifolium (Thunb.) Magee | Accepted
Notopterygium forrestii H. Wolff | Accepted
Notopterygium franchetii H. Boissieu | Accepted
Notopterygium incisum C.T. Ting ex H.T. Chang | Accepted
Notopterygium oviforme Shan | Accepted
Notopterygium pinnatiivolucellatum F.T. Pu & Y.P. Wang | Accepted
Notopterygium tenuifolium M.L. Sheh & F.T. Pu | Accepted
Oedibasis apiculata (Kar. & Kir.) Koso-Pol. | Accepted
Oedibasis platycarpa Koso-Pol. | Accepted
Oedibasis tamerlanii Korovin ex Nevski | Accepted
Oenanthe aquatica (L.) Poir. | Accepted
Oenanthe benghalensis (Roxb.) Benth. & Hook. f. | Accepted
Oenanthe globulosa L. | Accepted
Oenanthe hookeri C.B. Clarke | Accepted
Oenanthe javanica (Blume) DC. | Accepted
Oenanthe linearis Wall. ex DC. | Accepted
Oenanthe palustris (Chiov.) C. Norman | Accepted
Oenanthe procumbens (H. Wolff) Norman | Accepted
Oenanthe silaifolia M. Bieb. | Accepted
Oenanthe thomsonii C.B. Clarke | Accepted
Oenanthe uhligii (H. Wolff) Norman | Accepted
Oligocladus patagonicus Pérez-Mor. | Accepted
Opopanax hispidus Griseb. | Accepted
Opopanax opopanax (L.) H. Karst. | Accepted
Opopanax persicus Boiss. | Accepted
Oreocomopsis xizangensis Pimenov & Kljuykov | Accepted
Oreomyrrhis andicola (Kunth) Endl. ex Hook. f. | Accepted
Oreomyrrhis daucifolia I.M. Johnst. | Accepted
Oreomyrrhis hookeri Mathias & Constance | Accepted
Oreomyrrhis involucrata Hayata | Accepted
Oreomyrrhis orizabae I.M. Johnst. | Accepted
Oreonana clementis (M.E. Jones) Jeps. | Accepted
Oreonana vestita (S. Watson) Jeps. | Accepted
Oreoschimperella aberdarensis (Norman) Rauschert | Accepted
Orlaya daucoides Greuter | Accepted
Ormosolenia alpina (Sieber ex Schult.) Pimenov | Accepted
Orogenia leibergii (J.M. Coult. & Rose) Rydb. | Accepted
Oschatzia saxifraga (Hook. f.) Walp. | Accepted
Osmorhiza aristata (Thunb.) Rydb. | Accepted
Osmorhiza berteroi DC. | Accepted
Osmorhiza bolanderi (A. Gray) Jeps. | Accepted
Osmorhiza brevipes (J.M. Coult. & Rose) Suksd. | Accepted
Osmorhiza chilensis Hook. & Arn. | Accepted
Osmorhiza depauperata Phil. | Accepted
Osmorhiza glabrata Phil. | Accepted
Osmorhiza intermedia (Rydb.) Rydb. | Accepted
Osmorhiza leibergii (J.M. Coult. & Rose) Suksd. | Accepted
Osmorhiza mexicana Griseb. | Accepted
Ostericum huadongense Z.H. Pan & X.H. Li | Accepted
Ostericum sieboldii (Miq.) Nakai | Accepted
Ottoa oenanthoides Kunth | Accepted
Oxypolis canbyi (J.M. Coult. & Rose) Fernald | Accepted
Oxypolis denticulata (Baldwin ex Elliott) J.R. Edm. | Accepted
Oxypolis fendleri (A. Gray) A. Heller | Accepted
Oxypolis filiformis (Walter) Britton | Accepted
Oxypolis ternata (Nutt.) A. Heller | Accepted
Pachypleurum alpinum Ledeb. | Accepted
Pachypleurum lhasanum H.T. Chang & Shan | Accepted
Pachypleurum muliense Shan & F.T. Pu | Accepted
Pachypleurum nyalamense H.T. Chang & Shan | Accepted
Pachypleurum xizangense H.T. Chang & Shan | Accepted
Palimbia defoliata Korovin | Accepted
Paraselinum weberbaueri H. Wolff | Accepted
Parasilaus asiaticus Pimenov | Accepted
Pastinaca sativa L. | Accepted
Pastinaca sylvestris Mill. | Accepted
Pastinaca umbrosa Steven | Accepted
Paulia alpina Korovin ex Pimenov & Kljuykov | Accepted
Perideridia americana (Nutt.) Rchb. ex Steud. | Accepted
Perideridia californica (Torr.) A. Nelson & J.F. Macbr. | Accepted
Perideridia erythrorhiza (Piper) T.I. Chuang & Constance | Accepted
Perideridia gairdneri (Hook. & Arn.) Mathias | Accepted
Perideridia howellii (J.M. Coult. & Rose) Mathias | Accepted
Perideridia kelloggii (A. Gray) Mathias | Accepted
Perideridia lemmonii (J.M. Coult. & Rose) T.I. Chuang & Constance | Accepted
Perideridia montana (Blank.) Dorn | Accepted
Perideridia oregana (S. Watson) Mathias | Accepted
Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr. | Accepted
Perideridia pringlei (J.M. Coult. & Rose) A. Nelson & J.F. Macbr. | Accepted
Perissocoeleum crinoideum (Mathias & Constance) Mathias & Constance | Accepted
Perissocoeleum phylloideum (Mathias & Constance) Mathias & Constance | Accepted
Perissocoeleum purdiei Mathias & Constance | Accepted
Petroselinum crispum (Mill.) Nyman ex A.W. Hill | Accepted
Peucedanum acaule Shan & M.L. Sheh | Accepted
Peucedanum alsaticum L. | Accepted
Peucedanum ampliatum K.T. Fu | Accepted
Peucedanum angelicaefolium (Baker) Engl. | Accepted
Peucedanum angelicoides H. Wolff ex Kretschmer | Accepted
Peucedanum angolense (Welw. ex Ficalho) Cannon | Accepted
Peucedanum angustisectum (Engl.) Norman | Accepted
Peucedanum arenarium Waldst. & Kit. | Accepted
Peucedanum baicalense (Redowsky ex Willd.) Koch | Accepted
Peucedanum brachystylum (Hiern) Drude | Accepted
Peucedanum caespitosum H. Wolff | Accepted
Peucedanum caffrum Phil. | Accepted
Peucedanum calcareum Albov | Accepted
Peucedanum carvifolia Vill. | Accepted
Peucedanum cervaria (L.) Lap. | Accepted
Peucedanum cervariifolium C.A. Mey. | Accepted
Peucedanum chinense M. Hiroe | Accepted
Peucedanum delavayi Franch. | Accepted
Peucedanum dielsianum Fedde ex H. Wolff | Accepted
Peucedanum dissolutum (Diels) H. Wolff | Accepted
Peucedanum elegans Kom. | Accepted
Peucedanum eurycarpum (A. Gray) J.M. Coult. & Rose | Accepted
Peucedanum falcaria Turcz. | Accepted
Peucedanum formosanum Hayata | Accepted
Peucedanum franchetii C.Y. Wu & F.T. Pu | Accepted
Peucedanum guangxiense Shan & M.L. Sheh | Accepted
Peucedanum harry-smithii Fedde ex H. Wolff | Accepted
Peucedanum henryi H. Wolff | Accepted
Peucedanum hypoleucum Benth. & Hook. f. | Accepted
Peucedanum japonicum Thunb. | Accepted
Peucedanum latifolium DC. | Accepted
Peucedanum ledebourielloides K.T. Fu | Accepted
Peucedanum leiocarpum (Hook.) Nutt. ex Torr. & A. Gray | Accepted
Peucedanum lhasense C.B. Clarke ex H. Wolff | Accepted
Peucedanum litorale Vorosch. & Gorovoj | Accepted
Peucedanum longshengense Shan & M.L. Sheh | Accepted
Peucedanum macilentum Franch. | Accepted
Peucedanum mashanense Shan & M.L. Sheh | Accepted
Peucedanum medicum Dunn | Accepted
Peucedanum montanum Benth. & Hook. f. | Accepted
Peucedanum morisonii Besser | Accepted
Peucedanum nanum Shan & M.L. Sheh | Accepted
Peucedanum natalense Engl. | Accepted
Peucedanum ostruthium (L.) W. Koch | Accepted
Peucedanum paucifolium Ledeb. | Accepted
Peucedanum piliferum Hand.-Mazz. | Accepted
Peucedanum praeruptorum Dunn | Accepted
Peucedanum pricei Simpson | Accepted
Peucedanum pubescens Hand.-Mazz. | Accepted
Peucedanum rubricaule Shan & M.L. Sheh | Accepted
Peucedanum serratum (H. Wolff) Norman | Accepted
Peucedanum songpanense Shan & F.T. Pu | Accepted
Peucedanum stepposum Y. Huei Huang | Accepted
Peucedanum stuhlmannii (Engl.) Drude | Accepted
Peucedanum terebinthaceum (Fisch. ex Trevir.) Fisch. ex Turcz. | Accepted
Peucedanum torilifolium H. Boissieu | Accepted
Peucedanum turgeniifolium H. Wolff | Accepted
Peucedanum veitchii H. Boissieu | Accepted
Peucedanum violaceum Shan & M.L. Sheh | Accepted
Peucedanum wawrae (H. Wolff) Su | Accepted
Peucedanum winkleri H. Wolff | Accepted
Peucedanum wulongense Shan & M.L. Sheh | Accepted
Peucedanum yunnanense H. Wolff | Accepted
Peucedanum zenkeri Engl. ex H. Wolff | Accepted
Phellopterus jonesii (J.M. Coult. & Rose) Rydb. | Accepted
Phlojodicarpus popovii Sipliv. | Accepted
Phlojodicarpus sibiricus (Fisch.) Koso-Pol. | Accepted
Phlojodicarpus turczaninovii Sipliv. | Accepted
Phlojodicarpus villosus (Turcz. ex Fisch. & C.A. Mey.) Turcz. ex Ledeb. | Accepted
Physocaulis nodosus Koch | Accepted
Physospermopsis alepidioides (H. Wolff & Hand.-Mazz.) Shan | Accepted
Physospermopsis cuneata H. Wolff | Accepted
Physospermopsis delavayi (Franch.) H. Wolff | Accepted
Physospermopsis kingdon-wardii (H. Wolff) C. Norman | Accepted
Physospermopsis muliensis Shan & S.L. Liou | Accepted
Physospermopsis obtusiuscula (Wall. ex DC.) C. Norman | Accepted
Physospermopsis rubrinervis (Franch.) C. Norman | Accepted
Physospermopsis shaniana C.Y. Wu & F.T. Pu | Accepted
Physospermum cornubiense (L.) DC. | Accepted
Physotrichia atropurpurea (C.Norman) Cannon | Accepted
Physotrichia muriculata (Welw. ex Hiern) S.Droop & C.C.Towns. | Accepted
Physotrichia welwitschii Hiern | Accepted
Pilopleura goloskokovii Pimenov | Accepted
Pilopleura tordyloides Pimenov | Accepted
Pimpinella acuminata (Edgew.) C.B. Clarke | Accepted
Pimpinella anisum L. | Accepted
Pimpinella arguta Diels | Accepted
Pimpinella armena Schischk. | Accepted
Pimpinella atropurpurea C.Y. Wu ex Shan & F.T. Pu | Accepted
Pimpinella aurea DC. | Accepted
Pimpinella bialata H. Wolff | Accepted
Pimpinella bisinuata H. Wolff | Accepted
Pimpinella bobrovii E. Axenov & V. Tichomiarov | Accepted
Pimpinella brachycarpa (Kom.) Nakai | Accepted
Pimpinella brachystyla Hand.-Mazz. | Accepted
Pimpinella buchananii H.Wolff | Accepted
Pimpinella calycina Maxim. | Accepted
Pimpinella candolleana Wight & Arn. | Accepted
Pimpinella caudata (Franch.) H. Wolff | Accepted
Pimpinella chungdienensis C.Y. Wu | Accepted
Pimpinella cnidioides H. Pearson ex H. Wolff | Accepted
Pimpinella coriacea (Franch.) H. Boissieu | Accepted
Pimpinella crispulifolia H. Boissieu | Accepted
Pimpinella decursiva H. Wolff | Accepted
Pimpinella diversifolia DC. | Accepted
Pimpinella ebracteata Baker | Accepted
Pimpinella fargesii H. Boissieu | Accepted
Pimpinella filipedicellata S.L. Liou | Accepted
Pimpinella flaccida C.B. Clarke | Accepted
Pimpinella grisea H. Wolff | Accepted
Pimpinella helosciadoidea H. Boissieu | Accepted
Pimpinella henryi Diels | Accepted
Pimpinella huillensis Welw. ex Engl. | Accepted
Pimpinella integerrima (DC.) Benth. & Hook. f. | Accepted
Pimpinella kingdon-wardii H. Wolff | Accepted
Pimpinella komarovii (Kitag.) Shan & F.T. Pu | Accepted
Pimpinella koreana (Y. Yabe) Nakai | Accepted
Pimpinella korovinii Kamelin | Accepted
Pimpinella ledermannii H. Wolff | Accepted
Pimpinella liana M. Hiroe | Accepted
Pimpinella limprichtii H. Wolff | Accepted
Pimpinella lineariloba Cannon | Accepted
Pimpinella lithophila Schischk. | Accepted
Pimpinella major (L.) Huds. | Accepted
Pimpinella mechowii (Engl.) H. Wolff | Accepted
Pimpinella niitakayamensis Hayata | Accepted
Pimpinella nyingchiensis Z.H. Pan & K. Yao | Accepted
Pimpinella peregrina L. | Accepted
Pimpinella perrieri Sales & Hedge | Accepted
Pimpinella pimpinellisimulacrum (Farille & Malla) Farille | Accepted
Pimpinella pimpinelloides (Hochst.) H. Wolff | Accepted
Pimpinella praeventa Norman | Accepted
Pimpinella pseudotragium DC. | Accepted
Pimpinella puberula (DC.) Boiss. | Accepted
Pimpinella purpurea (Franch.) H. Boissieu | Accepted
Pimpinella refracta H. Wolff | Accepted
Pimpinella renifolia H. Wolff | Accepted
Pimpinella rhomboidea Diels | Accepted
Pimpinella rockii H. Wolff | Accepted
Pimpinella rubescens (Franch.) H. Wolff ex Hand.-Mazz. | Accepted
Pimpinella saxifraga L. | Accepted
Pimpinella serra Franch. & Sav. | Accepted
Pimpinella silvatica Hand.-Mazz. | Accepted
Pimpinella smithii H. Wolff | Accepted
Pimpinella squamosa Karjagin | Accepted
Pimpinella tagawae M. Hiroe | Accepted
Pimpinella thellungiana H. Wolff | Accepted
Pimpinella tibetanica H. Wolff | Accepted
Pimpinella titanophila Woronow | Accepted
Pimpinella tonkinensis Cherm. | Accepted
Pimpinella tripartita Kalen. | Accepted
Pimpinella triternata Diels | Accepted
Pimpinella urbaniana Fedde ex H. Wolff | Accepted
Pimpinella valleculosa K.T. Fu | Accepted
Pimpinella xizangensis Shan & F.T. Pu | Accepted
Pimpinella yunnanensis (Franch.) H. Wolff | Accepted
Pleiotaenia nuttallii (DC.) J.M. Coult. & Rose | Accepted
Pleurospermopsis sikkimensis (C.B. Clarke) C. Norman | Accepted
Pleurospermum album C.B. Clarke ex H. Wolff | Accepted
Pleurospermum amabile Craib & W.W. Sm. | Accepted
Pleurospermum angelicoides (Wall. ex DC.) Benth. ex C.B. Clarke | Accepted
Pleurospermum apiolens C.B. Clarke | Accepted
Pleurospermum aromaticum W.W. Sm. | Accepted
Pleurospermum astrantioideum (H. Boissieu) K.T. Fu & Y.C. Ho | Accepted
Pleurospermum benthamii (Wall. ex DC.) C.B. Clarke | Accepted
Pleurospermum bicolor (Franch.) C. Norman ex Z.H. Pan & M.F. Watson | Accepted
Pleurospermum calcareum H. Wolff | Accepted
Pleurospermum cristatum H. Boissieu | Accepted
Pleurospermum decurrens Franch. | Accepted
Pleurospermum foetens Franch. | Accepted
Pleurospermum franchetianum Hemsl. | Accepted
Pleurospermum giraldii Diels | Accepted
Pleurospermum handelii H. Wolff ex Hand.-Mazz. | Accepted
Pleurospermum hedinii Diels | Accepted
Pleurospermum heracleifolium Franch. ex H. Boissieu | Accepted
Pleurospermum heterosciadium H. Wolff | Accepted
Pleurospermum hookeri C.B. Clarke | Accepted
Pleurospermum lindleyanum (Klotzsch) B. Fedtsch. | Accepted
Pleurospermum linearilobum W.W. Sm. | Accepted
Pleurospermum longicarpum Shan & Z.H. Pan | Accepted
Pleurospermum macrochlaenum K.T. Fu & Y.C. Ho | Accepted
Pleurospermum nanum Franch. | Accepted
Pleurospermum nubigenum H. Wolff | Accepted
Pleurospermum pilosum C.B. Clarke ex H. Wolff | Accepted
Pleurospermum pulszkyi Kanitz | Accepted
Pleurospermum rivulorum (Diels) M. Hiroe | Accepted
Pleurospermum rotundatum (DC.) C.B. Clarke | Accepted
Pleurospermum rupestre (Popov) K.T. Fu & Y.C. Ho | Accepted
Pleurospermum simplex (Rupr.) Benth. & Hook. f. ex Drude | Accepted
Pleurospermum stellatum (D. Don) Benth. ex C.B. Clarke | Accepted
Pleurospermum stylosum C.B. Clarke | Accepted
Pleurospermum szechenyii Kanitz | Accepted
Pleurospermum tsekuense Shan | Accepted
Pleurospermum uralense Hoffm. | Accepted
Pleurospermum wilsonii H. Boissieu | Accepted
Pleurospermum wrightianum H. Boissieu | Accepted
Pleurospermum yunnanense Franch. | Accepted
Podistera eastwoodiae (Rose ex Eastw.) Mathias & Constance | Accepted
Podistera macounii (J.M. Coult. & Rose) Mathias & Constance | Accepted
Podistera nevadensis (A. Gray) S. Watson | Accepted
Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance | Accepted
Pozoa coriacea Lag. | Accepted
Pozoa volcanica Mathias & Constance | Accepted
Prangos acaulis Bornm. | Accepted
Prangos ammophila Pimenov & V.N. Tikhom. | Accepted
Prangos arenaria 8054+ | Accepted
Prangos bucharica B. Fedtsch. | Accepted
Prangos cachroides (Schrenk) Pimenov & V.N. Tikhom. | Accepted
Prangos didyma (Regel) Pimenov & V.N. Tikhom. | Accepted
Prangos ferulacea Lindl. | Accepted
Prangos herderi Herrnst. & Heyn | Accepted
Prangos latiloba Korovin | Accepted
Prangos ledebourii Herrnst. & Heyn | Accepted
Prangos lipskyi Korovin | Accepted
Prangos lophoptera Boiss. | Accepted
Prangos meliocarpoides Boiss. | Accepted
Prangos odontalgica Herrnst. & Heyn | Accepted
Prangos ornata Kuzmina | Accepted
Prangos pabularia Lindl. | Accepted
Prangos sarawschanica Korovin | Accepted
Prangos uloptera DC. | Accepted
Prionosciadium humile Rose | Accepted
Prionosciadium linearifolium (S. Watson) J.M. Coult. & Rose | Accepted
Prionosciadium nelsonii J.M. Coult. & Rose | Accepted
Prionosciadium thapsoides (DC.) Mathias | Accepted
Prionosciadium watsonii J.M. Coult. & Rose | Accepted
Pseudocannaboides andringitrensis (Humbert) B.-E. van Wyk | Accepted
Pseudocarum eminii (Engl.) H. Wolff | Accepted
Pseudocarum laxiflorum (Baker) B.-E. van Wyk | Accepted
Pseudocymopterus montanus (A. Gray) J.M. Coult. & Rose | Accepted
Pseudopteryxia aletifolia (Rydb.) Rydb. | Accepted
Pseudoreoxis bipinnatus (S. Watson) Rydb. | Accepted
Pseudorlaya pumila (L.) Grande | Accepted
Pseudoselinum angolense (C.Norman) C.Norman | Accepted
Pternopetalum asplenioides (H. Boissieu) Hand.-Mazz. | Accepted
Pternopetalum botrychioides (Dunn) Hand.-Mazz. | Accepted
Pternopetalum caespitosum Shan | Accepted
Pternopetalum cardiocarpum (Franch.) Hand.-Mazz. | Accepted
Pternopetalum cartilagineum C.Y. Wu ex Shan & F.T. Pu | Accepted
Pternopetalum davidii Franch. | Accepted
Pternopetalum delavayi (Franch.) Hand.-Mazz. | Accepted
Pternopetalum delicatulum (H. Wolff) Hand.-Mazz. | Accepted
Pternopetalum filicinum (Franch.) Hand.-Mazz. | Accepted
Pternopetalum gracillimum (H. Wolff) Hand.-Mazz. | Accepted
Pternopetalum heterophyllum Hand.-Mazz. | Accepted
Pternopetalum leptophyllum (Dunn) Hand.-Mazz. | Accepted
Pternopetalum longicaule Shan | Accepted
Pternopetalum mairei (Diels ex H. Wolff) Hand.-Mazz. | Accepted
Pternopetalum molle (Franch.) Hand.-Mazz. | Accepted
Pternopetalum nudicaule (H. Boissieu) Hand.-Mazz. | Accepted
Pternopetalum radiatum (W.W. Sm.) P.K. Mukh. & Constance | Accepted
Pternopetalum rosthornii (Diels) Hand.-Mazz. | Accepted
Pternopetalum sinense (Franch.) Hand.-Mazz. | Accepted
Pternopetalum subalpinum Hand.-Mazz. | Accepted
Pternopetalum tanakae (Franch. & Sav.) Hand.-Mazz. | Accepted
Pternopetalum trichomanifolium (Franch.) Hand.-Mazz. | Accepted
Pternopetalum trifoliatum Shan & F.T. Pu | Accepted
Pternopetalum vulgare (Dunn) Hand.-Mazz. | Accepted
Pternopetalum wolffianum (Fedde ex H. Wolff) Hand.-Mazz. | Accepted
Pternopetalum yiliangense Shan & F.T. Pu | Accepted
Pterygopleurum neurophyllum (Maxim.) Kitag. | Accepted
Pteryxia elrodii (M.E. Jones) Rydb. | Accepted
Ptilimnium capillaceum (Michx.) Raf. ex Ser. | Accepted
Ptilimnium fluviatile (Rose) Mathias | Accepted
Ptilimnium nodosum (Rose) Mathias | Accepted
Ptilimnium nuttallii (DC.) Britton | Accepted
Ptilimnium viviparum (Rose) Mathias | Accepted
Pycnocycla ledermannii H. Wolff | Accepted
Rhodosciadium argutum (Rose) Mathias & Constance | Accepted
Rhodosciadium diffusum (J.M. Coult. & Rose) Mathias & Constance | Accepted
Rhodosciadium longipes (Rose) Mathias & Constance | Accepted
Rhodosciadium montanum (J.M. Coult. & Rose) Mathias & Constance | Accepted
Rhodosciadium nelsonii (J.M. Coult. & Rose) Mathias & Constance | Accepted
Rhodosciadium tolucense (Kunth) Mathias | Accepted
Rhyticarpus difformis Benth. & Hook. f. | Accepted
Rhyticarpus swellendamensis Briq. | Accepted
Ridolfia segetum Moris | Accepted
Sajania monstrosa Pimenov | Accepted
Sanicula arguta Greene ex J.M. Coult. & Rose | Accepted
Sanicula astrantiifolia H. Wolff ex Kretschmer | Accepted
Sanicula caerulescens Franch. | Accepted
Sanicula capensis (Cham. & Schltdl.) Eckl. & Zeyh. | Accepted
Sanicula chinensis Bunge | Accepted
Sanicula crassicaulis Poepp. ex DC. | Accepted
Sanicula elata Buch.-Ham. ex D. Don | Accepted
Sanicula elongata K.T. Fu | Accepted
Sanicula giraldii H. Wolff | Accepted
Sanicula graveolens Poepp. ex DC. | Accepted
Sanicula hacquetioides Franch. | Accepted
Sanicula hoffmannii (Munz) C.R. Bell | Accepted
Sanicula laciniata Hook. & Arn. | Accepted
Sanicula lamelligera Hance | Accepted
Sanicula liberta Cham. & Schltdl. | Accepted
Sanicula odorata (Raf.) Pryer & Phillippe | Accepted
Sanicula orthacantha S. Moore | Accepted
Sanicula oviformis X.T. Liu & Z.Y. Liu | Accepted
Sanicula pengshuiensis M.L. Sheh & Z.Y. Liu | Accepted
Sanicula petagnioides Hayata | Accepted
Sanicula rubriflora F. Schmidt ex Maxim. | Accepted
Sanicula rugulosa Diels | Accepted
Sanicula serrata H. Wolff | Accepted
Sanicula tienmuensis Shan & Constance | Accepted
Sanicula tienmusis Shan & Constance | Accepted
Sanicula tuberculata Maxim. | Accepted
Saposhnikovia divaricata (Turcz.) Schischk. | Accepted
Scaligeria setacea (Schrenk) Korovin | Accepted
Scandix australis  | Accepted
Scandix grandiflora L. | Accepted
Scandix macrorhyncha C.A. Mey. | Accepted
Scandix pecten-veneris L. | Accepted
Scandix stellata Banks & Sol. | Accepted
Schrenkia vaginata (Ledeb.) Fisch. & C.A. Mey. | Accepted
Schtschurowskia meifolia Regel & Schmalh. | Accepted
Schulzia albiflora (Kar. & Kir.) Popov | Accepted
Schulzia crinita (Pall.) Spreng. | Accepted
Schulzia dissecta (C.B. Clarke) C. Norman | Accepted
Schulzia prostrata Pimenov & Kljuykov | Accepted
Sclerotiaria pentacearos Korovin | Accepted
Selinum capitellatum (A. Gray) Benth. & Hook. f. | Accepted
Selinum carvifolia (L.) L. | Accepted
Selinum cryptotaenium H. Boissieu | Accepted
Selinum longicalycinum M.L. Sheh | Accepted
Selinum wallichianum (DC.) Raizada & H.O. Saxena | Accepted
Semenovia bucharica Manden. | Accepted
Semenovia dasycarpa (Regel & Schmalh.) Korovin | Accepted
Semenovia heterodonta Manden. | Accepted
Semenovia pamirica Manden. | Accepted
Semenovia pimpinelloides (Nevski) Manden. | Accepted
Semenovia rubtzovii (Schischk.) Manden. | Accepted
Semenovia tragioides Pimenov & V.N. Tikhom. | Accepted
Semenovia transiliensis Regel & Herder | Accepted
Seseli aemulans Popov | Accepted
Seseli afghanicum Pimenov | Accepted
Seseli alpinum Bieberd. | Accepted
Seseli asperulum (Trautv.) Schischk. | Accepted
Seseli calycinum (Korovin) Pimenov & Sdobnina | Accepted
Seseli coronatum Ledeb. | Accepted
Seseli delavayi Franch. | Accepted
Seseli depauperatum V.M. Vinogr. | Accepted
Seseli eriocephalum (Pall. ex Spreng.) Schischk. | Accepted
Seseli eryngioides Pimenov & V.N. Tikhom. | Accepted
Seseli fasciculatum Korovin ex Schischk. | Accepted
Seseli glabratum Willd. ex Schult. | Accepted
Seseli incisodentatum K.T. Fu | Accepted
Seseli intramongolicum Ma | Accepted
Seseli junatovii V.M. Vinogr. | Accepted
Seseli korovinii Schischk. | Accepted
Seseli korshinskyi Pimenov | Accepted
Seseli krylovii Pimenov & Sdobnina | Accepted
Seseli ledebourii Don | Accepted
Seseli libanotis (L.) Koch | Accepted
Seseli mairei H. Wolff | Accepted
Seseli marginatum Pimenov & Sdobnina | Accepted
Seseli merkulowiczii Pimenov & Sdobnina | Accepted
Seseli mironovii Pimenov & Sdobnina | Accepted
Seseli mucronatum (Schrenk) Pimenov & Sdobnina | Accepted
Seseli nemorosum Pimenov | Accepted
Seseli nevskii Pimenov & Sdobnina | Accepted
Seseli nortonii Fedde ex H. Wolff | Accepted
Seseli petraeum Bieberd. | Accepted
Seseli peucedanoides Koso-Pol. | Accepted
Seseli purpureovaginatum Shan & M.L. Sheh | Accepted
Seseli sandbergiae Fedde ex H. Wolff | Accepted
Seseli saxicolum Pimenov | Accepted
Seseli seravschanicum Pimenov & Sdobnina | Accepted
Seseli sessiliflorum Schrenk | Accepted
Seseli setiferum Pimenov & Sdobnina | Accepted
Seseli squarrulosum Shan & M.L. Sheh | Accepted
Seseli strictum Ledeb. | Accepted
Seseli talassicum Pimenov & Sdobnina | Accepted
Seseli tenuisectum Regel & Schmalh. | Accepted
Seseli togasii (M. Hiroe) Pimenov & Kljuykov | Accepted
Seseli tortuosum L. | Accepted
Seseli transcaucasicum Pimenov & Sdobnina | Accepted
Seseli tschuiliense Pavlov ex Korovin | Accepted
Seseli unicaule Pimenov | Accepted
Seseli valentinae Popov | Accepted
Seseli varium Trevis. | Accepted
Seseli yunnanense Franch. | Accepted
Seselopsis tianschanica Schischk. | Accepted
Silaum silaus (L.) Schinz & Thell. | Accepted
Sinocarum coloratum (Diels) H. Wolff | Accepted
Sinocarum cruciatum (Franch.) H. Wolff ex Shan & F.T. Pu | Accepted
Sinocarum dolichopodum (Diels) H. Wolff | Accepted
Sinocarum filicinum H. Wolff | Accepted
Sinocarum pauciradiatum Shan & F.T. Pu | Accepted
Sinocarum pityophilum (Diels) H. Wolff | Accepted
Sinocarum schizopetalum (Franch.) H. Wolff | Accepted
Sinocarum vaginatum H. Wolff | Accepted
Sinocarum wolffianum (Fedde ex H. Wolff) A.K. Mukh. & Constance | Accepted
Sinolimprichtia alpina H. Wolff | Accepted
Sium frigidum Hand.-Mazz. | Accepted
Sium latifolium L. | Accepted
Sium medium Fisch. & C.A. Mey. | Accepted
Sium ninsi Thunb. | Accepted
Sium repandum Welw. ex Hiern | Accepted
Sium sisaroideum DC. | Accepted
Sium suave Walter | Accepted
Smyrniopsis aucheri Boiss. | Accepted
Sonderina humilis (Meisn.) H. Wolff | Accepted
Soranthus meyeri Ledeb. | Accepted
Spananthe paniculata Jacq. | Accepted
Spermolepis castellanosi Prez-Mor. | Accepted
Spermolepis divaricata (Benth. & Hook. f. ex S. Watson) Raf. ex Ser. | Accepted
Spermolepis echinata (Nutt. ex DC.) A. Heller | Accepted
Spermolepis inermis (Nutt. ex DC.) Mathias & Constance | Accepted
Spermolepis patens (Nutt. ex DC.) B.L. Rob. | Accepted
Sphaenolobium kultiassovii Pimenov | Accepted
Sphaenolobium tenuisectum Pimenov | Accepted
Sphaenolobium tianschanicum Pimenov | Accepted
