speciname | taxstat
Dischistocalyx hirsutus C.B.Clarke | Accepted
Dischistocalyx klainei Benoist | Accepted
Dischistocalyx lithicola Champl. & Ngok | Accepted
Dischistocalyx obanensis S.Moore | Accepted
Dischistocalyx rivularis Bremek. | Accepted
Dischistocalyx strobilinus C.B.Clarke | Accepted
Dischistocalyx thunbergiiflora (T.Anderson) Benth. ex C.B.Clarke | Accepted
Dischistocalyx thunbergiiflorus (T. Anderson) Benth. ex C.B. Clarke | Accepted
Dolichostachys elongata Benoist | Accepted
Drejera polyantha Rizzini | Accepted
Drejera ramosa Nees | Accepted
Duosperma actinotrichum (Chiov.) Vollesen | Accepted
Duosperma clarae Champl. | Accepted
Duosperma crenatum (Lindau) P.G.Mey. | Accepted
Duosperma cuprinum Brummitt | Accepted
Duosperma densiflorum (C.B.Clarke) Brummitt | Accepted
Duosperma dichotomum Vollesen | Accepted
Duosperma fanshawei Brummitt | Accepted
Duosperma fimbriatum Brummitt | Accepted
Duosperma glabratum Vollesen | Accepted
Duosperma grandiflorum Vollesen | Accepted
Duosperma kilimandscharicum (C.B.Clarke) Dayton | Accepted
Duosperma latifolium Vollesen | Accepted
Duosperma livingstoniense Vollesen | Accepted
Duosperma longibracteolatum Vollesen | Accepted
Duosperma longicalyx (Deflers) Vollesen | Accepted
Duosperma nudantherum (C.B.Clarke) Brummitt | Accepted
Duosperma parviflorum Hedrén & Vollesen | Accepted
Duosperma porotoense Vollesen | Accepted
Duosperma quadrangulare (Klotzsch) Brummitt | Accepted
Duosperma rehmannii (Schinz) Vollesen | Accepted
Duosperma sessilifolium (Lindau) Brummitt | Accepted
Duosperma stoloniferum Vollesen | Accepted
Duosperma subquadrangulare Vollesen | Accepted
Duosperma tanzaniense Vollesen | Accepted
Duosperma trachyphyllum (Bullock) Dayton | Accepted
Duosperma transvaalense (Schinz) Vollesen | Accepted
Dyschoriste adscendens (Hochst. ex Nees) Kuntze | Accepted
Dyschoriste alba S.Moore | Accepted
Dyschoriste albiflora Lindau | Accepted
Dyschoriste angusta (A.Gray) Small | Accepted
Dyschoriste angustifolia (Hemsl.) Kuntze | Accepted
Dyschoriste augustifolia (Hemsl.) Kuntze | Accepted
Dyschoriste axillaris Wassh. & J.R.I.Wood | Accepted
Dyschoriste bayatensis (Urb.) Urb. | Accepted
Dyschoriste bayensis Thulin | Accepted
Dyschoriste boliviana Wassh. & J.R.I.Wood | Accepted
Dyschoriste broiloi Pic.Serm. | Accepted
Dyschoriste capitata (Oerst.) Kuntze | Accepted
Dyschoriste capricornis C.B.Clarke | Accepted
Dyschoriste celebica Bremek. | Accepted
Dyschoriste ciliata (Nees) Kuntze | Accepted
Dyschoriste clarkei (Vatke) Benoist | Accepted
Dyschoriste clinopodioides Mildbr. | Accepted
Dyschoriste crenulata Kobuski | Accepted
Dyschoriste cunenensis C.B.Clarke | Accepted
Dyschoriste dalyi A.G.Mill. | Accepted
Dyschoriste decora S.Moore | Accepted
Dyschoriste erecta (Burm.) Kuntze | Accepted
Dyschoriste erythrorhiza (Nees) Lindau | Accepted
Dyschoriste fischeri Lindau | Accepted
Dyschoriste gracilicaulis (Benoist) Benoist | Accepted
Dyschoriste gracilis (Nees) Kuntze | Accepted
Dyschoriste greenmanii Kobuski | Accepted
Dyschoriste heudelotiana (Nees) Kuntze | Accepted
Dyschoriste hildebrandtii (S.Moore) Lindau ex O.B.Clarke | Accepted
Dyschoriste hirsuta (Oerst.) Kuntze | Accepted
Dyschoriste hirsutissima (Nees) Kuntze | Accepted
Dyschoriste hispidula (Baker) Benoist | Accepted
Dyschoriste hondurensis Leonard | Accepted
Dyschoriste humilis Lindau | Accepted
Dyschoriste hygrophiloides (Nees) Kuntze | Accepted
Dyschoriste hyssopifolia (Nees) Kuntze | Accepted
Dyschoriste jaliscensis Kobuski | Accepted
Dyschoriste keniensis Malombe, Mwachala & Vollesen | Accepted
Dyschoriste kitongaensis Vollesen | Accepted
Dyschoriste kyimbalensis (Lindau) S.Moore | Accepted
Dyschoriste lavandulacea (Nees) Kuntze | Accepted
Dyschoriste linearis (Torr. & A.Gray) Kuntze | Accepted
Dyschoriste litoralis (L.f.) Nees | Accepted
Dyschoriste lycioides Chiov. | Accepted
Dyschoriste madagascariensis (Nees) Kuntze | Accepted
Dyschoriste marandellae Merxm. | Accepted
Dyschoriste maranhonis (Nees) Kuntze | Accepted
Dyschoriste matopensis N.E.Br. | Accepted
Dyschoriste mcvaughii T.F.Daniel | Accepted
Dyschoriste microphylla (Cav.) Kuntze | Accepted
Dyschoriste miskatensis Thulin | Accepted
Dyschoriste mollis (S.Moore) C.B.Clarke | Accepted
Dyschoriste monroi S.Moore | Accepted
Dyschoriste multicaulis (T.Anderson) Kuntze | Accepted
Dyschoriste mutica (S.Moore) C.B.Clarke | Accepted
Dyschoriste nobilior C.B.Clarke | Accepted
Dyschoriste novogaliciana T.F.Daniel | Accepted
Dyschoriste nummulifolia Chiov. | Accepted
Dyschoriste nyassica Gilli | Accepted
Dyschoriste oblongifolia (Michx.) Kuntze | Accepted
Dyschoriste oligosperma (Steenis) Bremek. | Accepted
Dyschoriste ovata (Cav.) Kuntze | Accepted
Dyschoriste perrottetii (Nees) Kuntze | Accepted
Dyschoriste pilifera Hutch. | Accepted
Dyschoriste pinetorum Kobuski | Accepted
Dyschoriste poliodes Leonard & Gentry | Accepted
Dyschoriste principis Benoist | Accepted
Dyschoriste pringlei Greenm. | Accepted
Dyschoriste procumbens E.A.Bruce | Accepted
Dyschoriste prostrata Wassh. & J.R.I.Wood | Accepted
Dyschoriste pseuderecta Mildbr. | Accepted
Dyschoriste pulegium (Nees) Kuntze | Accepted
Dyschoriste purpusii Kobuski | Accepted
Dyschoriste quadrangularis (Oerst.) Kuntze | Accepted
Dyschoriste quitensis (Kunth) Kuntze | Accepted
Dyschoriste radicans (Hochst. ex A.Rich.) Nees | Accepted
Dyschoriste repens (Nees) Kuntze | Accepted
Dyschoriste rogersii S.Moore | Accepted
Dyschoriste rosei Kobuski | Accepted
Dyschoriste rubiginosa Ramamoorthy & Wassh. | Accepted
Dyschoriste sagittata Kobuski | Accepted
Dyschoriste sallyae Vollesen | Accepted
Dyschoriste saltuensis Fernald | Accepted
Dyschoriste schiedeana (Nees) Kuntze | Accepted
Dyschoriste schottiana (Nees) Kobuski | Accepted
Dyschoriste serpyllifolia (Nees) Benoist | Accepted
Dyschoriste serpyllum (Nees) Kuntze | Accepted
Dyschoriste sinica H.S.Lo | Accepted
Dyschoriste siphonantha (Nees) Kuntze | Accepted
Dyschoriste smithii Leonard | Accepted
Dyschoriste subquadrangularis (Lindau) C.B.Clarke | Accepted
Dyschoriste tanganyikensis C.B.Clarke | Accepted
Dyschoriste tanzaniensis Vollesen | Accepted
Dyschoriste thunbergiiflora (S.Moore) Lindau | Accepted
Dyschoriste transvaalensis C.B.Clarke | Accepted
Dyschoriste trichanthera Kobuski | Accepted
Dyschoriste trichocalyx (Oliv.) Lindau | Accepted
Dyschoriste tubicalyx C.B.Clarke | Accepted
Dyschoriste tweediana (Nees) Kuntze | Accepted
Dyschoriste vagans (Wight) Kuntze | Accepted
Dyschoriste venturii Leonard | Accepted
Dyschoriste verdickii De Wild. | Accepted
Dyschoriste vestita Benoist | Accepted
Dyschoriste volkensii (Lindau) C.B.Clarke | Accepted
Dyschoriste xylopoda Kobuski | Accepted
Ecbolium albiflorum Vollesen | Accepted
Ecbolium amplexicaule S.Moore | Accepted
Ecbolium barlerioides (S.Moore) Lindau | Accepted
Ecbolium benoistii Vollesen | Accepted
Ecbolium boranense Vollesen | Accepted
Ecbolium clarkei Hiern | Accepted
Ecbolium fimbriatum Benoist | Accepted
Ecbolium flanaganii C.B.Clarke | Accepted
Ecbolium glabratum Vollesen | Accepted
Ecbolium gymnostachyum (Nees) Milne-Redh. | Accepted
Ecbolium hastatum Vollesen | Accepted
Ecbolium humbertii Vollesen | Accepted
Ecbolium ligustrinum (Vahl) Vollesen | Accepted
Ecbolium madagascariense Vollesen | Accepted
Ecbolium oblongifolium Vollesen | Accepted
Ecbolium palmatum Vollesen | Accepted
Ecbolium strictum O.Schwartz | Accepted
Ecbolium subcordatum C.B.Clarke | Accepted
Ecbolium syringifolium (Vahl) Vollesen | Accepted
Ecbolium tanzaniense Vollesen | Accepted
Ecbolium viride (Forssk.) Alston | Accepted
Echinacanthus attenuatus Nees | Accepted
Echinacanthus lofuensis (H.Lév.) J.R.I.Wood | Accepted
Echinacanthus longipes H.S.Lo & D.Fang | Accepted
Echinacanthus longzhouensis H.S.Lo | Accepted
Elytraria acaulis (L.f.) Lindau | Accepted
Elytraria bissei H.Dietr. | Accepted
Elytraria bromoides Oerst. | Accepted
Elytraria carolinensis (J.F.Gmel.) Pers. | Accepted
Elytraria cubana Alain | Accepted
Elytraria filicaulis Borhidi & O.Muñiz | Accepted
Elytraria imbricata (Vahl) Pers. | Accepted
Elytraria ivorensis Dokosi | Accepted
Elytraria klugii Leonard | Accepted
Elytraria macrophylla Leonard | Accepted
Elytraria madagascariensis (Benoist) E.Hossain | Accepted
Elytraria marginata Vahl | Accepted
Elytraria maritima J.K.Morton | Accepted
Elytraria mexicana Fryxell & S.D.Koch | Accepted
Elytraria minor Dokosi | Accepted
Elytraria nodosa E.Hossain | Accepted
Elytraria planifolia Leonard | Accepted
Elytraria prolifera Leonard | Accepted
Elytraria shaferi (P.Wilson) Leonard | Accepted
Elytraria spathulifolia Borhidi & O.Muñiz | Accepted
Elytraria tuberosa Leonard | Accepted
Encephalosphaera lasiandra Mildbr. | Accepted
Encephalosphaera puberula (Leonard) Wassh. | Accepted
Encephalosphaera vitellina Lindau | Accepted
Epiclastopelma macranthum Mildbr. | Accepted
Epiclastopelma marroninum Vollesen | Accepted
Eranthemum austrosinensis H.S.Lo | Accepted
Eranthemum burmanicum (T.Anderson) N.P.Balakr. | Accepted
Eranthemum capense L. | Accepted
Eranthemum ciliatum (Craib) Benoist | Accepted
Eranthemum erythrochilum J.R.I.Wood | Accepted
Eranthemum griffithii (T.Anderson) Bremek. & Nann.-Bremek. | Accepted
Eranthemum macrophyllum Wall. ex Nees | Accepted
Eranthemum macrostachyus (T.Anderson) N.P.Balakr. | Accepted
Eranthemum obovatum Imlay | Accepted
Eranthemum pulchellum Andrews | Accepted
Eranthemum purpurascens Wight ex Nees | Accepted
Eranthemum roseum (Vahl) R.Br. | Accepted
Eranthemum shweliense W.W.Sm. | Accepted
Eranthemum splendens (T.Anderson) Bremek. & Nann.-Bremek. | Accepted
Eranthemum strictum Colebr. ex Roxb. | Accepted
Eranthemum suffruticosum Roxb. | Accepted
Eranthemum sumatranum Bremek. & Nann.-Bremek. | Accepted
Eranthemum tapingense W.W.Sm. | Accepted
Eranthemum tetragonum Wall. ex Nees | Accepted
Eranthemum tubiflorum (T.Anderson) Radlk. ex Lindau | Accepted
Eranthemum viscidum Blume | Accepted
Eranthemum wattii (Bedd.) Stapf | Accepted
Eremomastax speciosa (Hochst.) Cufod. | Accepted
Eusiphon geayi Benoist | Accepted
Eusiphon longissimum Benoist | Accepted
Eusiphon longistamineum Benoist | Accepted
Filetia bracteosa C.B.Clarke | Accepted
Filetia brookeae Bremek. | Accepted
Filetia costulata Miq. | Accepted
Filetia glabra Ridl. | Accepted
Filetia hirta Ridl. | Accepted
Filetia lanceolata Bremek. | Accepted
Filetia paniculata C.B.Clarke | Accepted
Filetia ridleyi C.B.Clarke | Accepted
Filetia scortechinii C.B.Clarke | Accepted
Fittonia albivenis (Lindl. ex Veitch) Brummitt | Accepted
Fittonia gigantea Linden | Accepted
Forcipella bosseri Benoist | Accepted
Forcipella cleistochlamys Lindau | Accepted
Forcipella involucrata Benoist | Accepted
Forcipella longistaminea Benoist | Accepted
Forcipella madagascariensis Baill. | Accepted
Forcipella repanda Benoist | Accepted
Geissomeria bracteosa Nees | Accepted
Geissomeria cestrifolia Nees | Accepted
Geissomeria ciliata Rizzini | Accepted
Geissomeria cincinnata Nees | Accepted
Geissomeria dawsonii Leonard | Accepted
Geissomeria dichroa Rizzini | Accepted
Geissomeria distans Nees | Accepted
Geissomeria gigantea Rizzini | Accepted
Geissomeria lolioides Lindau | Accepted
Geissomeria longiflora Lindl. | Accepted
Geissomeria macrophylla Nees | Accepted
Geissomeria mexicana Lindau | Accepted
Geissomeria nitida (Nees & Mart.) Nees | Accepted
Geissomeria perbracteosa Rizzini | Accepted
Geissomeria pubescens Nees | Accepted
Geissomeria schottiana Nees | Accepted
Geissomeria tetragona Lindau | Accepted
Glossochilus burchellii Nees | Accepted
Glossochilus parviflorus Hutch. | Accepted
Graphandra procumbens Imlay | Accepted
Graptophyllum balansae Heine | Accepted
Graptophyllum excelsum (F.Muell.) Druce | Accepted
Graptophyllum gilliganii (F.M.Bailey) S.Moore | Accepted
Graptophyllum glandulosum Turrill | Accepted
Graptophyllum ilicifolium (F.Muell.) Benth. | Accepted
Graptophyllum insularum (A.Gray) A.C.Sm. | Accepted
Graptophyllum macrostemon Heine | Accepted
Graptophyllum ophiolithicum Heine | Accepted
Graptophyllum pictum (L.) Griff. | Accepted
Graptophyllum pubiflorum S.Moore | Accepted
Graptophyllum repandum (A.Gray) A.C.Sm. | Accepted
Graptophyllum reticulatum A.R.Bean & Sharpe | Accepted
Graptophyllum sessilifolium A.C.Sm. | Accepted
Graptophyllum spinigerum F.Muell. | Accepted
Graptophyllum thorogoodii C.T.White | Accepted
Gymnophragma simplex Lindau | Accepted
Gymnostachyum affine Nees | Accepted
Gymnostachyum canescens (Nees) T.Anderson | Accepted
Gymnostachyum ceylanicum Arn. & Nees | Accepted
Gymnostachyum coriaceum Imlay | Accepted
Gymnostachyum cumingianum Nees | Accepted
Gymnostachyum decurrens Stapf | Accepted
Gymnostachyum diversifolium C.B.Clarke | Accepted
Gymnostachyum febrifugum Benth. | Accepted
Gymnostachyum glabrum T.Anderson | Accepted
Gymnostachyum glomeratum (Blume) Bremek. | Accepted
Gymnostachyum glomeruliflorum Bremek. | Accepted
Gymnostachyum gracile Bremek. | Accepted
Gymnostachyum hirsutum T.Anderson | Accepted
Gymnostachyum hirtistylum C.B.Clarke | Accepted
Gymnostachyum hirtum Ridl. | Accepted
Gymnostachyum insulare Ridl. | Accepted
Gymnostachyum javanicum Nees | Accepted
Gymnostachyum keithii Ridl. | Accepted
Gymnostachyum kwangsiense H.S.Lo | Accepted
Gymnostachyum larsenii Bremek. | Accepted
Gymnostachyum lateriflorum (C.B.Clarke) B.Hansen | Accepted
Gymnostachyum latifolium T.Anderson | Accepted
Gymnostachyum leptostachyum Nees | Accepted
Gymnostachyum listeri Prain | Accepted
Gymnostachyum longifolium T.Anderson ex T.Cooke | Accepted
Gymnostachyum longispicatum Merr. | Accepted
Gymnostachyum magis-nervatum C.B.Clarke | Accepted
Gymnostachyum magnum C.B.Clarke | Accepted
Gymnostachyum pallens C.B.Clarke | Accepted
Gymnostachyum paniculatum T.Anderson | Accepted
Gymnostachyum pictum Elmer | Accepted
Gymnostachyum polyanthum Wight | Accepted
Gymnostachyum polyneuron C.B.Clarke | Accepted
Gymnostachyum ridleyi C.B.Clarke | Accepted
Gymnostachyum sahyadricum C.N.Mohanan, Remadevi & Binojk. | Accepted
Gymnostachyum sanguinolentum (Nees) T.Anderson | Accepted
Gymnostachyum scortechinii C.B.Clarke | Accepted
Gymnostachyum signatum (Benoist) Imlay | Accepted
Gymnostachyum simplicicaule C.B.Clarke | Accepted
Gymnostachyum sinense (H.S.Lo) H.Chu | Accepted
Gymnostachyum spiciforme (Elmer) Merr. | Accepted
Gymnostachyum subacaule (Zoll.) Bremek. | Accepted
Gymnostachyum subrosulatum H.S.Lo | Accepted
Gymnostachyum thwaitesii T.Anderson | Accepted
Gymnostachyum tomentosum T.Anderson | Accepted
Gymnostachyum trichosepalum Merr. | Accepted
Gymnostachyum triflorum Ridl. | Accepted
Gymnostachyum trilobum Ridl. | Accepted
Gymnostachyum variegatum Hallier f. | Accepted
Gymnostachyum venustum (Nees) T.Anderson | Accepted
Gynocraterium guianense Bremek. | Accepted
Gypsacanthus nelsonii E.J.Lott, V.Jaram. & Rzed. | Accepted
Habracanthus atropurpureus (Lindau) J.R.I. Wood | Accepted
Habracanthus azureus D.N. Gibson | Accepted
Habracanthus charitopes (Leonard) J.R.I. Wood | Accepted
Habracanthus cyaneus Lindau | Accepted
Habracanthus diversicolor Lindau | Accepted
Habracanthus enarthrocoma Leonard | Accepted
Habracanthus kirkbridei (Wassh.) J.R.I. Wood | Accepted
Habracanthus macrolobus Lindau | Accepted
Habracanthus pilosus Leonard | Accepted
Habracanthus puberulus (Lindau) J.R.I. Wood | Accepted
Habracanthus puniceus Wassh. | Accepted
Habracanthus ruberrimus D.N. Gibson | Accepted
Habracanthus tachirensis Wassh. | Accepted
Habracanthus tilaranensis Gómez-Laur. | Accepted
Habracanthus zuliensis Wassh. | Accepted
Hansteinia blepharorhachis (Lindau) Durkee | Accepted
Hansteinia gracilis (Nees) Lindau | Accepted
Hansteinia reflexiflora Leonard | Accepted
Hansteinia sessilifolia (Oerst.) Durkee | Accepted
Hansteinia stricta (Leonard) D.N. Gibson | Accepted
Hansteinia ventricosa (Donn. Sm.) D.N. Gibson | Accepted
Harpochilus neesianus Mart. ex Nees | Accepted
Hemigraphis alternata (Burm.f.) T.Anderson | Accepted
Hemigraphis bakeri Merr. | Accepted
Hemigraphis baracatanense Elmer | Accepted
Hemigraphis blumeana (Nees) Boerl. | Accepted
Hemigraphis ciliata S.Moore | Accepted
Hemigraphis cumingiana Fern.-Vill. | Accepted
Hemigraphis fruticulosa C.B.Clarke | Accepted
Hemigraphis hirsutissima Merr. | Accepted
Hemigraphis klossii S.Moore | Accepted
Hemigraphis latebrosa (Roth) Nees | Accepted
Hemigraphis longipetiolata Merr. | Accepted
Hemigraphis mediocris Bremek. | Accepted
Hemigraphis pachyphylla Merr. | Accepted
Hemigraphis procumbens (Lour.) Merr. | Accepted
Hemigraphis reptans (G.Forst.) T.Anderson ex Hemsl. | Accepted
Hemigraphis rhytiphylla (Nees) Fern.-Vill. | Accepted
Hemigraphis setosa Elmer | Accepted
Hemigraphis urens (Roth) J.R.I. Wood | Accepted
Hemigraphis viridis Merr. | Accepted
Henrya insularis Nees | Accepted
Henrya tuberculosperma T.F.Daniel | Accepted
Herpetacanthus panamensis Leonard | Accepted
Herpetacanthus rotundatus (Lindau) Bremek. | Accepted
Herpetacanthus stenophyllus Gómez-Laur. & Grayum | Accepted
Heteradelphia paulojaegeria Heine | Accepted
Heteradelphia paulowilhelmia Lindau | Accepted
Holographis anisophylla T.F.Daniel | Accepted
Holographis argyrea (Leonard) T.F. Daniel | Accepted
Holographis ehrenbergiana Nees | Accepted
Holographis hintonii (Leonard) T.F. Daniel | Accepted
Holographis ilicifolia Brandegee | Accepted
Holographis pallida Leonard & Gentry | Accepted
Holographis parayana Miranda | Accepted
Holographis peloria (Leonard) T.F. Daniel | Accepted
Holographis pueblensis T.F.Daniel | Accepted
Holographis velutifolia (House) T.F.Daniel | Accepted
Holographis virgata (Harv. ex Benth. & Hook. f.) T.F. Daniel | Accepted
Holographis websteri T.F. Daniel | Accepted
Hygrophila abyssinica (Nees) T.Anderson | Accepted
Hygrophila acinos Heine | Accepted
Hygrophila africana (T. Anderson) Heine | Accepted
Hygrophila angolensis (S.Moore) Heine | Accepted
Hygrophila auriculata (Schumach.) Heine | Accepted
Hygrophila barbata (Nees) T. Anderson | Accepted
Hygrophila brevituba (Burkill) Heine | Accepted
Hygrophila costata Nees | Accepted
Hygrophila erecta (Burm.f.) Hochr. | Accepted
Hygrophila gossweileri (S.Moore) Heine | Accepted
Hygrophila gracillima Burkill | Accepted
Hygrophila homblei De Wild. | Accepted
Hygrophila limnophiloides (S.Moore) Heine | Accepted
Hygrophila linearis Burkill | Accepted
Hygrophila micrantha (Nees) T. Anderson | Accepted
Hygrophila odora (Nees) T.Anderson | Accepted
Hygrophila pobeguinii Benoist | Accepted
Hygrophila polysperma (Roxb.) T.Anderson | Accepted
Hygrophila prunelloides Heine | Accepted
Hygrophila quadrivalvis (Buch.-Ham.) Nees | Accepted
Hygrophila radicans (Nees) Benoist | Accepted
Hygrophila ringens (L.) Steud. | Accepted
Hygrophila schulli (Buch.-Ham.) M.R.Almeida & S.M. Almeida | Accepted
Hygrophila senegalensis (Nees) T.Anderson | Accepted
Hygrophila spiciformis Lindau | Accepted
Hygrophila surinamensis Bremek. | Accepted
Hygrophila tyttha Leonard | Accepted
Hygrophila uliginosa S.Moore | Accepted
Hymenochlaena decurrens (Nees) Bremek. | Accepted
Hypoestes aristata (Vahl) Sol. ex Roem. & Schult. | Accepted
Hypoestes betsiliensis S. Moore | Accepted
Hypoestes cancellata (Willd. ex Nees) Nees | Accepted
Hypoestes chlorotricha (Bojer ex Nees) Benoist | Accepted
Hypoestes consanguinea Lindau | Accepted
Hypoestes diclipteroides Nees | Accepted
Hypoestes forsskaolii (Vahl) R.Br. | Accepted
Hypoestes glandulosa (S. Moore) Benoist | Accepted
Hypoestes mollissima (Vahl) Nees | Accepted
Hypoestes phyllostachya Baker | Accepted
Hypoestes sanguinolenta (Van Houtte) Hook. f. | Accepted
Hypoestes serpens (Vahl) R. Br. | Accepted
Hypoestes teucrioides Nees | Accepted
Hypoestes triflora (Forssk.) Roem. & Schult. | Accepted
Hypoestes verticillaris (L.f.) Sol. ex Roem. & Schult. | Accepted
Isoglossa angusta (Nees) Baker | Accepted
Isoglossa ciliata Lindau | Accepted
Isoglossa collina (T. Anderson) B. Hansen | Accepted
Isoglossa eckloniana Lindau | Accepted
Isoglossa grandiflora S.Moore | Accepted
Isoglossa hypoestiflora Lindau | Accepted
Isoglossa justicioides Baker | Accepted
Isoglossa laxiflora Lindau | Accepted
Isoglossa milanjiensis S.Moore | Accepted
Isoglossa origanoides (Nees) Lindau | Accepted
Isoglossa ovata Lindau | Accepted
Isoglossa prolixa Lindau | Accepted
Isoglossa punctata (Vahl) Brummitt & J.R.I. Wood | Accepted
Isoglossa runssorica Lindau | Accepted
Isoglossa vulcanicola Mildbr. | Accepted
Isotheca alba Turrill | Accepted
Jacobinia aschenborniana (Nees) Hemsl. | Accepted
Jacobinia chrysostephana (Hook. f.) Benth. & Hook. f. | Accepted
Jacobinia ghiesbreghtiana (Lem.) Hemsl. | Accepted
Jacobinia heterophylla (Cham. & Schltdl.) Hemsl. | Accepted
Jacobinia leucothamna Standl. | Accepted
Jacobinia longiflora (Nees) Benth. & Hook. f. ex Hemsl. | Accepted
Jacobinia macrophylla (Oerst.) Benth. & Hook. f. | Accepted
Jacobinia mexicana Seem. | Accepted
Jacobinia virgata (Oerst.) Hemsl. | Accepted
Jadunia biroi (Lindau & K. Schum.) Lindau | Accepted
Justicia acutangula H.S. Lo & D. Fang | Accepted
Justicia adenothyrsa (Lindau) T.F. Daniel | Accepted
Justicia adhatoda L. | Accepted
Justicia aequilabris (Nees) Lindau | Accepted
Justicia albadenia (Rusby) Wassh. & J.R.I. Wood | Accepted
Justicia albobracteata Leonard | Accepted
Justicia allenii (Leonard) Durkee | Accepted
Justicia almedae T.F. Daniel | Accepted
Justicia alopecuroidea T.F. Daniel | Accepted
Justicia alpina Lindau | Accepted
Justicia amabilis (Mildbr.) V.A.W. Graham | Accepted
Justicia amblyosepala D. Fang & H.S. Lo | Accepted
Justicia americana Vahl | Accepted
Justicia amherstia Bennet | Accepted
Justicia anagalloides T. Anderson | Accepted
Justicia andamanica (Vasudeva Rao) Vasudeva Rao | Accepted
Justicia andongensis C.B.Clarke | Accepted
Justicia angustibracteata Leonard | Accepted
Justicia angustiflora D.N. Gibson | Accepted
Justicia anisophylla (Mildbr.) Brummitt | Accepted
Justicia anselliana (Nees) T.Anderson | Accepted
Justicia aphelandroides (Mildbr.) Wassh. | Accepted
Justicia appendiculata (Ruiz & Pav.) Vahl | Accepted
Justicia arborescens Durkee & McDade | Accepted
Justicia aristeguietae Leonard | Accepted
Justicia asclepiadea (Nees) Wassh. & C. Ezcurra | Accepted
Justicia asystasioides (Lindau) M.E. Steiner | Accepted
Justicia aurantiimutata Hammel & Gómez-Laur. | Accepted
Justicia aurea Schltdl. | Accepted
Justicia austrocapensis T.F. Daniel | Accepted
Justicia austroguangxiensis H.S. Lo & D. Fang | Accepted
Justicia austrosinensis H.S. Lo & D. Fang | Accepted
Justicia axillaris (Nees) Lindau | Accepted
Justicia aymardii Wassh. | Accepted
Justicia baronii V.A.W.Graham | Accepted
Justicia bartlettii (Leonard) D.N.Gibson | Accepted
Justicia baumii S.Moore | Accepted
Justicia betonica L. | Accepted
Justicia bitarkarae Gómez-Laur. | Accepted
Justicia boerhaviaefolia (Nees) Baron | Accepted
Justicia bojeriana (Nees) Baron | Accepted
Justicia boliviana Rusby | Accepted
Justicia boliviensis (Bremek.) V.A.W. Graham | Accepted
Justicia borrerae (Hemsl.) T.F. Daniel | Accepted
Justicia brachystachya (Nees) Baker | Accepted
Justicia brandegeeana Wassh. & L.B.Sm. | Accepted
Justicia brasiliana Roth | Accepted
Justicia breedlovei T.F. Daniel | Accepted
Justicia brenesii (Leonard) D.N. Gibson | Accepted
Justicia breteleri Wassh. | Accepted
Justicia brevicaulis S.Moore | Accepted
Justicia breviflora (Nees) Rusby | Accepted
Justicia buxifolia H.S. Lo & D. Fang | Accepted
Justicia californica (Benth.) D.N. Gibson | Accepted
Justicia calliantha Leonard | Accepted
Justicia calycina (Nees) V.A.W.Graham | Accepted
Justicia campechiana Standl. ex Lundell | Accepted
Justicia campylostemon T. Anders. | Accepted
Justicia candelariae (Oerst.) Leonard | Accepted
Justicia candicans (Nees) L.D.Benson | Accepted
Justicia caracasana Jacq. | Accepted
Justicia cardiophylla D. Fang & H.S. Lo | Accepted
Justicia carnea Lindl. | Accepted
Justicia carthaginensis Jacq. | Accepted
Justicia cataractae Leonard | Accepted
Justicia catharinensis Lindau | Accepted
Justicia caudata A. Gray | Accepted
Justicia cauliflora Durkee | Accepted
Justicia cayennensis (Nees) Lindau | Accepted
Justicia chachapoyasensis Wassh. | Accepted
Justicia chacoensis Wassh. & C. Ezcurra | Accepted
Justicia chaetocephala (Mildbr.) Leonard | Accepted
Justicia chamaephyton D.N. Gibson | Accepted
Justicia chamaeranthemodes (Kuntze) T.F. Daniel | Accepted
Justicia chapana Wassh. | Accepted
Justicia chimalapensis T.F. Daniel | Accepted
Justicia chiriquiensis Durkee | Accepted
Justicia chloanantha Leonard | Accepted
Justicia chlorostachya Leonard | Accepted
Justicia chol T.F. Daniel | Accepted
Justicia chrysocoma Leonard | Accepted
Justicia circulibracteata Durkee & McDade | Accepted
Justicia ciriloi T.F. Daniel | Accepted
Justicia clinopodium A.Gray ex Greenm. | Accepted
Justicia clivalis Wassh. | Accepted
Justicia coahuilana T.F. Daniel | Accepted
Justicia cobensis Lundell | Accepted
Justicia colorata (Nees) Wassh. | Accepted
Justicia colorifera V.A.W. Graham | Accepted
Justicia columbiensis (Leonard) V.A.W. Graham | Accepted
Justicia comata (L.) Lam. | Accepted
Justicia commersoniana (T. Anderson) R. Baron | Accepted
Justicia concavibracteata Lindau | Accepted
Justicia consanguinea (Lindau) Wassh. & C. Ezcurra | Accepted
Justicia coppenamensis Wassh. | Accepted
Justicia corumbensis (Lindau) Wassh. & C. Ezcurra | Accepted
Justicia costaricana Leonard | Accepted
Justicia crenata (Leonard) Durkee | Accepted
Justicia cuicatlana T.F. Daniel | Accepted
Justicia cuspidulata (Nees) Wassh. | Accepted
Justicia cuzcoensis Lindau | Accepted
Justicia cyrtantheriformis (Rizzini) Profice | Accepted
Justicia dalaensis Benoist | Accepted
Justicia damingensis (H.S. Lo) H.S. Lo | Accepted
Justicia dasyclados (Nees) Lindau | Accepted
