speciname | taxstat
Ipomoea lacunosa L. | Accepted
Ipomoea laeta A. Gray | Accepted
Ipomoea lambii Fernald | Accepted
Ipomoea lanuginosa O'Donell | Accepted
Ipomoea lapathifolia Hallier f. | Accepted
Ipomoea lenis House | Accepted
Ipomoea leonensis B.L. Rob. | Accepted
Ipomoea leucantha Jacq. | Accepted
Ipomoea leucanthemum Hallier f. | Accepted
Ipomoea lilloana O'Donell | Accepted
Ipomoea lindenii M. Martens & Galeotti | Accepted
Ipomoea lindheimeri A. Gray | Accepted
Ipomoea littoralis Blume | Accepted
Ipomoea lobata (Cerv.) Thell. | Accepted
Ipomoea longeramosa Choisy | Accepted
Ipomoea longifolia Benth. | Accepted
Ipomoea longituba Hallier f. | Accepted
Ipomoea lottiae J.A. McDonald | Accepted
Ipomoea lozanii Painter | Accepted
Ipomoea lutea Hemsl. | Accepted
Ipomoea macrantha (Kunth) G. Don | Accepted
Ipomoea macrorhiza (L.) Roem. & Schult. | Accepted
Ipomoea madrensis S. Watson | Accepted
Ipomoea magniflora O'Donell | Accepted
Ipomoea mairetii Choisy | Accepted
Ipomoea malpighipila O'Donell | Accepted
Ipomoea marginata (Desr.) Verdc. | Accepted
Ipomoea marginisepala O'Donell | Accepted
Ipomoea mathewsiana Kuntze | Accepted
Ipomoea maurandioides Meisn. | Accepted
Ipomoea mauritiana Jacq. | Accepted
Ipomoea mcphersonii D.F. Austin | Accepted
Ipomoea mcvaughii McPherson | Accepted
Ipomoea medium (Choisy) Vatke | Accepted
Ipomoea meyeri (Spreng.) G. Don | Accepted
Ipomoea microsepala Benth. | Accepted
Ipomoea minutiflora (M. Martens & Galeotti) House | Accepted
Ipomoea miquihuanensis J.A. McDonald | Accepted
Ipomoea mirandina (Pittier) O'Donell | Accepted
Ipomoea monticola (Meisn.) O'Donell | Accepted
Ipomoea morongii Britton | Accepted
Ipomoea murucoides Roem. & Schult. | Accepted
Ipomoea nationis (Hook.) G. Nicholson | Accepted
Ipomoea neei (Spreng.) O'Donell | Accepted
Ipomoea neurocephala Hallier f. | Accepted
Ipomoea nil (L.) Roth | Accepted
Ipomoea nitida Griseb. | Accepted
Ipomoea noctulifolia McPherson | Accepted
Ipomoea oblongifolia (Hassl.) O'Donell | Accepted
Ipomoea obscura (L.) Ker Gawl. | Accepted
Ipomoea ochracea (Lindl.) G. Don | Accepted
Ipomoea oenotherae Hallier f. | Accepted
Ipomoea oocarpa Benth. | Accepted
Ipomoea ophiodes Standl. & Steyerm. | Accepted
Ipomoea oranensis O'Donell | Accepted
Ipomoea orizabensis (Pelletan) Ledeb. ex Steud. | Accepted
Ipomoea padillae O'Donell | Accepted
Ipomoea paludosa O'Donell | Accepted
Ipomoea palustris (Urb.) Urb. | Accepted
Ipomoea pandurata (L.) G. Mey. | Accepted
Ipomoea paraguariensis Peter | Accepted
Ipomoea parasitica (Kunth) G. Don | Accepted
Ipomoea pauciflora M. Martens & Galeotti | Accepted
Ipomoea pearceana Kuntze | Accepted
Ipomoea pedicellaris Benth. | Accepted
Ipomoea pellita Hallier f. | Accepted
Ipomoea perpartita McPherson | Accepted
Ipomoea peruviana O'Donell | Accepted
Ipomoea pes-caprae Roth | Accepted
Ipomoea pes-tigridis L. | Accepted
Ipomoea petrophila House | Accepted
Ipomoea philomega (Vell.) House | Accepted
Ipomoea phyllomega House | Accepted
Ipomoea pileata Roxb. | Accepted
Ipomoea pittieri O'Donell | Accepted
Ipomoea piurensis O'Donell | Accepted
Ipomoea platanifolia (Vahl) Roem. & Schult. | Accepted
Ipomoea platensis Ker Gawl. | Accepted
Ipomoea plummerae A. Gray | Accepted
Ipomoea praecana House | Accepted
Ipomoea proxima M. Martens & Galeotti | Accepted
Ipomoea pruinosa McPherson | Accepted
Ipomoea pseudoracemosa McPherson | Accepted
Ipomoea pubescens Lam. | Accepted
Ipomoea pudibunda (Lindl.) G. Don | Accepted
Ipomoea pulcherrima Ooststr. | Accepted
Ipomoea punticulata Benth. | Accepted
Ipomoea purga (Wender.) Hayne | Accepted
Ipomoea purpurea (L.) Roth | Accepted
Ipomoea quamoclit L. | Accepted
Ipomoea ramboi O'Donell | Accepted
Ipomoea ramosissima (Poir.) Choisy | Accepted
Ipomoea regnellii Meisn. | Accepted
Ipomoea repens (L.) Lam. | Accepted
Ipomoea reticulata O'Donell | Accepted
Ipomoea retropilosa (Pittier) D.F. Austin | Accepted
Ipomoea rhomboidea House | Accepted
Ipomoea robinsonii House | Accepted
Ipomoea rojasii Hassl. | Accepted
Ipomoea rubens Choisy | Accepted
Ipomoea rubriflora O'Donell | Accepted
Ipomoea rupicola House | Accepted
Ipomoea rzedowskii E. Carranza, Zamudio & Murguia | Accepted
Ipomoea sagittata Poir. | Accepted
Ipomoea santae-rosae Standl. & Steyerm. | Accepted
Ipomoea santillanii O'Donell | Accepted
Ipomoea saopaulista O'Donell | Accepted
Ipomoea sawyeri D.F. Austin | Accepted
Ipomoea schaffneri S. Watson | Accepted
Ipomoea schomburgkii Choisy | Accepted
Ipomoea schulziana O'Donell | Accepted
Ipomoea scopulorum Brandegee | Accepted
Ipomoea seaania Felger & D.F. Austin | Accepted
Ipomoea seducta House | Accepted
Ipomoea sepacuitensis Donn. Sm. | Accepted
Ipomoea sericophylla Meisn. | Accepted
Ipomoea serpyllifolia (Kunth) G. Don | Accepted
Ipomoea sescossiana Baill. | Accepted
Ipomoea setifera Poir. | Accepted
Ipomoea setosa Ker Gawl. | Accepted
Ipomoea shumardiana (Torr.) Shinners | Accepted
Ipomoea silvicola House | Accepted
Ipomoea simplex Thunb. | Accepted
Ipomoea simulans D. Hanb. | Accepted
Ipomoea sloteri (House) Ooststr. | Accepted
Ipomoea soluta Kerr | Accepted
Ipomoea sororia D.F. Austin & Tapia-Muñoz | Accepted
Ipomoea spectata J.A. McDonald | Accepted
Ipomoea splendor-sylvae House | Accepted
Ipomoea squamosa Choisy | Accepted
Ipomoea stans Cav. | Accepted
Ipomoea steerei (Standl.) L.O. Williams | Accepted
Ipomoea stuckertii O'Donell | Accepted
Ipomoea suaveolens (M. Martens & Galeotti) Hemsl. | Accepted
Ipomoea subrevoluta Choisy | Accepted
Ipomoea subspicata (Meisn.) O'Donell | Accepted
Ipomoea subtomentosa (Chodat & Hassl.) O'Donell | Accepted
Ipomoea suffulta (Kunth) G. Don | Accepted
Ipomoea sulphurea (La Llave & Lex.) G. Don | Accepted
Ipomoea sumatrana (Miq.) Ooststr. | Accepted
Ipomoea syringifolia Meisn. | Accepted
Ipomoea tabascana J.A. McDonald & D.F. Austin | Accepted
Ipomoea tacambarensis E. Carranza | Accepted
Ipomoea tastensis Brandegee | Accepted
Ipomoea temascaltepecensis Wilkin | Accepted
Ipomoea tentaculifera Greenm. | Accepted
Ipomoea tenuifolia (Vahl) Urb. | Accepted
Ipomoea tenuiloba Torr. | Accepted
Ipomoea tenuipes Verdc. | Accepted
Ipomoea teotitlanica McPherson | Accepted
Ipomoea ternifolia Cav. | Accepted
Ipomoea theodori O'Donell | Accepted
Ipomoea thurberi A. Gray | Accepted
Ipomoea tiliacea (Willd.) Choisy | Accepted
Ipomoea transvaalensis A. Meeuse | Accepted
Ipomoea tricolor Cav. | Accepted
Ipomoea trifida (Kunth) G. Don | Accepted
Ipomoea tuberculata Ker Gawl. | Accepted
Ipomoea tubiflora Hook. f. | Accepted
Ipomoea tubulosa (M. Martens & Galeotti) Hemsl. | Accepted
Ipomoea turbinata Lag. | Accepted
Ipomoea tuxtlensis House | Accepted
Ipomoea urbaniana (Dammer) Hallier f. | Accepted
Ipomoea urbinei House | Accepted
Ipomoea vagans Baker | Accepted
Ipomoea variabilis (Schltdl. & Cham.) Choisy | Accepted
Ipomoea velardei O'Donell | Accepted
Ipomoea velloziana Mart. | Accepted
Ipomoea venosa (Desr.) Roem. & Schult. | Accepted
Ipomoea venustum (M. Martens & Galeotti) Hemsl. | Accepted
Ipomoea verbasciformis (Meisn.) O'Donell | Accepted
Ipomoea verbascoidea Choisy | Accepted
Ipomoea verruculosa (Pittier) O'Donell | Accepted
Ipomoea verticillata Forssk. | Accepted
Ipomoea villifera House | Accepted
Ipomoea violacea L. | Accepted
Ipomoea volcanensis O'Donell | Accepted
Ipomoea wallii (Morren) Hemsl. | Accepted
Ipomoea wangii C.Y. Wu | Accepted
Ipomoea wightii (Wall.) Choisy | Accepted
Ipomoea wolcottiana Rose | Accepted
Ipomoea wrightii A. Gray | Accepted
Ipomoea zimmermanii J.A. McDonald | Accepted
Iseia luxurians (Moric.) O'Donell | Accepted
Itzaea sericea (Standl.) Standl. & Steyerm. | Accepted
Jacquemontia abutiloides Benth. | Accepted
Jacquemontia agrestia (Mart. ex Choisy) Meisn. | Accepted
Jacquemontia agrestis (Mart. ex Choisy) Meisn. | Accepted
Jacquemontia albida Wiggins & Rollins | Accepted
Jacquemontia anomala O'Donell | Accepted
Jacquemontia blanchetii Moric. | Accepted
Jacquemontia caudata Helwig | Accepted
Jacquemontia ciliata Sandwith | Accepted
Jacquemontia confusa Meisn. | Accepted
Jacquemontia corymbulosa Benth. | Accepted
Jacquemontia cumanensis Kuntze | Accepted
Jacquemontia decumbens O'Donell | Accepted
Jacquemontia densiflora (Meisn.) Hallier f. | Accepted
Jacquemontia eastwoodiana I.M. Johnst. | Accepted
Jacquemontia evolvuloides Meisn. | Accepted
Jacquemontia floribunda (Kunth) Hallier f. | Accepted
Jacquemontia fruticulosa Hallier f. | Accepted
Jacquemontia gracillima (Choisy) Hallier f. | Accepted
Jacquemontia guaranitica Hassl. | Accepted
Jacquemontia guyanensis (Aubl.) Meisn. | Accepted
Jacquemontia havanensis (Jacq.) Urb. | Accepted
Jacquemontia heterantha (Nees & Mart.) Hallier f. | Accepted
Jacquemontia heterotricha O'Donell | Accepted
Jacquemontia holosericea (Weinm.) O'Donell | Accepted
Jacquemontia lasioclados (Choisy) O'Donell | Accepted
Jacquemontia lorentzii A. Peter | Accepted
Jacquemontia mexicana (Loes.) Standl. & Steyerm. | Accepted
Jacquemontia micrantha (Roem. & Schult.) G. Don | Accepted
Jacquemontia oaxacana (Meisn.) Hallier f. | Accepted
Jacquemontia ovalifolia (Choisy) Hallier f. | Accepted
Jacquemontia paniculata (Burm. f.) Hallier f. | Accepted
Jacquemontia paraguayensis Britton | Accepted
Jacquemontia parvifolia Helwig | Accepted
Jacquemontia pentantha (Jacq.) G. Don | Accepted
Jacquemontia peruviana Helwig | Accepted
Jacquemontia polyantha (Schltdl. & Cham.) Hallier f. | Accepted
Jacquemontia pringlei A. Gray | Accepted
Jacquemontia pycnocephala Benth. | Accepted
Jacquemontia rojasiana O'Donell | Accepted
Jacquemontia rusbyana Standl. | Accepted
Jacquemontia selloi Hallier | Accepted
Jacquemontia smithii B.L. Rob. & Greenm. | Accepted
Jacquemontia sphaerostigma (Cav.) Rusby | Accepted
Jacquemontia tamnifolia (L.) Griseb. | Accepted
Jacquemontia turneroides Hassl. | Accepted
Jacquemontia unilateralis (Roem. & Schult.) O'Donell | Accepted
Jacquemontia verticillata (L.) Urb. | Accepted
Lepidostemon williamsii (H. Hara) Al-Shehbaz | Accepted
Lepistemon binectariferum (Wall.) Kuntze | Accepted
Lepistemon lobatum Pilg. | Accepted
Lepistemon owariense (P. Beauv.) Hallier f. | Accepted
Lysiostyles scandens Benth. | Accepted
Maripa axilliflora Mart. ex Meisn. | Accepted
Maripa densiflora Benth. | Accepted
Maripa elongata Ducke | Accepted
Maripa fasciculata Ooststr. | Accepted
Maripa glabra Choisy | Accepted
Maripa janusiana D.F. Austin | Accepted
Maripa lewisii D.F. Austin | Accepted
Maripa nicaraguensis Hemsl. | Accepted
Maripa panamensis Hemsl. | Accepted
Maripa paniculata Barb. Rodr. | Accepted
Maripa pauciflora D.F. Austin | Accepted
Maripa peruviana Ooststr. | Accepted
Maripa putumayana D.F. Austin | Accepted
Maripa repens Rusby | Accepted
Maripa reticulata Ducke | Accepted
Maripa scandens Aubl. | Accepted
Maripa stellulata Steyerm. | Accepted
Maripa violacea (Aubl.) Ooststr. ex Lanj. & Uittien | Accepted
Maripa williamsii Ooststr. | Accepted
Merremia aegyptia (L.) Urb. | Accepted
Merremia aturensis (Kunth) Hallier f. | Accepted
Merremia aurea (Kellogg) O'Donell | Accepted
Merremia austinii McDonald | Accepted
Merremia bipinnatipartita Hallier f. | Accepted
Merremia boisiana (Gagnep.) Ooststr. | Accepted
Merremia caloxantha (Diels) Staples & R.C. Fang | Accepted
Merremia cissoides (Lam.) Hallier f. | Accepted
Merremia collina S.Y. Liu | Accepted
Merremia contorquens (Choisy) Hallier f. | Accepted
Merremia cordata C.Y. Wu & R.C. Fang | Accepted
Merremia digitata (Spreng.) Hallier f. | Accepted
Merremia discoidesperma (Donn. Sm.) O'Donell | Accepted
Merremia dissecta (Jacq.) Hallier f. | Accepted
Merremia eberhardtii (Gagnep.) N.T. Nhan | Accepted
Merremia emarginata (Burm. f.) Hallier f. | Accepted
Merremia flagellaris (Choisy) O'Donell | Accepted
Merremia gemella (Burm. f.) Hallier f. | Accepted
Merremia grandiflora Ooststr. | Accepted
Merremia guerichii A. Meeuse | Accepted
Merremia hainanensis H.S. Kiu | Accepted
Merremia hassleriana (Chodat) Hassl. | Accepted
Merremia hederacea (Burm. f.) Hallier f. | Accepted
Merremia hirta (L.) Merr. | Accepted
Merremia hungaiensis (Lingelsh. & Borza) R.C. Fang | Accepted
Merremia kentrocaulos Rendle | Accepted
Merremia longipedunculata (C.Y. Wu) R.C. Fang | Accepted
Merremia macdonaldii S. Valencia & Martínez-Gordillo | Accepted
Merremia macrocalyx (Ruiz & Pav.) O'Donell | Accepted
Merremia malvifolia Rendle | Accepted
Merremia maypurensis Hallier f. | Accepted
Merremia medium (L.) Hallier f. | Accepted
Merremia palmeri (Hallier) Hallier f. | Accepted
Merremia peltata (L.) Merr. | Accepted
Merremia pierrei (Gagnep.) P.H. Hô | Accepted
Merremia pinnata (Hochst. ex Choisy) Hallier f. | Accepted
Merremia platyphylla (Fernald) O'Donell | Accepted
Merremia pterygocaulos (Choisy) Hallier f. | Accepted
Merremia quinata (R. Br.) Ooststr. | Accepted
Merremia quinquefolia (L.) Hallier f. | Accepted
Merremia sibirica (L.) Hallier f. | Accepted
Merremia similis Elmer | Accepted
Merremia subsessilis (Courchet & Gagnep.) N.T. Nhan | Accepted
Merremia ternifoliola Pittier | Accepted
Merremia tonkinensis (Gagnep.) N.T. Nhan | Accepted
Merremia tridentata (L.) Hallier f. | Accepted
Merremia tuberosa (L.) Rendle | Accepted
Merremia umbellata (L.) Hallier f. | Accepted
Merremia verecunda Rendle | Accepted
Merremia verruculosa S.Y. Liu | Accepted
Merremia vitifolia (Burm. f.) Hallier f. | Accepted
Merremia weberbaueri Ooststr. | Accepted
Merremia wurdackii D.F. Austin & Staples | Accepted
Merremia yunnanensis (Courchet & Gagnep.) R.C. Fang | Accepted
Metaporana parvifolia (K. Afzel.) Verdc. | Accepted
Monogynella cassytoides (Nees ex Engelm.) Chrtek | Accepted
Monogynella convallariiflora (Pavlov) Hadač & Chrtek | Accepted
Monogynella formosana (Hayata) Chrtek | Accepted
Monogynella gigantea (Griff.) Chrtek | Accepted
Monogynella pamirica (Butkov) Chrtek | Accepted
Neuropeltis acuminata (P. Beauv.) Benth. | Accepted
Neuropeltis racemosa Wall. | Accepted
Neuropeltis velutina Hallier f. | Accepted
Odonellia eriocephala (Moric.) K.R. Robertson | Accepted
Odonellia hirtiflora (M. Martens & Galeotti) K.R. Robertson | Accepted
Operculina ampliata (Choisy) House | Accepted
Operculina aurea (Kellogg ex Curran) House | Accepted
Operculina codonantha (Benth.) Hallier f. | Accepted
Operculina grandiflora (Jacq.) House | Accepted
Operculina hamiltonii (G. Don) D.F. Austin & Staples | Accepted
Operculina macrocarpa (Linn) Urb. | Accepted
Operculina palmeri (S. Watson) House | Accepted
Operculina pinnatifida (Kunth) O'Donell | Accepted
Operculina pteripes (G. Don) O'Donell | Accepted
Operculina rhodocalyx (A. Gray) House | Accepted
Operculina sericantha (Miq.) Ooststr. | Accepted
Operculina triquetra (Vahl) J.F. Macbr. | Accepted
Operculina turpethum (L.) Silva Manso | Accepted
Paralepistemon shirensis (Oliv.) Lejoly & Lisowski | Accepted
Pharbitis barbigera (Sweet) G. Don | Accepted
Pharbitis lindheimeri (A. Gray) Small | Accepted
Porana velutina (M. Martens & Galeotti) Hallier ex Engl. | Accepted
Poranopsis discifera (C.K. Schneid.) Staples | Accepted
Poranopsis paniculata (Roxb.) Roberty | Accepted
Poranopsis sinensis (Hand.-Mazz.) Staples | Accepted
Quamoclit bracteata (Cav.) Roberty | Accepted
Quamoclit digitata (L.) G. Don | Accepted
Quamoclit eustachiana (Jacq.) G. Don | Accepted
Quamoclit filiformis (Jacq.) Roberty | Accepted
Quamoclit longiflora (Willd.) G. Don | Accepted
Quamoclit repanda (Jacq.) Roberty | Accepted
Rapona tiliifolia (Baker) Verdc. | Accepted
Rivea bernoulliana (Peter) Hallier f. | Accepted
Seddera capensis (E. Mey. ex Choisy) Hall. f. | Accepted
Seddera suffruticosa Hallier f. | Accepted
Sedderopsis capensis (E. Mey. ex Choisy) Roberty | Accepted
Stictocardia beraviensis (Vatke) Hallier f. | Accepted
Stictocardia incomta (Hallier f.) Hallier f. | Accepted
Stictocardia laxiflora (Baker) Hallier f. | Accepted
Stictocardia lutambensis (Schulze-Menz) Verdc. | Accepted
Stictocardia macalusoi (Mattei) Verdc. | Accepted
Stictocardia mojangensis (Vatke) D.F. Austin & E. Eich | Accepted
Stictocardia tiliifolia (Desr.) Hallier f. | Accepted
Strophocaulos arvensis (L.) Small | Accepted
Stylisma humistrata (Walter) Chapm. | Accepted
Stylisma patens (Desr.) Myint | Accepted
Stylisma trichosanthes (Michx.) House | Accepted
Thyella acrocephala (Meisn.) House | Accepted
Thyella bracteosa (Meisn.) House | Accepted
Thyella choisyana (Meisn.) House | Accepted
Thyella montana (Moric.) House | Accepted
Thyella pycnocephala (Benth.) House | Accepted
Thyella rufa-velutina (Meisn.) House | Accepted
Thyella serrata (Choisy) House | Accepted
Thyella sphaerocephala (Meisn.) House | Accepted
Tridynamia megalantha (Merr.) Staples | Accepted
Tridynamia sinensis (Hemsl.) Staples | Accepted
Turbina abutiloides (Kunth) O'Donell | Accepted
Turbina cordata (Choisy) D.F. Austin & Staples | Accepted
Turbina corymbosa (L.) Raf. | Accepted
Turbina holubii A. Meeuse | Accepted
Turbina oblongata A. Meeuse | Accepted
Turbina oenotheroides A. Meeuse | Accepted
Turbina racemosa (Poir.) D.F. Austin | Accepted
Turbina robertsiana A. Meeuse | Accepted
Turbina shirensis A. Meeuse | Accepted
Turbina stenosiphon (Hallier f.) A. Meeuse | Accepted
Turbina suffruticosa A. Meeuse | Accepted
Coriaria angustissima Hook.f. | Accepted
Coriaria arborea Linds. | Accepted
Coriaria duthiei D.K.Singh & Pusalkar | Accepted
Coriaria japonica A.Gray | Accepted
Coriaria kingiana Colenso | Accepted
Coriaria kweichovensis Hu | Accepted
Coriaria lurida Kirk | Accepted
Coriaria myrtifolia L. | Accepted
Coriaria nepalensis Wall. | Accepted
Coriaria plumosa W.R.B.Oliv. | Accepted
Coriaria pottsiana W.R.B.Oliv. | Accepted
Coriaria pteridoides W.R.B.Oliv. | Accepted
Coriaria ruscifolia L. | Accepted
Coriaria sarlurida Cockayne & Allan | Accepted
Coriaria sarmangusta Allan | Accepted
Coriaria terminalis Hemsl. | Accepted
Alangium alpinum (C.B.Clarke) W.W.Sm. & Cave | Accepted
Alangium barbatum (R.Br. ex C.B.Clarke) Baill. ex Kuntze | Accepted
Alangium brachyanthum Merr. | Accepted
Alangium chinense (Lour.) Harms | Accepted
Alangium chungii H.L.Li | Accepted
Alangium circulare B.C.Stone & Kochummen | Accepted
Alangium grisolleoides Capuron | Accepted
Alangium havilandii Bloemb. | Accepted
Alangium javanicum (Blume) Wangerin | Accepted
Alangium kurzii Craib | Accepted
Alangium longiflorum Merr. | Accepted
Alangium maliliense Bloemb. | Accepted
Alangium nobile (C.B.Clarke) Harms | Accepted
Alangium platanifolium (Siebold & Zucc.) Harms | Accepted
Alangium premnifolium Ohwi | Accepted
Alangium qingchuanense M.Y.He | Accepted
Alangium ridleyi King | Accepted
Alangium rotundifolium (Hassk.) Bloemb. | Accepted
Alangium salviifolium (L.f.) Wangerin | Accepted
Alangium scandens Bloemb. | Accepted
Alangium sinicum (Nakai) S.Y.Hu, Spongberg & Z.Cheng | Accepted
Alangium taiwanianum Masam. | Accepted
Alangium tetrandrum R.H.Miao | Accepted
Alangium tonkinense Gagnep. | Accepted
Alangium uniloculare (Griff.) King | Accepted
Alangium villosum (Blume) Wangerin | Accepted
Alangium yunnanense C.Y.Wu ex W.P.Fang | Accepted
Camptotheca acuminata Decne. | Accepted
Camptotheca lowreyana S.Y.Li | Accepted
Chamaepericlymenum unalaschkense (Ledeb.) Rydb. | Accepted
Cornus acadiensis Fernald | Accepted
Cornus alba L. | Accepted
Cornus alternifolia L.f. | Accepted
Cornus amomum Mill. | Accepted
Cornus arnoldiana Rehder | Accepted
Cornus asperifolia Michx. | Accepted
Cornus austrosinensis W.P.Fang & W.K.Hu | Accepted
Cornus bretschneideri L.Henry | Accepted
Cornus canadensis L. | Accepted
Cornus capitata Wall. | Accepted
Cornus chinensis Wangerin | Accepted
Cornus controversa Hemsl. | Accepted
Cornus darvasica (Pojark.) Pilip. | Accepted
Cornus disciflora Moc. & Sessé ex DC. | Accepted
Cornus drummondii C.A.Mey. | Accepted
Cornus excelsa Kunth | Accepted
Cornus eydeana Q.Y.Xiang & Y.M.Shui | Accepted
Cornus florida L. | Accepted
Cornus foemina Mill. | Accepted
Cornus friedlanderi W.H.Wagner | Accepted
Cornus glabrata Benth. | Accepted
Cornus hemsleyi C.K.Schneid. & Wangerin | Accepted
Cornus hongkongensis Hemsl. | Accepted
Cornus iberica Woronow | Accepted
Cornus koehneana Wangerin | Accepted
Cornus kousa F.Buerger ex Hance | Accepted
Cornus macrophylla Wall. | Accepted
Cornus mas L. | Accepted
Cornus meyeri (Pojark.) Pilip. | Accepted
Cornus multinervosa (Pojark.) Q.Y.Xiang | Accepted
Cornus nuttallii Audubon ex Torr. & A.Gray | Accepted
Cornus oblonga Wall. | Accepted
Cornus officinalis Siebold & Zucc. | Accepted
Cornus oligophlebia Merr. | Accepted
Cornus papillosa W.P.Fang & W.K.Hu | Accepted
Cornus parviflora S.S.Chien | Accepted
Cornus peruviana J.F.Macbr. | Accepted
Cornus quinquinervis Franch. | Accepted
Cornus racemosa Lam. | Accepted
Cornus rugosa Lam. | Accepted
Cornus sanguinea L. | Accepted
Cornus schindleri Wangerin | Accepted
Cornus sericea L. | Accepted
Cornus sessilis Torr. | Accepted
Cornus slavinii Rehder | Accepted
Cornus suecica L. | Accepted
Cornus ulotricha C.K.Schneid. & Wangerin | Accepted
Cornus unalaschkensis Ledeb. | Accepted
Cornus volkensii Harms | Accepted
Cornus walteri Wangerin | Accepted
Cornus wilsoniana Wangerin | Accepted
Davidia involucrata Baill. | Accepted
Diplopanax stachyanthus Hand.-Mazz. | Accepted
Diplopanax vietnamensis Aver. & T.H.Nguyên | Accepted
Mastixia arborea (Wight) C.B.Clarke | Accepted
Mastixia caudatilimba C.Y.Wu ex Soong | Accepted
Mastixia congylos Kosterm. | Accepted
Mastixia cuspidata Blume | Accepted
Mastixia eugenioides K.M.Matthew | Accepted
Mastixia euonymoides Prain | Accepted
Mastixia glauca K.M.Matthew | Accepted
Mastixia kaniensis Melch. | Accepted
Mastixia macrocarpa K.M.Matthew | Accepted
Mastixia montana Kosterm. | Accepted
Mastixia nimalii Kosterm. | Accepted
Mastixia octandra K.M.Matthew | Accepted
Mastixia parviflora H.Zhu | Accepted
Mastixia pentandra Blume | Accepted
Mastixia rostrata Blume | Accepted
Mastixia tetrandra (Wight ex Thwaites) C.B.Clarke | Accepted
Mastixia tetrapetala Merr. | Accepted
Mastixia trichophylla W.P.Fang ex Soong | Accepted
Mastixia trichotoma Blume | Accepted
Nyssa aquatica L. | Accepted
Nyssa javanica (Blume) Wangerin | Accepted
Nyssa ogeche Bartram ex Marshall | Accepted
Nyssa shangszeensis W.P.Fang & Soong | Accepted
Nyssa shweliensis (W.W.Sm.) Airy Shaw | Accepted
Nyssa sinensis Oliv. | Accepted
Nyssa sylvatica Marshall | Accepted
Nyssa talamancana Hammel & N.Zamora | Accepted
Nyssa yunnanensis W.Q.Yin ex H.N.Qin & Phengklai | Accepted
Swida mombeigii (Hemsl.) Soják | Accepted
Toricellia angulata Oliv. | Accepted
Toricellia tiliifolia DC. | Accepted
Arachnitis uniflora Phil. | Accepted
Corsia acuminata L.O.Williams | Accepted
Corsia arfakensis Gibbs | Accepted
Corsia boridiensis P.Royen | Accepted
Corsia brassii P.Royen | Accepted
Corsia clypeata P.Royen | Accepted
Corsia cordata Schltr. | Accepted
Corsia cornuta P.Royen | Accepted
Corsia crenata J.J.Sm. | Accepted
Corsia cyclopensis P.Royen | Accepted
Corsia dispar D.L.Jones & B.Gray | Accepted
Corsia haianjensis P.Royen | Accepted
Corsia huonensis P.Royen | Accepted
Corsia lamellata Schltr. | Accepted
Corsia merimantaensis P.Royen | Accepted
Corsia ornata Becc. | Accepted
Corsia papuana P.Royen | Accepted
Corsia purpurata L.O.Williams | Accepted
Corsia pyramidata P.Royen | Accepted
Corsia resiensis P.Royen | Accepted
Corsia torricellensis Schltr. | Accepted
Corsia triceratops P.Royen | Accepted
Corsia unguiculata Schltr. | Accepted
Corsia viridopurpurea P.Royen | Accepted
Corsia wiakabui (W.N.Takeuchi & Pipoly) D.L.Jones & B.Gray | Accepted
Corsia wubungu P.Royen | Accepted
Corsiopsis chinensis D.X.Zhang, R.M.K.Saunders & C.M.Hu | Accepted
Corynocarpus cribbianus (F.M.Bailey) L.S.Sm. | Accepted
Corynocarpus dissimilis Hemsl. | Accepted
Corynocarpus laevigatus J.R.Forst. & G.Forst. | Accepted
Corynocarpus rupestris Guymer | Accepted
Corynocarpus similis Hemsl. | Accepted
Chamaecostus congestiflorus (Rich. ex Gagnep.) C.Specht & D.W.Stev. | Accepted
Chamaecostus curcumoides (Maas) C.Specht & D.W.Stev. | Accepted
Chamaecostus cuspidatus (Nees & Mart.) C.Specht & D.W.Stev. | Accepted
Chamaecostus fragilis (Maas) C.Specht & D.W.Stev. | Accepted
Chamaecostus fusiformis (Maas) C.Specht & D.W.Stev. | Accepted
Chamaecostus lanceolatus (Petersen) C.Specht & D.W.Stev. | Accepted
Chamaecostus subsessilis (Nees & Mart.) C.Specht & D.W.Stev. | Accepted
Cheilocostus globosus (Blume) C.Specht | Accepted
Cheilocostus lacerus (Gagnep.) C.Specht | Accepted
Cheilocostus sopuensis (Maas & H.Maas) C.Specht | Accepted
Cheilocostus speciosus (J.König) C.Specht | Accepted
Costus acanthocephalus K.Schum. | Accepted
Costus acreanus (Loes.) Maas | Accepted
Costus adolphi-friderici Loes. | Accepted
Costus afer Ker Gawl. | Accepted
Costus allenii Maas | Accepted
Costus amazonicus (Loes.) J.F.Macbr. | Accepted
Costus arabicus L. | Accepted
Costus araneosus Gagnep. | Accepted
Costus asplundii (Maas) Maas | Accepted
Costus asteranthus Maas & H.Maas | Accepted
Costus barbatus Suess. | Accepted
Costus beckii Maas & H.Maas | Accepted
Costus bicolor J.Braun & K.Schum. | Accepted
Costus bracteatus Rowlee | Accepted
Costus bullatus Meekiong, Muliati & Ipor | Accepted
Costus chartaceus Maas | Accepted
Costus chrysocephalus K.Schum. | Accepted
Costus claviger Benoist | Accepted
Costus clemensiae Ridl. | Accepted
Costus comosus (Jacq.) Roscoe | Accepted
Costus cordatus Maas | Accepted
Costus cupreifolius Maas | Accepted
