id | species | address | source | latitude | longitude
632 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,Ankang Xian,,铁佛                                                                                                                                                                                                                               " | "brahms    " | 32.330371 | 108.429364
633 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Hunan,桑植,,沙地坪                                                                                                                                                                                                                                      " | "brahms    " | 29.662108 | 109.823528
634 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,Emei Xian,,九老洞                                                                                                                                                                                                                               " | "brahms    " | 29.341296 | 103.353007
635 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Chongqing,Nanchuan Xian,,金佛山大河坝                                                                                                                                                                                                                   " | "brahms    " | 29.157891 | 107.099266
636 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,Emei Xian,Emei Shan,峨眉山洪椿坪                                                                                                                                                                                                                " | "brahms    " | 29.554187 | 103.34685
637 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,平利,,                                                                                                                                                                                                                                          " | "brahms    " | 32.388854 | 109.361864
638 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,贵溪,,菜园北方                                                                                                                                                                                                                                  " | "brahms    " | 28.292519 | 117.245497
638 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,贵溪,,菜园北方                                                                                                                                                                                                                                  " | "brahms    " | 28.290308 | 117.214844
639 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,黎川,,安林区大及皮场多溪时武夷山                                                                                                                                                                                                                " | "brahms    " | 27.282333 | 116.907681
640 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,贵溪,,冷水乡                                                                                                                                                                                                                                    " | "brahms    " | 28.331033 | 117.326751
640 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,贵溪,,冷水乡                                                                                                                                                                                                                                    " | "brahms    " | 28.518219 | 116.878572
640 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,贵溪,,冷水乡                                                                                                                                                                                                                                    " | "brahms    " | 28.52716 | 117.385126
640 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,贵溪,,冷水乡                                                                                                                                                                                                                                    " | "brahms    " | 28.288149 | 117.424275
640 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,贵溪,,冷水乡                                                                                                                                                                                                                                    " | "brahms    " | 28.010434 | 116.981789
641 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,莲花,,寒山公社                                                                                                                                                                                                                                  " | "brahms    " | 27.146335 | 113.840092
642 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,南丰,,长陂繁殖场                                                                                                                                                                                                                                " | "brahms    " | 27.218445 | 116.525725
643 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,镇巴,,青水区德胜公社东方红大队                                                                                                                                                                                                                  " | "brahms    " | 32.641216 | 107.757443
644 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,Taibai Xian,,西太白山桃川沙沟                                                                                                                                                                                                                   " | "brahms    " | 34.058401 | 107.319116
645 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,Wen Xian,,铁娄甘家沟到李家山                                                                                                                                                                                                                      " | "brahms    " | 32.943815 | 104.683434
646 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,安徽,黄山,,Near Chuishihlin                                                                                                                                                                                                                             " | "brahms    " | 29.714683 | 118.337476
646 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,安徽,黄山,,Near Chuishihlin                                                                                                                                                                                                                             " | "brahms    " | 30.113961 | 118.1698
646 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,安徽,黄山,,Near Chuishihlin                                                                                                                                                                                                                             " | "brahms    " | 30.272942 | 118.141568
646 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,安徽,黄山,,Near Chuishihlin                                                                                                                                                                                                                             " | "brahms    " | 29.722576 | 118.321952
646 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,安徽,黄山,,Near Chuishihlin                                                                                                                                                                                                                             " | "brahms    " | 31.589333 | 118.498193
647 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,,,天目山                                                                                                                                                                                                                                       " | "brahms    " | 30.3207476 | 119.4344546
647 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,,,天目山                                                                                                                                                                                                                                       " | "brahms    " | 30.20267269999999 | 119.3986299
648 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,,,天目山                                                                                                                                                                                                                                       " | "brahms    " | 30.3207476 | 119.4344546
648 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,,,天目山                                                                                                                                                                                                                                       " | "brahms    " | 30.20267269999999 | 119.3986299
649 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,奉节,,龙池公社柏树湾                                                                                                                                                                                                                            " | "brahms    " | 30.651652 | 104.075931
650 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,奉节,,竹元桃树公社附近                                                                                                                                                                                                                          " | "brahms    " | 30.651652 | 104.075931
651 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,巫山,,骡坪区梨子坪林场附近                                                                                                                                                                                                                      " | "brahms    " | 30.651652 | 104.075931
652 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,龙泉,,官浦样至凤阳山                                                                                                                                                                                                                           " | "brahms    " | 28.074623 | 119.141461
653 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Fujian,,,大风区后坪                                                                                                                                                                                                                                     " | "brahms    " | 26.100782 | 119.295146
654 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,昌化,,                                                                                                                                                                                                                                         " | "brahms    " | 30.16299 | 119.217921
655 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangsu,宜兴,,龙池山西鸟卡                                                                                                                                                                                                                              " | "brahms    " | 31.340637 | 119.823407
656 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,Wen Xian,,范坝公社黑银沟                                                                                                                                                                                                                          " | "brahms    " | 32.728526 | 105.115291
657 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,南郑,,小坝东沟                                                                                                                                                                                                                                  " | "brahms    " | 32.739359 | 106.963049
658 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Fujian,泰宁,,关丰岩大队                                                                                                                                                                                                                                 " | "brahms    " | 26.900259 | 117.17574
659 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,平利,,药府山                                                                                                                                                                                                                                    " | "brahms    " | 32.388854 | 109.361864
660 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,紫阳,,城关公社磨石沟                                                                                                                                                                                                                            " | "brahms    " | 32.520246 | 108.534229
660 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,紫阳,,城关公社磨石沟                                                                                                                                                                                                                            " | "brahms    " | 32.525011 | 108.551065
661 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,峰石山                                                                                                                                                                                                                                      " | "brahms    " | 34.580864 | 105.724947
661 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,峰石山                                                                                                                                                                                                                                      " | "brahms    " | 34.566121 | 105.899085
661 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,峰石山                                                                                                                                                                                                                                      " | "brahms    " | 34.306519 | 105.604766
662 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,葡萄园公社东盆管理区桃花大队白                                                                                                                                                                                                              " | "brahms    " | 34.580864 | 105.724947
662 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,葡萄园公社东盆管理区桃花大队白                                                                                                                                                                                                              " | "brahms    " | 34.566121 | 105.899085
662 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,葡萄园公社东盆管理区桃花大队白                                                                                                                                                                                                              " | "brahms    " | 34.306519 | 105.604766
663 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,白杨林纸坊沟                                                                                                                                                                                                                                " | "brahms    " | 34.580864 | 105.724947
663 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,白杨林纸坊沟                                                                                                                                                                                                                                " | "brahms    " | 34.566121 | 105.899085
663 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,白杨林纸坊沟                                                                                                                                                                                                                                " | "brahms    " | 34.306519 | 105.604766
664 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,白杨林石窑沟                                                                                                                                                                                                                                " | "brahms    " | 34.580864 | 105.724947
664 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,白杨林石窑沟                                                                                                                                                                                                                                " | "brahms    " | 34.566121 | 105.899085
664 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,天水,,白杨林石窑沟                                                                                                                                                                                                                                " | "brahms    " | 34.306519 | 105.604766
665 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Hubei,竹溪,,双竹园                                                                                                                                                                                                                                      " | "brahms    " | 32.142216 | 109.759391
666 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangxi,大瑶山,,罗蒙赴全秀途中                                                                                                                                                                                                                          " | "brahms    " | 22.815478 | 108.327546
667 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,安福,,武功山文家                                                                                                                                                                                                                                " | "brahms    " | 27.480656 | 114.238418
668 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,铅山,,武夷山（木关）                                                                                                                                                                                                                          " | "brahms    " | 28.000012 | 117.813807
669 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,汉中,,专区东部地区                                                                                                                                                                                                                              " | "brahms    " | 33.06748 | 107.023323
669 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,汉中,,专区东部地区                                                                                                                                                                                                                              " | "brahms    " | 33.090751 | 107.029998
670 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,略阳,,白水江麻柳塘沟老爷岭（大梁子）                                                                                                                                                                                                            " | "brahms    " | 33.573616 | 106.084946
670 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,略阳,,白水江麻柳塘沟老爷岭（大梁子）                                                                                                                                                                                                            " | "brahms    " | 33.573425 | 106.064481
670 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,略阳,,白水江麻柳塘沟老爷岭（大梁子）                                                                                                                                                                                                            " | "brahms    " | 33.57290700000001 | 106.086781
671 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,略阳,,四沟门夏家沟                                                                                                                                                                                                                              " | "brahms    " | 33.327281 | 106.156718
671 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,略阳,,四沟门夏家沟                                                                                                                                                                                                                              " | "brahms    " | 33.330826 | 106.144781
672 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,城口,,坪坝区沿河乡                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
673 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,Hu Xian,,涝峪西河亩子坪                                                                                                                                                                                                                         " | "brahms    " | 33.96268999999999 | 108.52882
674 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,周至,,陈河乡窝山殿                                                                                                                                                                                                                              " | "brahms    " | 33.97317900000001 | 108.149926
675 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Henan,卢氏,,Laochunshan                                                                                                                                                                                                                                 " | "brahms    " | 34.054199 | 111.047911
676 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Henan,卢氏,,狮子坪附近                                                                                                                                                                                                                                  " | "brahms    " | 33.788503 | 110.875685
677 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Henan,卢氏,,淇河林场                                                                                                                                                                                                                                    " | "brahms    " | 33.775215 | 110.879234
677 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Henan,卢氏,,淇河林场                                                                                                                                                                                                                                    " | "brahms    " | 33.775215 | 110.879234
678 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Henan,灵宝,,朱阳                                                                                                                                                                                                                                        " | "brahms    " | 34.322735 | 110.715642
679 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,康定县,,附近                                                                                                                                                                                                                                    " | "brahms    " | 29.998436 | 101.957146
680 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,南郑县,,南海区小坝公社陈家坪附近                                                                                                                                                                                                                " | "brahms    " | 32.999334 | 106.93623
681 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,Lueyang Xian,,大黄沟                                                                                                                                                                                                                            " | "brahms    " | 33.327281 | 106.156718
682 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,,,                                                                                                                                                                                                                                              " | "brahms    " | 34.265472 | 108.954239
683 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,安康地区,,铁佛                                                                                                                                                                                                                                  " | "brahms    " | 32.684715 | 109.029022
683 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,安康地区,,铁佛                                                                                                                                                                                                                                  " | "brahms    " | 32.712674 | 109.015872
684 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,Pingli  Xian,,石砦亮垭子                                                                                                                                                                                                                        " | "brahms    " | 32.388854 | 109.361864
