id | species | address | source | latitude | longitude
289 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,碧云寺                                                                                                                                                                                                                                        " | "brahms    " | 28.674363 | 115.908733
290 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,通远                                                                                                                                                                                                                                          " | "brahms    " | 29.512868 | 115.880458
291 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,大余县,,内良墟                                                                                                                                                                                                                                  " | "brahms    " | 25.389253 | 114.08557
292 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,庐山栖贤寺                                                                                                                                                                                                                                    " | "brahms    " | 29.5805556 | 116.0191667
292 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,庐山栖贤寺                                                                                                                                                                                                                                    " | "brahms    " | 29.608828 | 115.87977
292 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,庐山栖贤寺                                                                                                                                                                                                                                    " | "brahms    " | 29.671775 | 115.989212
292 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,庐山栖贤寺                                                                                                                                                                                                                                    " | "brahms    " | 27.175439 | 115.236353
293 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,崇义,,密溪陂子坑                                                                                                                                                                                                                                " | "brahms    " | 25.681784 | 114.308267
294 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,老井冈山地区                                                                                                                                                                                                                                  " | "brahms    " | 28.674363 | 115.908733
295 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,乐丰县,,砺崌山砺崌寺                                                                                                                                                                                                                            " | "brahms    " | 28.674363 | 115.908733
296 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,靖安县,,毛竹山头白沙岭                                                                                                                                                                                                                          " | "brahms    " | 28.861479 | 115.362629
297 | "Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      " | "China,Zhejiang,,,                                                                                                                                                                                                                                             " | "brahms    " | 30.267447 | 120.152792
298 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Gansu,武都县,,洛塘公社马家楞                                                                                                                                                                                                                            " | "brahms    " | 33.392211 | 104.926337
299 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangsu,宜兴县,,龙池山西乌卡                                                                                                                                                                                                                            " | "brahms    " | 31.340637 | 119.823407
300 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,禄劝彝族苗族自治县,,五区乌蒙乡葛?箐                                                                                                                                                                                                              " | "brahms    " | 25.551332 | 102.471518
301 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Hubei,,,馒头峡                                                                                                                                                                                                                                          " | "brahms    " | 30.546498 | 114.341862
301 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Hubei,,,馒头峡                                                                                                                                                                                                                                          " | "brahms    " | 22.544253 | 114.125215
302 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,,,,                                                                                                                                                                                                                                                     " | "brahms    " | 35.86166 | 104.195397
303 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Fujian,建瓯县,,                                                                                                                                                                                                                                         " | "brahms    " | 27.023749 | 118.29385
304 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,,,Liang Feng Yah TSUNYI HSIEN                                                                                                                                                                                                                   " | "brahms    " | 26.598194 | 106.70741
305 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,                                                                                                                                                                                                                                              " | "brahms    " | 28.674363 | 115.908733
306 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,金平苗族瑶族傣族自治县,,阿德博                                                                                                                                                                                                                   " | "brahms    " | 22.779543 | 103.226448
307 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,盐津县,,县城至水田途中                                                                                                                                                                                                                           " | "brahms    " | 28.10871 | 104.234442
308 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,旬阳县,,羊山十八盘                                                                                                                                                                                                                              " | "brahms    " | 32.834086 | 109.365265
309 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,重庆市,,亲碚，缙云山                                                                                                                                                                                                                            " | "brahms    " | 29.56301 | 106.551557
310 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,,,                                                                                                                                                                                                                                               " | "brahms    " | 25.045806 | 102.710002
311 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,屏边苗族自治县,,                                                                                                                                                                                                                                 " | "brahms    " | 22.98356 | 103.687612
312 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,杭州市,,                                                                                                                                                                                                                                       " | "brahms    " | 30.274085 | 120.15507
313 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,Emei Xian,Emei Shan,峨眉山                                                                                                                                                                                                                      " | "brahms    " | 29.601199 | 103.484504
314 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,石阡县,,扶堰麦子槽佛顶山                                                                                                                                                                                                                        " | "brahms    " | 27.517203 | 108.234514
315 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,盘县,,八大山                                                                                                                                                                                                                                    " | "brahms    " | 25.991846 | 104.837403
316 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,大关县,,木杆林场青龙弯                                                                                                                                                                                                                           " | "brahms    " | 28.144186 | 103.972601
317 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,安康县,,佐龙公社花坝管区腊烛山                                                                                                                                                                                                                  " | "brahms    " | 32.684715 | 109.029022
317 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,安康县,,佐龙公社花坝管区腊烛山                                                                                                                                                                                                                  " | "brahms    " | 32.712674 | 109.015872
318 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,Emei Xian,Emei Shan,峨眉山                                                                                                                                                                                                                      " | "brahms    " | 29.601199 | 103.484504
319 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,Xichou Xian,,法斗公社草果山水晶石梁子                                                                                                                                                                                                            " | "brahms    " | 23.437782 | 104.672597
320 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,镇雄县,,牛场花山                                                                                                                                                                                                                                 " | "brahms    " | 27.508911 | 104.571124
321 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,临安市,,天目山旅馆附近                                                                                                                                                                                                                         " | "brahms    " | 30.3207476 | 119.4344546
321 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,临安市,,天目山旅馆附近                                                                                                                                                                                                                         " | "brahms    " | 30.20267269999999 | 119.3986299
322 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,城口县,,龙洞弯                                                                                                                                                                                                                                  " | "brahms    " | 30.651652 | 104.075931
323 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,Meigu Xian,,易所觉至后补列拖区途中                                                                                                                                                                                                              " | "brahms    " | 28.32864 | 103.13218
324 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangxi,Lingui Xian,雁山,雁山附近                                                                                                                                                                                                                       " | "brahms    " | 25.238628 | 110.212463
325 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,周至县,,陈河乡                                                                                                                                                                                                                                  " | "brahms    " | 33.9732204 | 108.1500301
325 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,周至县,,陈河乡                                                                                                                                                                                                                                  " | "brahms    " | 33.9732204 | 108.1500301
325 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,周至县,,陈河乡                                                                                                                                                                                                                                  " | "brahms    " | 33.9732204 | 108.1500301
325 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,周至县,,陈河乡                                                                                                                                                                                                                                  " | "brahms    " | 33.975782 | 108.1490311
325 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,周至县,,陈河乡                                                                                                                                                                                                                                  " | "brahms    " | 33.9732204 | 108.1500301
326 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,奉节县,,新贺乡刺竹沟河岸                                                                                                                                                                                                                        " | "brahms    " | 30.651652 | 104.075931
327 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,榕江县,,八开区计划公社摆拉大队上拉力小                                                                                                                                                                                                          " | "brahms    " | 25.85039 | 108.378738
328 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,瑞金县,,桂清乡红门社                                                                                                                                                                                                                            " | "brahms    " | 25.885555 | 116.027135
328 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,瑞金县,,桂清乡红门社                                                                                                                                                                                                                            " | "brahms    " | 25.863255 | 116.056215
329 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,金平苗族瑶族傣族自治县,,一区永平乡河头寨造纸厂                                                                                                                                                                                                   " | "brahms    " | 22.779543 | 103.226448
330 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,紫阳县,,城关公社磨石沟                                                                                                                                                                                                                          " | "brahms    " | 32.520246 | 108.534229
331 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,石阡县,,胡堰西中洞                                                                                                                                                                                                                              " | "brahms    " | 27.517203 | 108.234514
332 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangdong,阳山县,,第二区五元乡天井山至五元乡                                                                                                                                                                                                            " | "brahms    " | 24.466675 | 112.626495
333 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,                                                                                                                                                                                                                                              " | "brahms    " | 28.674363 | 115.908733
334 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,                                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
335 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,                                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
336 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,独山县,,平塘火箭公社谷洞管理区                                                                                                                                                                                                                  " | "brahms    " | 25.82207 | 107.545016
337 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,Bijie Xian,,第十区，生机乡照子山                                                                                                                                                                                                                " | "brahms    " | 27.302589 | 105.283992
338 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,安福县,,武功山文家                                                                                                                                                                                                                              " | "brahms    " | 27.480656 | 114.238418
339 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,安远县,,渡口乡蔡坊                                                                                                                                                                                                                              " | "brahms    " | 25.136927 | 115.393922
340 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangdong,南雄县,,永和乡羽头社黄坑至祖师寨                                                                                                                                                                                                              " | "brahms    " | 25.117753 | 114.311982
341 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangxi,Guilin Shiqu,雁山,雁山植物所内                                                                                                                                                                                                                  " | "brahms    " | 25.273566 | 110.290195
342 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,马关县,,城岗                                                                                                                                                                                                                                     " | "brahms    " | 23.012915 | 104.394158
343 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,紫阳县,,双河公社深沟                                                                                                                                                                                                                            " | "brahms    " | 32.520246 | 108.534229
344 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,Emei Xian,Emei Shan,峨眉山                                                                                                                                                                                                                      " | "brahms    " | 29.601199 | 103.484504
345 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,屏山县,,龙华寺蜂桶岩                                                                                                                                                                                                                            " | "brahms    " | 28.782403 | 104.033001
346 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,松桃苗族自治县,,盘信区                                                                                                                                                                                                                          " | "brahms    " | 28.019346 | 109.239927
347 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Zhejiang,杭州市,,灵峰                                                                                                                                                                                                                                   " | "brahms    " | 30.257829 | 120.116399
348 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,                                                                                                                                                                                                                                              " | "brahms    " | 28.674363 | 115.908733
349 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,,,                                                                                                                                                                                                                                              " | "brahms    " | 28.674363 | 115.908733
350 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,禄劝县,,五区乌蒙乡                                                                                                                                                                                                                               " | "brahms    " | 26.023388 | 102.79038
351 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,富民县,,清水河，核桃箐                                                                                                                                                                                                                           " | "brahms    " | 25.222045 | 102.497684
352 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,岚皋县,,协佐区铁佛公社                                                                                                                                                                                                                          " | "brahms    " | 32.307001 | 108.902049
353 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,                                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
354 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,榕江县,,加鸠区加牙乡                                                                                                                                                                                                                            " | "brahms    " | 25.931893 | 108.521881
355 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Hubei,兴山县,,神农架                                                                                                                                                                                                                                    " | "brahms    " | 31.348196 | 110.746805
356 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Shaanxi,Pingli  Xian,,石砦亮垭子                                                                                                                                                                                                                        " | "brahms    " | 32.388854 | 109.361864
