familyid | genusid | latinname | namezh | lowertaxa
10792 | 101351 | Amesiodendron | 细子龙属 | 1
10792 | 102748 | Arytera | 滨木患属 | 1
10792 | 104250 | Boniodendron | 黄梨木属 | 1
10792 | 105631 | Cardiospermum | 倒地铃属 | 1
10792 | 109500 | Delavaya | 茶条木属 | 1
10792 | 110222 | Dimocarpus | 龙眼属 | 4
10792 | 110734 | Dodonaea | 车桑子属 | 1
10792 | 112411 | Eurycorymbus | 伞花木属 | 1
10792 | 114704 | Harpullia | 假山萝属 | 1
10792 | 117200 | Koelreuteria | 栾树属 | 3
10792 | 118096 | Lepisanthes | 鳞花木属 | 10
10792 | 118729 | Litchi | 荔枝属 | 1
10792 | 120800 | Mischocarpus | 柄果木属 | 3
10792 | 122141 | Nephelium | 韶子属 | 3
10792 | 123952 | Paranephelium | 假韶子属 | 2
10792 | 124189 | Pavieasia | 檀栗属 | 2
10792 | 126507 | Pometia | 番龙眼属 | 1
10792 | 129159 | Sapindus | 无患子属 | 6
10792 | 135019 | Xanthoceras | 文冠果属 | 1
10792 | 135111 | Xerospermum | 干果木属 | 1
10793 | 107005 | Chrysophyllum | 金叶树属 | 1
10793 | 110421 | Diploknema | 藏榄属 | 2
10793 | 111166 | Eberhardtia | 梭子果属 | 2
10793 | 119432 | Madhuca | 紫荆木属 | 2
10793 | 119617 | Manilkara | 铁线子属 | 1
10793 | 123685 | Palaquium | 胶木属 | 1
10793 | 125728 | Planchonella | 山榄属 | 2
10793 | 126659 | Pouteria | 桃榄属 | 2
10793 | 129254 | Sarcosperma | 肉实树属 | 6
10793 | 130439 | Sinosideroxylon | 铁榄属 | 5
10793 | 135045 | Xantolis | 刺榄属 | 6
10799 | 114323 | Gymnotheca | 裸蒴属 | 2
10799 | 115808 | Houttuynia | 蕺菜属 | 1
10799 | 129337 | Saururus | 三白草属 | 1
10800 | 102968 | Astilbe | 落新妇属 | 10
10800 | 102969 | Astilboides | 大叶子属 | 1
10800 | 103824 | Bergenia | 岩白菜属 | 10
10800 | 105616 | Cardiandra | 草绣球属 | 4
10800 | 107013 | Chrysosplenium | 金腰属 | 50
10800 | 109459 | Decumaria | 赤壁木属 | 1
10800 | 109481 | Deinanthe | 叉叶蓝属 | 1
10800 | 109728 | Deutzia | 溲疏属 | 67
10800 | 109931 | Dichroa | 常山属 | 6
10800 | 115977 | Hydrangea | 绣球属 | 36
10800 | 116640 | Itea | 鼠刺属 | 18
10800 | 117123 | Kirengeshoma | 黄山梅属 | 1
10800 | 120815 | Mitella | 唢呐草属 | 2
10800 | 121297 | Mukdenia | 槭叶草属 | 1
10800 | 123152 | Oresitrophe | 独根草属 | 1
10800 | 124074 | Parnassia | 梅花草属 | 81
10800 | 124313 | Peltoboykinia | 涧边草属 | 1
10800 | 124450 | Penthorum | 扯根菜属 | 1
10800 | 124975 | Philadelphus | 山梅花属 | 45
10800 | 125431 | Pileostegia | 冠盖藤属 | 4
10800 | 125781 | Platycrater | 蛛网萼属 | 1
10800 | 126415 | Polyosma | 多香木属 | 1
10800 | 128544 | Ribes | 茶藨子属 | 108
10800 | 128667 | Rodgersia | 鬼灯檠属 | 10
10800 | 202109 | Saniculiphyllum | 变豆叶草属 | 1
10800 | 129353 | Saxifraga | 虎耳草属 | 307
10800 | 129554 | Schizophragma | 钻地风属 | 13
10800 | 132269 | Tanakaea | 峨屏草属 | 1
10800 | 132985 | Tiarella | 黄水枝属 | 1
10802 | 129446 | Scheuchzeria | 冰沼草属 | 1
10803 | 116900 | Kadsura | 南五味子属 | 8
10803 | 129475 | Schisandra | 五味子属 | 28
20001 | 129731 | Sciadopitys | 金松属 | 1
10811 | 100586 | Adenosma | 毛麝香属 | 4
10811 | 100985 | Alectra | 黑蒴属 | 1
10811 | 103328 | Bacopa | 假马齿苋属 | 3
10811 | 104525 | Brandisia | 来江藤属 | 12
10811 | 104785 | Buchnera | 黑草属 | 1
10811 | 105833 | Castilleja | 火焰草属 | 1
10811 | 106032 | Centranthera | 胡麻草属 | 6
10811 | 108938 | Cymbaria | 芯芭属 | 2
10811 | 109062 | Cyrtandromoea | 囊萼花属 | 1
10811 | 109485 | Deinostema | 泽番椒属 | 2
10811 | 110152 | Digitalis | 毛地黄属 | 1
10811 | 110724 | Dodartia | 野胡麻属 | 1
10811 | 110810 | Dopatrium | 虻眼属 | 1
10811 | 111477 | Ellisiophyllum | 幌菊属 | 1
10811 | 112361 | Euphrasia | 小米草属 | 19
10811 | 114031 | Gratiola | 水八角属 | 3
10811 | 115049 | Hemiphragma | 鞭打绣球属 | 4
10811 | 117507 | Lagotis | 兔耳草属 | 20
10811 | 117567 | Lancea | 肉果草属 | 2
10811 | 117849 | Legazpia | 三翅萼属 | 1
10811 | 118236 | Leptorhabdos | 方茎草属 | 1
10811 | 118595 | Limnophila | 石龙尾属 | 10
10811 | 118608 | Limosella | 水茫草属 | 1
10811 | 118612 | Linaria | 柳穿鱼属 | 12
10811 | 118623 | Lindenbergia | 钟萼草属 | 3
10811 | 118628 | Lindernia | 母草属 | 30
10811 | 119919 | Mazus | 通泉草属 | 31
10811 | 120057 | Melampyrum | 山罗花属 | 7
10811 | 120509 | Microcarpaea | 小果草属 | 1
10811 | 200082 | Mimulicalyx | 虾子草属 | 2
10811 | 120756 | Mimulus | 沟酸浆属 | 9
10811 | 121029 | Monochasma | 鹿茸草属 | 2
10811 | 121692 | Nathaliella | 石玄参属 | 1
10811 | 200197 | Neopicrorhiza | 胡黄连属 | 1
10811 | 122668 | Odontites | 疗齿草属 | 1
10811 | 122883 | Omphalotrix | 脐草属 | 1
10811 | 123140 | Oreosolen | 藏玄参属 | 1
10811 | 124177 | Paulownia | 泡桐属 | 9
10811 | 124237 | Pedicularis | 马先蒿属 | 632
10811 | 124707 | Petitmenginia | 钟山草属 | 2
10811 | 125147 | Phtheirospermum | 松蒿属 | 2
10811 | 125390 | Picria | 苦玄参属 | 1
10811 | 200088 | Pseudobartsia | 五齿萼属 | 1
10811 | 127139 | Pseudolysimachion | 穗花属 | 14
10811 | 127533 | Pterygiella | 翅茎草属 | 5
10811 | 128084 | Rehmannia | 地黄属 | 6
10811 | 128307 | Rhinanthus | 鼻花属 | 1
10811 | 129862 | Scoparia | 野甘草属 | 1
10811 | 129903 | Scrofella | 细穗玄参属 | 1
10811 | 129905 | Scrophularia | 玄参属 | 40
10811 | 130479 | Siphonostegia | 阴行草属 | 2
10811 | 130709 | Sopubia | 短冠草属 | 4
10811 | 131326 | Stemodia |   | 1
10811 | 131731 | Striga | 独脚金属 | 4
10811 | 133137 | Torenia | 蝴蝶草属 | 10
10811 | 133362 | Triaenophora | 崖白菜属 | 3
10811 | 133719 | Triphysaria | 直果草属 | 1
10811 | 134474 | Verbascum | 毛蕊花属 | 6
10811 | 134499 | Veronica | 婆婆纳属 | 64
10811 | 134500 | Veronicastrum | 腹水草属 | 25
10811 | 134891 | Wightia | 美丽桐属 | 1
10811 | 135139 | Xizangia | 马松嵩属 | 2
10824 | 100879 | Ailanthus | 臭椿属 | 9
10824 | 104693 | Brucea | 鸦胆子属 | 2
10824 | 125388 | Picrasma | 苦木属 | 4
20287 | 130553 | Sladenia | 肋果茶属 | 2
10828 | 101832 | Anisodus | 山茛菪属 | 6
10828 | 103113 | Atropanthe | 天蓬子属 | 1
10828 | 105577 | Capsicum | 辣椒属 | 1
10828 | 106283 | Cestrum | 夜香树属 | 3
10828 | 109368 | Datura | 曼陀罗属 | 3
10828 | 116158 | Hyoscyamus | 天仙子属 | 2
10828 | 119140 | Lycianthes | 红丝线属 | 15
10828 | 119146 | Lycium | 枸杞属 | 12
10828 | 119154 | Lycopersicon | 番茄属 | 1
10828 | 119600 | Mandragora | 茄参属 | 1
10828 | 122271 | Nicandra | 假酸浆属 | 1
10828 | 122284 | Nicotiana | 烟草属 | 3
10828 | 124749 | Petunia | 碧冬茄属 | 1
10828 | 125278 | Physaliastrum | 散血丹属 | 7
10828 | 125280 | Physalis | 酸浆属 | 8
10828 | 125320 | Physochlaina | 泡囊草属 | 6
10828 | 126868 | Przewalskia | 马尿泡属 | 1
10828 | 130618 | Solanum | 茄属 | 43
10828 | 133953 | Tubocapsicum | 龙珠属 | 1
10828 | 134946 | Withania | 睡茄属 | 2
20289 | 130959 | Sphenoclea | 尖瓣花属 | 1
10844 | 131157 | Stachyurus | 旌节花属 | 7
10848 | 112434 | Euscaphis | 野鸦椿属 | 1
10848 | 131204 | Staphylea | 省沽油属 | 8
10848 | 134013 | Turpinia | 山香圆属 | 17
10849 | 108414 | Croomia | 黄精叶钩吻属 | 1
10849 | 131330 | Stemona | 百部属 | 7
10850 | 200068 | Ambroma | 昂天莲属 | 1
10850 | 104950 | Byttneria | 刺果藤属 | 3
10850 | 107774 | Commersonia | 山麻树属 | 1
10850 | 107966 | Corchoropsis | 田麻属 | 3
10850 | 112048 | Eriolaena | 火绳树属 | 6
10850 | 112820 | Firmiana | 梧桐属 | 8
10850 | 114900 | Helicteres | 山芝麻属 | 10
10850 | 115163 | Heritiera | 银叶树属 | 3
10850 | 117149 | Kleinhovia | 鹧鸪麻属 | 1
10850 | 120128 | Melhania | 梅蓝属 | 1
10850 | 120185 | Melochia | 马松子属 | 1
10850 | 123884 | Paradombeya | 平当树属 | 1
10850 | 124406 | Pentapetes | 午时花属 | 1
10850 | 127512 | Pterospermum | 翅子树属 | 9
10850 | 127545 | Pterygota | 翅苹婆属 | 1
10850 | 128071 | Reevesia | 梭罗树属 | 19
10850 | 131474 | Sterculia | 苹婆属 | 30
10850 | 132784 | Theobroma | 可可属 | 1
10850 | 134748 | Waltheria | 蛇婆子属 | 1
10860 | 131825 | Stylidium | 花柱草属 | 2
10861 | 101156 | Alniphyllum | 赤杨叶属 | 3
10861 | 104701 | Bruinsmia | 歧序安息香属 | 1
10861 | 114485 | Halesia | 银钟花属 | 1
10861 | 115889 | Huodendron | 山茉莉属 | 7
10861 | 120175 | Melliodendron | 陀螺果属 | 1
10861 | 124018 | Parastyrax | 茉莉果属 | 2
10861 | 127523 | Pterostyrax | 白辛树属 | 2
10861 | 128081 | Rehderodendron | 木瓜红属 | 5
10861 | 130425 | Sinojackia | 秤锤树属 | 9
10861 | 131861 | Styrax | 安息香属 | 43
20299 | 131917 | Suriana | 海人树属 | 1
10863 | 132035 | Symplocos | 山矾属 | 58
10865 | 129520 | Schizocapsa | 裂果薯属 | 2
10865 | 132180 | Tacca | 蒟蒻薯属 | 5
10868 | 121460 | Myricaria | 水柏枝属 | 12
10868 | 128043 | Reaumuria | 红砂属 | 4
10868 | 132255 | Tamarix | 柽柳属 | 20
20304 | 132304 | Tapiscia | 瘿椒树属 | 2
10871 | 101339 | Amentotaxus | 穗花杉属 | 5
10871 | 127274 | Pseudotaxus | 白豆杉属 | 1
10871 | 132355 | Taxus | 红豆杉属 | 6
10871 | 133154 | Torreya | 榧树属 | 9
10872 | 108544 | Cryptomeria | 柳杉属 | 3
10872 | 108681 | Cunninghamia | 杉木属 | 3
10872 | 113775 | Glyptostrobus | 水松属 | 1
10872 | 120390 | Metasequoia | 水杉属 | 2
10872 | 130127 | Sequoia | 北美红杉属 | 1
10872 | 130128 | Sequoiadendron | 巨杉属 | 1
10872 | 132224 | Taiwania | 台湾杉属 | 1
10872 | 132353 | Taxodium | 落羽杉属 | 4
10877 | 132523 | Tetracentron | 水青树属 | 1
20312 | 132587 | Tetrameles | 四数木属 | 1
10882 | 100607 | Adinandra | 杨桐属 | 31
10882 | 101886 | Anneslea | 茶梨属 | 1
10882 | 200106 | Apterosperma | 圆籽荷属 | 1
10882 | 105380 | Camellia | 山茶属 | 195
10882 | 107337 | Cleyera | 红淡比属 | 13
10882 | 112396 | Eurya | 柃木属 | 110
10882 | 200130 | Euryodendron | 猪血木属 | 1
10882 | 126455 | Polyspora | 大头茶属 | 6
10882 | 127760 | Pyrenaria | 核果茶属 | 19
10882 | 129462 | Schima | 木荷属 | 15
10882 | 131518 | Stewartia | 紫茎属 | 24
10882 | 132484 | Ternstroemia | 厚皮香属 | 15
10894 | 102387 | Aquilaria | 沉香属 | 2
10894 | 109294 | Daphne | 瑞香属 | 69
10894 | 109817 | Diarthron | 草瑞香属 | 4
10894 | 111305 | Edgeworthia | 结香属 | 4
10894 | 112075 | Eriosolena | 毛花瑞香属 | 1
10894 | 128244 | Rhamnoneuron | 鼠皮树属 | 1
10894 | 131303 | Stellera | 狼毒属 | 1
10894 | 132930 | Thymelaea | 欧瑞香属 | 1
10894 | 134894 | Wikstroemia | 荛花属 | 57
10898 | 103858 | Berrya | 六翅木属 | 1
10898 | 104885 | Burretiodendron | 柄翅果属 | 2
10898 | 107704 | Colona | 一担柴属 | 2
10898 | 107967 | Corchorus | 黄麻属 | 6
10898 | 108243 | Craigia | 滇桐属 | 2
10898 | 110410 | Diplodiscus | 海南椴属 | 1
10898 | 200074 | Excentrodendron | 蚬木属 | 2
10898 | 114070 | Grewia | 扁担杆属 | 30
10898 | 120535 | Microcos | 破布叶属 | 3
10898 | 133008 | Tilia | 椴树属 | 39
10898 | 133837 | Triumfetta | 刺蒴麻属 | 9
20576 | 133140 | Toricellia | 鞘柄木属 | 2
10904 | 133288 | Trapa | 菱属 | 2
10917 | 129733 | Sciaphila | 喜荫草属 | 6
10918 | 133861 | Trochodendron | 昆栏树属 | 1
10919 | 133877 | Tropaeolum | 旱金莲属 | 1
10926 | 130772 | Sparganium | 黑三棱属 | 13
10926 | 134063 | Typha | 香蒲属 | 12
10928 | 102187 | Aphananthe | 糙叶树属 | 4
10928 | 105995 | Celtis | 朴属 | 13
10928 | 113576 | Gironniera | 白颜树属 | 1
10928 | 115054 | Hemiptelea | 刺榆属 | 1
10928 | 127449 | Pteroceltis | 青檀属 | 1
10928 | 133312 | Trema | 山黄麻属 | 8
10928 | 134116 | Ulmus | 榆属 | 32
10928 | 135278 | Zelkova | 榉属 | 3
10931 | 200107 | Archiboehmeria | 舌柱麻属 | 1
10931 | 104157 | Boehmeria | 苎麻属 | 40
10931 | 106411 | Chamabainia | 微柱麻属 | 1
10931 | 109029 | Cypholophus | 瘤冠麻属 | 1
10931 | 109401 | Debregeasia | 水麻属 | 6
10931 | 109563 | Dendrocnide | 火麻树属 | 6
10931 | 110946 | Droguetia | 单蕊麻属 | 1
10931 | 111400 | Elatostema | 楼梯草属 | 255
10931 | 113573 | Girardinia | 蝎子草属 | 4
10931 | 113912 | Gonostegia | 糯米团属 | 3
10931 | 117613 | Laportea | 艾麻属 | 7
10931 | 117805 | Lecanthus | 假楼梯草属 | 5
10931 | 118457 | Leucosyke | 四脉麻属 | 1
10931 | 119649 | Maoutia | 水丝麻属 | 2
10931 | 121625 | Nanocnide | 花点草属 | 2
10931 | 123108 | Oreocnide | 紫麻属 | 15
10931 | 124051 | Parietaria | 墙草属 | 1
10931 | 124292 | Pellionia | 赤车属 | 25
10931 | 125428 | Pilea | 冷水花属 | 116
10931 | 125570 | Pipturus | 落尾木属 | 1
10931 | 126288 | Poikilospermum | 锥头麻属 | 3
10931 | 126661 | Pouzolzia | 雾水葛属 | 10
10931 | 126777 | Procris | 藤麻属 | 1
10931 | 129203 | Sarcochlamys | 肉被麻属 | 1
10931 | 134249 | Urtica | 荨麻属 | 22
10936 | 121658 | Nardostachys | 甘松属 | 1
10936 | 124161 | Patrinia | 败酱属 | 13
10936 | 134313 | Valeriana | 缬草属 | 21
10941 | 103258 | Avicennia | 海榄雌属 | 1
10941 | 105098 | Callicarpa | 紫珠属 | 71
10941 | 105776 | Caryopteris | 莸属 | 18
10941 | 107332 | Clerodendrum | 大青属 | 48
10941 | 107836 | Congea | 绒苞藤属 | 2
10941 | 111082 | Duranta | 假连翘属 | 1
10941 | 113274 | Garrettia | 辣莸属 | 1
10941 | 113776 | Gmelina | 石梓属 | 7
10941 | 116130 | Hymenopyramis | 膜藻藤属 | 1
10941 | 117596 | Lantana | 马缨丹属 | 1
10941 | 125160 | Phyla | 过江藤属 | 1
10941 | 126690 | Premna | 豆腐柴属 | 56
10941 | 129617 | Schnabelia | 四棱草属 | 4
10941 | 130960 | Sphenodesme | 楔翅藤属 | 4
10941 | 131156 | Stachytarpheta | 假马鞭属 | 1
10941 | 131996 | Symphorema | 六苞藤属 | 1
10941 | 132372 | Tectona | 柚木属 | 1
10941 | 133929 | Tsoongia | 假紫珠属 | 1
10941 | 134475 | Verbena | 马鞭草属 | 2
10941 | 134644 | Vitex | 牡荆属 | 26
10944 | 115952 | Hybanthus | 鼠鞭草属 | 1
10944 | 128604 | Rinorea | 三角车属 | 4
10944 | 134607 | Viola | 堇菜属 | 131
20330 | 102451 | Arceuthobium | 油杉寄生属 | 5
20330 | 117245 | Korthalsella | 栗寄生属 | 1
20330 | 134632 | Viscum | 槲寄生属 | 14
10946 | 101412 | Ampelocissus | 酸蔹藤属 | 5
10946 | 101418 | Ampelopsis | 蛇葡萄属 | 34
10946 | 105965 | Cayratia | 乌蔹莓属 | 24
10946 | 107146 | Cissus | 白粉藤属 | 17
10946 | 124105 | Parthenocissus | 地锦属 | 11
10946 | 132648 | Tetrastigma | 崖爬藤属 | 62
10946 | 134649 | Vitis | 葡萄属 | 54
10946 | 135224 | Yua | 俞藤属 | 4
10957 | 135197 | Xyris | 黄眼草属 | 6
10959 | 135257 | Zannichellia | 角果藻属 | 1
10960 | 101188 | Alpinia | 山姜属 | 65
10960 | 101395 | Amomum | 豆蔻属 | 41
10960 | 104168 | Boesenbergia | 凹唇姜属 | 3
10960 | 105941 | Caulokaempferia | 大苞姜属 | 1
10960 | 105949 | Cautleya | 距药姜属 | 3
10960 | 108706 | Curcuma | 姜黄属 | 13
10960 | 111431 | Elettariopsis | 拟豆蔻属 | 1
10960 | 112234 | Etlingera | 茴香砂仁属 | 3
10960 | 113644 | Globba | 舞花姜属 | 9
10960 | 114823 | Hedychium | 姜花属 | 37
10960 | 115777 | Hornstedtia | 大豆蔻属 | 2
10960 | 116904 | Kaempferia | 山柰属 | 8
10960 | 125711 | Plagiostachys | 偏穗姜属 | 1
10960 | 126508 | Pommereschea | 直唇姜属 | 2
10960 | 200172 | Pyrgophyllum | 苞叶姜属 | 1
10960 | 128458 | Rhynchanthus | 喙花姜属 | 1
10960 | 128752 | Roscoea | 象牙参属 | 20
10960 | 130355 | Siliquamomum | 长果姜属 | 1
10960 | 131173 | Stahlianthus | 土田七属 | 1
10960 | 135325 | Zingiber | 姜属 | 43
10962 | 125245 | Phyllospadix | 虾海藻属 | 2
10962 | 135358 | Zostera | 大叶藻属 | 5
10963 | 132559 | Tetraena | 四合木属 | 1
10963 | 133396 | Tribulus | 蒺藜属 | 2
10963 | 135408 | Zygophyllum | 霸王属 | 21
