genusid | speciesid | latinname | namezh
128270 | 242411038 | Rhaphiolepis major | 大叶石斑木
128270 | 242411039 | Rhaphiolepis salicifolia | 柳叶石斑木
128270 | 242411040 | Rhaphiolepis umbellata | 厚叶石斑木
128270 | 250077146 | Rhaphiolepis wuzhishanensis |  
128419 | 200011210 | Rhodotypos scandens | 鸡麻
128746 | 200011211 | Rosa acicularis | 刺蔷薇
128746 | 200011213 | Rosa albertii | 腺齿蔷薇
128746 | 200011214 | Rosa anemoniflora | 银粉蔷薇
128746 | 242345040 | Rosa baiyushanensis | 白玉山蔷薇
128746 | 200011215 | Rosa banksiae | 木香花
128746 | 242345043 | Rosa banksiae var. banksiae | 木香花(原变种)
128746 | 200011218 | Rosa banksiae var. normalis | 单瓣木香花
128746 | 200011219 | Rosa banksiopsis | 拟木香
128746 | 200011220 | Rosa beggeriana | 弯刺蔷薇
128746 | 242345047 | Rosa beggeriana var. beggeriana | 弯刺蔷薇(原变种)
128746 | 242411164 | Rosa beggeriana var. lioui | 毛叶弯刺蔷薇
128746 | 200011222 | Rosa bella | 美蔷薇
128746 | 242345049 | Rosa bella var. bella | 美蔷薇(原变种)
128746 | 200011223 | Rosa bella var. nuda | 光叶美蔷薇
128746 | 200011224 | Rosa berberifolia | 小蘖叶蔷薇
128746 | 200011225 | Rosa bracteata | 硕苞蔷薇
128746 | 242345054 | Rosa bracteata var. bracteata | 硕苞蔷薇(原变种)
128746 | 200011226 | Rosa bracteata var. scabriacaulis | 密刺硕苞蔷薇
128746 | 200011227 | Rosa brunonii | 复伞房蔷薇
128746 | 200011228 | Rosa calyptopoda | 短角蔷薇
128746 | 200011229 | Rosa caudata | 尾叶蔷薇
128746 | 242345058 | Rosa caudata var. caudata | 尾叶蔷薇(原变种)
128746 | 200011230 | Rosa caudata var. maxima | 大花尾叶蔷薇
128746 | 200011232 | Rosa chengkouensis | 城口蔷薇
128746 | 200011233 | Rosa chinensis | 月季花
128746 | 242345063 | Rosa chinensis var. chinensis | 月季花(原变种)
128746 | 200011234 | Rosa chinensis var. semperflorens | 紫月季花
128746 | 200011235 | Rosa chinensis var. spontanea | 单瓣月季花
128746 | 200011236 | Rosa corymbulosa | 伞房蔷薇
128746 | 200011237 | Rosa cymosa | 小果蔷薇
128746 | 242345068 | Rosa cymosa var. cymosa | 小果蔷薇(原变种)
128746 | 250072847 | Rosa cymosa var. dapanshanensis |  
128746 | 200011238 | Rosa cymosa var. puberula | 毛叶山木香
128746 | 242345069 | Rosa daishanensis | 岱山蔷薇
128746 | 200011240 | Rosa davidii | 西北蔷薇
128746 | 242345070 | Rosa davidii var. davidii | 西北蔷薇(原变种)
128746 | 200011241 | Rosa davidii var. elongata | 长果西北蔷薇
128746 | 200011242 | Rosa davurica | 山刺玫
128746 | 242345073 | Rosa davurica var. davurica | 山刺玫(原变种)
128746 | 200011243 | Rosa davurica var. glabra | 光叶山刺玫
128746 | 200011244 | Rosa davurica var. setacea | 多刺山刺玫
128746 | 242345074 | Rosa deqenensis | 德钦蔷薇
128746 | 242345075 | Rosa derongensis | 得荣蔷薇
128746 | 200011245 | Rosa duplicata | 重齿蔷薇
128746 | 242411041 | Rosa fargesiana | 川东蔷薇
128746 | 200011246 | Rosa farreri | 刺毛蔷薇
128746 | 200011247 | Rosa fedtschenkoana | 腺果蔷薇
128746 | 200011248 | Rosa filipes | 腺梗蔷薇
128746 | 242411165 | Rosa foetida var. persiana | 重瓣异味蔷薇
128746 | 200011251 | Rosa forrestiana | 滇边蔷薇
128746 | 200011254 | Rosa giraldii | 陕西蔷薇
128746 | 200011255 | Rosa giraldii var. bidentata | 重齿陕西蔷薇
128746 | 242345098 | Rosa giraldii var. giraldii | 陕西蔷薇(原变种)
128746 | 200011256 | Rosa giraldii var. venulosa | 毛叶陕西蔷薇
128746 | 200011257 | Rosa glomerata | 绣球蔷薇
128746 | 200011258 | Rosa graciliflora | 细梗蔷薇
128746 | 200011259 | Rosa helenae | 卵果蔷薇
128746 | 200011260 | Rosa henryi | 软条七蔷薇
128746 | 242411042 | Rosa hezhangensis | 赫章蔷薇
128746 | 200011261 | Rosa hugonis | 黄蔷薇
128746 | 200011262 | Rosa kokanica | 腺叶蔷薇
128746 | 200011263 | Rosa koreana | 长白蔷薇
128746 | 200011264 | Rosa koreana var. glandulosa | 腺叶长白蔷薇
128746 | 242345114 | Rosa koreana var. koreana | 长白蔷薇(原变种)
128746 | 242345116 | Rosa kunmingensis | 昆明蔷薇
128746 | 200011265 | Rosa kwangtungensis | 广东蔷薇
128746 | 242345119 | Rosa kwangtungensis var. kwangtungensis | 广东蔷薇(原变种)
128746 | 200011266 | Rosa kwangtungensis var. mollis | 毛叶广东蔷薇
128746 | 200011267 | Rosa kwangtungensis var. plena | 重瓣广东蔷薇
128746 | 200011268 | Rosa kweichowensis | 贵州缫丝花
128746 | 200011269 | Rosa laevigata | 金樱子
128746 | 242345122 | Rosa langyashanica | 琅琊山蔷薇
128746 | 200011271 | Rosa lasiosepala | 毛萼蔷薇
128746 | 200011272 | Rosa laxa | 疏花蔷薇
128746 | 242345124 | Rosa laxa var. laxa | 疏花蔷薇(原变种)
128746 | 200011273 | Rosa laxa var. mollis | 毛叶疏花蔷薇
128746 | 200011274 | Rosa lichiangensis | 丽江蔷薇
128746 | 200011275 | Rosa longicuspis | 长尖叶蔷薇
128746 | 242345127 | Rosa longicuspis var. longicuspis | 长尖叶蔷薇(原变种)
128746 | 200011276 | Rosa longicuspis var. sinowilsonii | 多花长尖叶蔷薇
128746 | 242345129 | Rosa luciae | 光叶蔷薇
128746 | 242411166 | Rosa luciae var. luciae | 光叶蔷薇(原变种)
128746 | 242411167 | Rosa luciae var. rosea | 粉花光叶蔷薇
128746 | 200011277 | Rosa lucidissima | 亮叶月季
128746 | 242345131 | Rosa ludingensis | 泸定蔷薇
128746 | 200011278 | Rosa macrophylla | 大叶蔷薇
128746 | 200011279 | Rosa macrophylla var. glandulifera | 腺果大叶蔷薇
128746 | 242345138 | Rosa macrophylla var. macrophylla | 大叶蔷薇(原变种)
128746 | 200011280 | Rosa mairei | 毛叶蔷薇
128746 | 200011281 | Rosa maximowicziana | 伞花蔷薇
128746 | 242345141 | Rosa miyiensis | 米易蔷薇
128746 | 200011282 | Rosa morrisonensis | 玉山蔷薇
128746 | 200011283 | Rosa moyesii | 华西蔷薇
128746 | 242345146 | Rosa moyesii var. moyesii | 华西蔷薇(原变种)
128746 | 200011284 | Rosa moyesii var. pubescens | 毛叶华西蔷薇
128746 | 200011285 | Rosa multibracteata | 多苞蔷薇
128746 | 200011286 | Rosa multiflora | 野蔷薇
128746 | 200011289 | Rosa multiflora var. cathayensis | 粉团蔷薇
128746 | 242345150 | Rosa multiflora var. multiflora | 野蔷薇(原变种)
128746 | 200011290 | Rosa murielae | 西南蔷薇
128746 | 200011291 | Rosa odorata | 香水月季
128746 | 200011292 | Rosa odorata var. erubescens | 粉红香水月季
128746 | 200011293 | Rosa odorata var. gigantea | 大花香水月季
128746 | 242345158 | Rosa odorata var. odorata | 香水月季(原变种)
128746 | 242411168 | Rosa odorata var. pseudoindica | 桔黄香水月季
128746 | 200011295 | Rosa omeiensis | 峨眉蔷薇
128746 | 200011299 | Rosa oxyacantha | 尖刺蔷薇
128746 | 200011300 | Rosa persetosa | 全针蔷薇
128746 | 242345168 | Rosa pinnatisepala | 羽萼蔷薇
128746 | 200011301 | Rosa platyacantha | 宽叶蔷薇
128746 | 200011302 | Rosa praelucens | 中甸刺玫
128746 | 200011303 | Rosa prattii | 铁杆蔷薇
128746 | 242345173 | Rosa pricei | 太鲁阁蔷薇
128746 | 200011304 | Rosa primula | 樱草蔷薇
128746 | 200011305 | Rosa pseudobanksiae | 粉蕾蔷薇
128746 | 200011306 | Rosa roxburghii | 缫丝花
128746 | 200011308 | Rosa rubus | 悬钩子蔷薇
128746 | 200011310 | Rosa rugosa | 玫瑰
128746 | 242411169 | Rosa sambucina var. pubescens | 山蔷薇
128746 | 200011311 | Rosa saturata | 大红蔷薇
128746 | 200011312 | Rosa saturata var. glandulosa | 腺叶大红蔷薇
128746 | 242345184 | Rosa saturata var. saturata | 大红蔷薇(原变种)
128746 | 304107 | Rosa sect. Banksianae | 木香组
128746 | 304108 | Rosa sect. Bracteatae | 硕苞组
128746 | 304109 | Rosa sect. Chinenses | 月季组
128746 | 304110 | Rosa sect. Cinnamomeae | 桔味组
128746 | 304111 | Rosa sect. Laevigatae | 金樱子组
128746 | 304112 | Rosa sect. Microphyllae | 小叶组
128746 | 304113 | Rosa sect. Pimpinellifoliae | 芹叶组
128746 | 304114 | Rosa sect. Synstylae | 合柱组
128746 | 200011313 | Rosa sericea | 绢毛蔷薇
128746 | 200011317 | Rosa sertata | 钝叶蔷薇
128746 | 200011318 | Rosa sertata var. multijuga | 多对钝叶蔷薇
128746 | 242345190 | Rosa sertata var. sertata | 钝叶蔷薇(原变种)
128746 | 200011319 | Rosa setipoda | 刺梗蔷薇
128746 | 242345191 | Rosa shangchengensis | 商城蔷薇
128746 | 200011320 | Rosa sikangensis | 川西蔷薇
128746 | 242411043 | Rosa sinobiflora | 双花蔷薇
128746 | 200011321 | Rosa soulieana | 川滇蔷薇
128746 | 200011322 | Rosa soulieana var. microphylla | 小叶川滇蔷薇
128746 | 242345200 | Rosa soulieana var. soulieana | 川滇蔷薇(原变种)
128746 | 200011323 | Rosa soulieana var. sungpanensis | 大叶川滇蔷薇
128746 | 200011324 | Rosa soulieana var. yunnanensis | 毛叶川滇蔷薇
128746 | 200011325 | Rosa spinosissima | 密刺蔷薇
128746 | 200011326 | Rosa spinosissima var. altaica | 大花密刺蔷薇
128746 | 242345201 | Rosa spinosissima var. spinosissima | 密刺蔷薇(原变种)
128746 | 303001 | Rosa subgen. Hulthemia | 单叶蔷薇亚属
128746 | 303002 | Rosa subgen. Rosa | 蔷薇亚属
128746 | 200011327 | Rosa sweginzowii | 扁刺蔷薇
128746 | 200011328 | Rosa sweginzowii var. glandulosa | 腺叶扁刺蔷薇
128746 | 242411320 | Rosa sweginzowii var. stevensii |  
128746 | 242345204 | Rosa sweginzowii var. sweginzowii | 扁刺蔷薇(原变种)
128746 | 242411044 | Rosa taiwanensis | 小金樱子
128746 | 200011329 | Rosa taronensis | 求江蔷薇
128746 | 200011330 | Rosa tibetica | 西藏蔷薇
128746 | 200011331 | Rosa transmorrisonensis | 高山蔷薇
128746 | 200011332 | Rosa tsinglingensis | 秦岭蔷薇
128746 | 242345211 | Rosa uniflorella | 单花合柱蔷薇
128746 | 250089881 | Rosa uniflorella subsp. adenopetala |  
128746 | 200011334 | Rosa webbiana | 藏边蔷薇
128746 | 200011335 | Rosa weisiensis | 维西蔷薇
128746 | 200011337 | Rosa willmottiae | 小叶蔷薇
128746 | 200011338 | Rosa willmottiae var. glandulifera | 多腺小叶蔷薇
128746 | 242345217 | Rosa willmottiae var. willmottiae | 小叶蔷薇(原变种)
128746 | 200011339 | Rosa xanthina | 黄刺玫
128746 | 242345226 | Rosa zhongdianensis | 中甸蔷薇
128837 | 200011343 | Rubus acuminatus | 尖叶悬钩子
128837 | 242345334 | Rubus acuminatus var. acuminatus | 尖叶悬钩子(原变种)
128837 | 200011344 | Rubus acuminatus var. puberulus | 柔毛尖叶悬钩子
128837 | 200011345 | Rubus adenophorus | 腺毛莓
128837 | 242345340 | Rubus alceifolius | 粗叶悬钩子
128837 | 200011348 | Rubus alexeterius | 刺萼悬钩子
128837 | 200011349 | Rubus alexeterius var. acaenocalyx | 腺毛刺萼悬钩子
128837 | 242345343 | Rubus alexeterius var. alexeterius | 刺萼悬钩子(原变种)
128837 | 200011350 | Rubus alnifoliolatus | 桤叶悬钩子
128837 | 200011352 | Rubus amabilis | 秀丽莓
128837 | 200011353 | Rubus amabilis var. aculeatissimus | 刺萼秀丽莓
128837 | 242345347 | Rubus amabilis var. amabilis | 秀丽莓(原变种)
128837 | 200011354 | Rubus amabilis var. microcarpus | 小果秀丽莓
128837 | 200011355 | Rubus amphidasys | 周毛悬钩子
128837 | 200011356 | Rubus angustibracteatus | 狭苞悬钩子
128837 | 242411045 | Rubus arachnoideus | 灰叶悬钩子
128837 | 242345353 | Rubus arcticus | 北悬钩子
128837 | 200011358 | Rubus assamensis | 西南悬钩子
128837 | 200011359 | Rubus aurantiacus | 桔红悬钩子
128837 | 242345363 | Rubus aurantiacus var. aurantiacus | 桔红悬钩子(原变种)
128837 | 200011360 | Rubus aurantiacus var. obtusifolius | 钝叶桔红悬钩子
128837 | 242345364 | Rubus austrotibetanus | 藏南悬钩子
128837 | 200011362 | Rubus bambusarum | 竹叶鸡爪茶
128837 | 200011363 | Rubus biflorus | 粉枝莓
128837 | 200011364 | Rubus biflorus var. adenophorus | 腺毛粉枝莓
128837 | 242345369 | Rubus biflorus var. biflorus | 粉枝莓(原变种)
128837 | 200011365 | Rubus biflorus var. pubescens | 柔毛粉枝莓
128837 | 200011366 | Rubus bonatianus | 滇北悬钩子
128837 | 200011367 | Rubus brevipetiolatus | 短柄悬钩子
128837 | 200011368 | Rubus buergeri | 寒莓
128837 | 200011369 | Rubus caesius | 欧洲木莓
128837 | 250098144 | Rubus calophyllus |  
128837 | 242345381 | Rubus calycacanthus | 猬莓
128837 | 200011372 | Rubus calycinus | 齿萼悬钩子
128837 | 200011373 | Rubus caudifolius | 尾叶悬钩子
128837 | 200011374 | Rubus chamaemorus | 兴安悬钩子
128837 | 200011375 | Rubus chiliadenus | 长序莓
128837 | 200011376 | Rubus chingii | 掌叶复盆子
128837 | 242411170 | Rubus chingii var. chingii | 掌叶复盆子(原变种)
128837 | 242411171 | Rubus chingii var. suavissimus | 甜茶
128837 | 200011377 | Rubus chroosepalus | 毛萼莓
128837 | 242345388 | Rubus chroosepalus var. araneosus | 蛛丝毛萼莓
128837 | 242411172 | Rubus chroosepalus var. chroosepalus | 毛萼莓(原变种)
128837 | 200011378 | Rubus chrysobotrys | 黄穗悬钩子
128837 | 242345389 | Rubus chrysobotrys var. chrysobotrys | 黄穗悬钩子(原变种)
128837 | 200011379 | Rubus chrysobotrys var. lobophyllus | 裂叶黄穗悬钩子
128837 | 200011380 | Rubus cinclidodictyus | 网纹悬钩子
128837 | 200011382 | Rubus cochinchinensis | 蛇泡筋
128837 | 200011383 | Rubus cockburnianus | 华中悬钩子
128837 | 200011384 | Rubus columellaris | 小柱悬钩子
128837 | 242345392 | Rubus columellaris var. columellaris | 小柱悬钩子(原变种)
128837 | 200011385 | Rubus columellaris var. villosus | 柔毛小柱悬钩子
128837 | 200011386 | Rubus corchorifolius | 山莓
128837 | 200011387 | Rubus coreanus | 插田泡
128837 | 242345401 | Rubus coreanus var. coreanus | 插田泡(原变种)
128837 | 200011388 | Rubus coreanus var. tomentosus | 毛叶插田泡
128837 | 200011389 | Rubus crassifolius | 厚叶悬钩子
128837 | 200011390 | Rubus crataegifolius | 牛叠肚
128837 | 242411046 | Rubus croceacanthus | 薄瓣悬钩子
128837 | 242411173 | Rubus croceacanthus var. croceacanthus | 薄瓣悬钩子(原变种)
128837 | 242411174 | Rubus croceacanthus var. glaber | 秃悬钩子
128837 | 200011391 | Rubus delavayi | 三叶悬钩子
128837 | 200011393 | Rubus dolichophyllus | 长叶悬钩子
128837 | 242345410 | Rubus dolichophyllus var. dolichophyllus | 长叶悬钩子(原变种)
128837 | 200011394 | Rubus dolichophyllus var. pubescens | 毛梗长叶悬钩子
128837 | 200011395 | Rubus doyonensis | 白薷
128837 | 200011396 | Rubus dunnii | 闽粤悬钩子
128837 | 242345412 | Rubus dunnii var. dunnii | 闽粤悬钩子(原变种)
128837 | 200011397 | Rubus dunnii var. glabrescens | 光叶闽粤悬钩子
128837 | 200011399 | Rubus ellipticus | 椭圆悬钩子
128837 | 242345417 | Rubus ellipticus var. ellipticus | 椭圆悬钩子(原变种)
128837 | 200011400 | Rubus ellipticus var. obcordatus | 栽秧泡
128837 | 200011401 | Rubus erythrocarpus | 红果悬钩子
128837 | 242345420 | Rubus erythrocarpus var. erythrocarpus | 红果悬钩子(原变种)
128837 | 200011402 | Rubus erythrocarpus var. weixiensis | 腺萼红果悬钩子
128837 | 200011403 | Rubus eucalyptus | 桉叶悬钩子
128837 | 200011404 | Rubus eucalyptus var. etomentosus | 脱毛桉叶悬钩子
128837 | 242345423 | Rubus eucalyptus var. eucalyptus | 桉叶悬钩子(原变种)
128837 | 200011405 | Rubus eucalyptus var. trullisatus | 无腺桉叶悬钩子
128837 | 200011406 | Rubus eucalyptus var. yunnanensis | 云南桉叶悬钩子
128837 | 242411047 | Rubus eustephanos | 大红泡
128837 | 242411175 | Rubus eustephanos var. eustephanos | 大红泡(原变种)
128837 | 242411176 | Rubus eustephanos var. glanduliger | 腺毛大红泡
128837 | 200011409 | Rubus faberi | 峨眉悬钩子
128837 | 242411048 | Rubus fanjingshanensis | 梵净山悬钩子
128837 | 200011410 | Rubus feddei | 黔桂悬钩子
128837 | 200011411 | Rubus flagelliflorus | 攀枝莓
128837 | 200011412 | Rubus flosculosus | 弓茎悬钩子
128837 | 200011413 | Rubus flosculosus var. etomentosus | 脱毛弓茎悬钩子
128837 | 242345438 | Rubus flosculosus var. flosculosus | 弓茎悬钩子(原变种)
128837 | 200011414 | Rubus fockeanus | 凉山悬钩子
128837 | 200011415 | Rubus foliaceistipulatus | 托叶悬钩子
128837 | 200011416 | Rubus formosensis | 台湾悬钩子
128837 | 242411049 | Rubus forrestianus | 贡山蓬蘽
128837 | 200011417 | Rubus fragarioides | 莓叶悬钩子
128837 | 200011418 | Rubus fragarioides var. adenophorus | 腺毛莓叶悬钩子
128837 | 242345442 | Rubus fragarioides var. fragarioides | 莓叶悬钩子(原变种)
128837 | 200011419 | Rubus fragarioides var. pubescens | 柔毛莓叶悬钩子
128837 | 200011420 | Rubus fraxinifoliolus | 梣叶悬钩子
128837 | 242411050 | Rubus fraxinifolius | 兰屿桤叶悬钩子
128837 | 200011421 | Rubus fujianensis | 福建悬钩子
128837 | 200011422 | Rubus fuscifolius | 锈叶悬钩子
128837 | 242345445 | Rubus fuscorubens | 黄毛悬钩子
128837 | 200011424 | Rubus glabricarpus | 光果悬钩子
128837 | 242411177 | Rubus glabricarpus var. glabratus | 无毛光果悬钩子
128837 | 242411178 | Rubus glabricarpus var. glabricarpus | 光果悬钩子(原变种)
128837 | 200011425 | Rubus glandulosocalycinus | 腺萼悬钩子
128837 | 242411051 | Rubus glandulosocarpus | 腺果悬钩子
128837 | 200011426 | Rubus gongshanensis | 贡山悬钩子
128837 | 242345452 | Rubus gongshanensis var. gongshanensis | 贡山悬钩子(原变种)
128837 | 200011427 | Rubus gongshanensis var. qiujiangensis | 无刺贡山悬钩子
128837 | 200011428 | Rubus grandipaniculatus | 大序悬钩子
128837 | 200011429 | Rubus grayanus | 中南悬钩子
128837 | 242345455 | Rubus grayanus var. grayanus | 中南悬钩子(原变种)
128837 | 200011430 | Rubus grayanus var. trilobatus | 三裂中南悬钩子
128837 | 200011431 | Rubus gressittii | 江西悬钩子
128837 | 242411052 | Rubus gyamdaensis | 柔毛悬钩子
128837 | 242411179 | Rubus gyamdaensis var. glabriusculus | 川西柔毛悬钩子
128837 | 242411180 | Rubus gyamdaensis var. gyamdaensis | 柔毛悬钩子(原变种)
128837 | 200011432 | Rubus hanceanus | 华南悬钩子
128837 | 200011433 | Rubus hastifolius | 戟叶悬钩子
128837 | 242411053 | Rubus hemithyrsus | 半锥莓
128837 | 200011435 | Rubus henryi | 鸡爪茶
128837 | 242345463 | Rubus henryi var. henryi | 鸡爪茶(原变种)
128837 | 242345464 | Rubus henryi var. sozostylus | 大叶鸡爪茶
128837 | 200011436 | Rubus hirsutus | 蓬蘽
128837 | 242411181 | Rubus hirsutus var. brevipedicellus | 短梗蓬蘽
128837 | 242411182 | Rubus hirsutus var. hirsutus | 蓬蘽(原变种)
128837 | 200011437 | Rubus howii | 裂叶悬钩子
128837 | 200011438 | Rubus huangpingensis | 黄平悬钩子
128837 | 242411054 | Rubus humulifolius | 葎草叶悬钩子
128837 | 200011439 | Rubus hunanensis | 湖南悬钩子
128837 | 200011442 | Rubus hypopitys | 滇藏悬钩子
128837 | 200011443 | Rubus hypopitys var. hanmiensis | 汉密悬钩子
128837 | 242345472 | Rubus hypopitys var. hypopitys | 滇藏悬钩子(原变种)
128837 | 200011444 | Rubus ichangensis | 宜昌悬钩子
128837 | 200011445 | Rubus idaeopsis | 拟复盆子
128837 | 200011446 | Rubus idaeus | 复盆子
128837 | 200011447 | Rubus idaeus var. borealisinensis | 华北复盆子
128837 | 200011448 | Rubus idaeus var. glabratus | 无毛复盆子
128837 | 242345480 | Rubus idaeus var. idaeus | 复盆子(原变种)
128837 | 242411055 | Rubus impressinervus | 陷脉悬钩子
128837 | 200011450 | Rubus innominatus | 白叶莓
128837 | 200011451 | Rubus innominatus var. aralioides | 密腺白叶莓
128837 | 242345488 | Rubus innominatus var. innominatus | 白叶莓(原变种)
128837 | 200011452 | Rubus innominatus var. kuntzeanus | 无腺白叶莓
128837 | 200011453 | Rubus innominatus var. macrosepalus | 宽萼白叶莓
128837 | 200011454 | Rubus innominatus var. quinatus | 五叶白叶莓
128837 | 200011455 | Rubus inopertus | 红花悬钩子
128837 | 200011456 | Rubus inopertus var. echinocalyx | 刺萼红花悬钩子
128837 | 242345490 | Rubus inopertus var. inopertus | 红花悬钩子(原变种)
128837 | 200011457 | Rubus irenaeus | 灰毛泡
128837 | 200011458 | Rubus irenaeus var. innoxius | 尖裂灰毛泡
128837 | 242345492 | Rubus irenaeus var. irenaeus | 灰毛泡(原变种)
128837 | 200011459 | Rubus irritans | 紫色悬钩子
128837 | 200011460 | Rubus jambosoides | 蒲桃叶悬钩子
128837 | 242411056 | Rubus jianensis | 常绿悬钩子
128837 | 200011461 | Rubus jinfoshanensis | 金佛山悬钩子
128837 | 200011462 | Rubus kawakamii | 桑叶悬钩子
128837 | 242345500 | Rubus komarovii | 绿叶悬钩子
128837 | 200011464 | Rubus kulinganus | 牯岭悬钩子
128837 | 200011465 | Rubus kwangsiensis | 广西悬钩子
128837 | 200011466 | Rubus lambertianus | 高粱泡
128837 | 200011467 | Rubus lambertianus var. glaber | 光滑高粱泡
128837 | 200011468 | Rubus lambertianus var. glandulosus | 腺毛高粱泡
128837 | 242345512 | Rubus lambertianus var. lambertianus | 高粱泡(原变种)
128837 | 200011469 | Rubus lambertianus var. paykouangensis | 毛叶高粱泡
128837 | 242411057 | Rubus lanyuensis | 兰屿悬钩子
128837 | 200011470 | Rubus lasiostylus | 绵果悬钩子
128837 | 200011471 | Rubus lasiostylus var. dizygos | 五叶绵果悬钩子
128837 | 242411183 | Rubus lasiostylus var. eglandulosus | 腺梗绵果悬钩子
128837 | 200011472 | Rubus lasiostylus var. hubeiensis | 鄂西绵果悬钩子
128837 | 242345518 | Rubus lasiostylus var. lasiostylus | 绵果悬钩子(原变种)
128837 | 242411184 | Rubus lasiostylus var. tomentosus | 绒毛绵果悬钩子
128837 | 200011473 | Rubus lasiotrichos | 多毛悬钩子
128837 | 242411185 | Rubus lasiotrichos var. blinii | 狭萼多毛悬钩子
128837 | 242411186 | Rubus lasiotrichos var. lasiotrichos | 多毛悬钩子(原变种)
128837 | 200011474 | Rubus latoauriculatus | 耳叶悬钩子
128837 | 200011475 | Rubus laxus | 疏松悬钩子
128837 | 200011476 | Rubus leucanthus | 白花悬钩子
128837 | 200011477 | Rubus lichuanensis | 黎川悬钩子
128837 | 200011480 | Rubus lineatus | 绢毛悬钩子
128837 | 242345526 | Rubus lineatus var. angustifolius | 狭叶绢毛悬钩子
128837 | 242345527 | Rubus lineatus var. glabrescens | 光秃绢毛悬钩子
128837 | 242345528 | Rubus lineatus var. lineatus | 绢毛悬钩子(原变种)
128837 | 200011481 | Rubus lishuiensis | 丽水悬钩子
128837 | 242411058 | Rubus liui | 柳氏悬钩子
128837 | 200011482 | Rubus lobatus | 五裂悬钩子
128837 | 200011483 | Rubus lobophyllus | 角裂悬钩子
128837 | 242345529 | Rubus lohfauensis | 罗浮山悬钩子
128837 | 200011484 | Rubus lucens | 光亮悬钩子
128837 | 200011485 | Rubus luchunensis | 绿春悬钩子
128837 | 200011486 | Rubus luchunensis var. coriaceus | 硬叶绿春悬钩子
128837 | 242345532 | Rubus luchunensis var. luchunensis | 绿春悬钩子(原变种)
128837 | 200011487 | Rubus lutescens | 黄色悬钩子
128837 | 200011488 | Rubus macilentus | 细瘦悬钩子
128837 | 200011489 | Rubus macilentus var. angulatus | 棱枝细瘦悬钩子
128837 | 242345533 | Rubus macilentus var. macilentus | 细瘦悬钩子(原变种)
128837 | 200011490 | Rubus malifolius | 棠叶悬钩子
128837 | 200011491 | Rubus malifolius var. longisepalus | 长萼棠叶悬钩子
128837 | 242345537 | Rubus malifolius var. malifolius | 棠叶悬钩子(原变种)
128837 | 200011492 | Rubus malipoensis | 麻栗坡悬钩子
128837 | 200011493 | Rubus mallotifolius | 楸叶悬钩子
128837 | 200011494 | Rubus menglaensis | 勐腊悬钩子
128837 | 200011495 | Rubus mesogaeus | 喜阴悬钩子
128837 | 200011496 | Rubus mesogaeus var. glabrescens | 脱毛喜阴悬钩子
128837 | 242345543 | Rubus mesogaeus var. mesogaeus | 喜阴悬钩子(原变种)
128837 | 200011497 | Rubus mesogaeus var. oxycomus | 腺毛喜阴悬钩子
128837 | 200011498 | Rubus metoensis | 墨脱悬钩子
128837 | 200011501 | Rubus multisetosus | 刺毛悬钩子
128837 | 200011502 | Rubus nagasawanus | 高砂悬钩子
128837 | 200011381 | Rubus naruhashii | 矮生悬钩子
128837 | 242411059 | Rubus neoviburnifolius | 荚蒾叶悬钩子
128837 | 200011503 | Rubus niveus | 红泡刺藤
128837 | 200011504 | Rubus nyalamensis | 聂拉木悬钩子
128837 | 200011505 | Rubus oblongus | 长圆悬钩子
128837 | 200011506 | Rubus ourosepalus | 宝兴悬钩子
128837 | 200011507 | Rubus pacificus | 太平莓
128837 | 200011508 | Rubus panduratus | 琴叶悬钩子
128837 | 200011509 | Rubus panduratus var. etomentosus | 脱毛琴叶悬钩子
128837 | 242345579 | Rubus panduratus var. panduratus | 琴叶悬钩子(原变种)
128837 | 200011510 | Rubus paniculatus | 圆锥悬钩子
128837 | 200011511 | Rubus paniculatus var. glabrescens | 脱毛圆锥悬钩子
128837 | 242345581 | Rubus paniculatus var. paniculatus | 圆锥悬钩子(原变种)
128837 | 242345584 | Rubus pararosifolius | 矮空心泡
128837 | 200011512 | Rubus parkeri | 乌泡子
128837 | 242345587 | Rubus parviaraliifolius | 燪叶悬钩子
128837 | 200011513 | Rubus parvifolius | 茅莓
128837 | 200011514 | Rubus parvifolius var. adenochlamys | 腺花茅莓
128837 | 242345589 | Rubus parvifolius var. parvifolius | 茅莓(原变种)
128837 | 200011515 | Rubus parvifolius var. toapiensis | 五叶红梅消
128837 | 200011516 | Rubus paucidentatus | 少齿悬钩子
128837 | 200011517 | Rubus paucidentatus var. guangxiensis | 广西少齿悬钩子
128837 | 242345596 | Rubus paucidentatus var. paucidentatus | 少齿悬钩子(原变种)
128837 | 200011518 | Rubus pectinarioides | 匍匐悬钩子
128837 | 200011519 | Rubus pectinaris | 梳齿悬钩子
128837 | 200011520 | Rubus pectinellus | 黄泡
128837 | 242345599 | Rubus pedunculosus | 密毛纤细悬钩子
128837 | 200011521 | Rubus peltatus | 盾叶莓
128837 | 200011522 | Rubus penduliflorus | 河口悬钩子
128837 | 200011523 | Rubus pentagonus | 掌叶悬钩子
128837 | 200011524 | Rubus pentagonus var. eglandulosus | 无腺掌叶悬钩子
128837 | 200011525 | Rubus pentagonus var. longisepalus | 长萼掌叶悬钩子
128837 | 200011526 | Rubus pentagonus var. modestus | 无刺掌叶悬钩子
