genusid | speciesid | latinname | namezh
118542 | 200024220 | Ligularia fischeri | 蹄叶橐吾
118542 | 200024221 | Ligularia franchetiana | 隐舌橐吾
118542 | 200024222 | Ligularia ghatsukupa | 粗茎橐吾
118542 | 250097651 | Ligularia hamiica | 哈密橐吾
118542 | 200024223 | Ligularia heterophylla | 异叶橐吾
118542 | 200024224 | Ligularia hodgsonii | 鹿蹄橐吾
118542 | 200024225 | Ligularia hookeri | 细茎橐吾
118542 | 200024226 | Ligularia hopeiensis | 河北橐吾
118542 | 200024227 | Ligularia ianthochaeta | 岷县橐吾
118542 | 200024228 | Ligularia intermedia | 狭苞橐吾
118542 | 200024229 | Ligularia jaluensis | 复序橐吾
118542 | 200024230 | Ligularia jamesii | 长白山橐吾
118542 | 200024231 | Ligularia japonica | 大头橐吾
118542 | 242329361 | Ligularia japonica var. japonica | 大头橐吾(原变种)
118542 | 242329362 | Ligularia japonica var. scaberrima | 糙叶大头橐吾
118542 | 200024233 | Ligularia kanaitzensis | 干崖子橐吾
118542 | 242329364 | Ligularia kanaitzensis var. kanaitzensis | 干崖子橐吾(原变种)
118542 | 200024234 | Ligularia kanaitzensis var. subnudicaulis | 菱苞橐吾
118542 | 200024235 | Ligularia kangtingensis | 康定橐吾
118542 | 200024236 | Ligularia kojimae | 台湾橐吾
118542 | 250097650 | Ligularia konkalingensis | 贡嘎岭橐吾
118542 | 250097655 | Ligularia kunlunshanica | 昆仑山橐吾
118542 | 200024238 | Ligularia lamarum | 沼生橐吾
118542 | 200024239 | Ligularia lankongensis | 洱源橐吾
118542 | 200024240 | Ligularia lapathifolia | 牛旁叶橐吾
118542 | 200024241 | Ligularia latihastata | 宽戟橐吾
118542 | 200024242 | Ligularia latipes | 阔柄橐吾
118542 | 200024243 | Ligularia leveillei | 贵州橐吾
118542 | 200024244 | Ligularia liatroides | 缘毛橐吾
118542 | 250097658 | Ligularia liatroides var. liatroides | 缘毛橐吾(原变种)
118542 | 250097659 | Ligularia liatroides var. shifangensis | 什邡缘毛橐吾
118542 | 200024245 | Ligularia lidjiangensis | 丽江橐吾
118542 | 200024246 | Ligularia lingiana | 君范橐吾
118542 | 200024247 | Ligularia longifolia | 长叶橐吾
118542 | 200024248 | Ligularia longihastata | 长戟橐吾
118542 | 200024249 | Ligularia macrodonta | 大齿橐吾
118542 | 200024250 | Ligularia macrophylla | 大叶橐吾
118542 | 200024251 | Ligularia melanocephala | 黑苞橐吾
118542 | 200024252 | Ligularia melanothyrsa | 黑穗橐吾
118542 | 200024253 | Ligularia microcardia | 心叶橐吾
118542 | 200024254 | Ligularia microcephala | 小头橐吾
118542 | 200024255 | Ligularia mongolica | 全缘橐吾
118542 | 200024256 | Ligularia muliensis | 木里橐吾
118542 | 200024257 | Ligularia myriocephala | 千花橐吾
118542 | 200024258 | Ligularia nanchuanica | 南川橐吾
118542 | 200024259 | Ligularia narynensis | 山地橐吾
118542 | 200024260 | Ligularia nelumbifolia | 莲叶橐吾
118542 | 200024261 | Ligularia nyingchiensis | 林芝橐吾
118542 | 200024262 | Ligularia odontomanes | 马蹄叶橐吾
118542 | 200024263 | Ligularia oligonema | 疏舌橐吾
118542 | 200024264 | Ligularia paradoxa | 奇异橐吾
118542 | 250097649 | Ligularia paradoxa var. palmatifida | 半裂橐吾
118542 | 250097648 | Ligularia paradoxa var. paradoxa | 奇异橐吾(原变种)
118542 | 200024265 | Ligularia parvifolia | 小叶橐吾
118542 | 200024266 | Ligularia petiolaris | 裸柱橐吾
118542 | 250097646 | Ligularia phaenicochaeta | 紫缨橐吾
118542 | 200024268 | Ligularia phyllocolea | 叶状鞘橐吾
118542 | 200024269 | Ligularia platyglossa | 宽舌橐吾
118542 | 200024270 | Ligularia pleurocaulis | 侧茎橐吾
118542 | 200024271 | Ligularia potaninii | 浅齿橐吾
118542 | 200024272 | Ligularia przewalskii | 掌叶橐吾
118542 | 200024273 | Ligularia pterodonta | 宽翅橐吾
118542 | 242329390 | Ligularia pubifolia | 毛叶橐吾
118542 | 200024274 | Ligularia purdomii | 褐毛橐吾
118542 | 200024275 | Ligularia pyrifolia | 梨叶橐吾
118542 | 250097661 | Ligularia qiaojiaensis | 巧家橐吾
118542 | 200024276 | Ligularia retusa | 黑毛橐吾
118542 | 200024277 | Ligularia rockiana | 独舌橐吾
118542 | 200024278 | Ligularia ruficoma | 节毛橐吾
118542 | 200024279 | Ligularia rumicifolia | 藏橐吾
118542 | 200024280 | Ligularia sachalinensis | 黑龙江橐吾
118542 | 200024281 | Ligularia sagitta | 箭叶橐吾
118542 | 242329395 | Ligularia schischkinii | 高山橐吾
118542 | 200024282 | Ligularia schmidtii | 合苞橐吾
118542 | 200024283 | Ligularia sibirica | 橐吾
118542 | 200024285 | Ligularia songarica | 准噶尔橐吾
118542 | 200024286 | Ligularia stenocephala | 窄头橐吾
118542 | 200024287 | Ligularia stenocephala var. scabrida | 糙叶窄头橐吾
118542 | 242329410 | Ligularia stenocephala var. stenocephala | 窄头橐吾(原变种)
118542 | 200024288 | Ligularia stenoglossa | 裂舌橐吾
118542 | 200024289 | Ligularia subspicata | 穗序橐吾
118542 | 242329413 | Ligularia tangutorum | 唐古特橐吾
118542 | 200024290 | Ligularia tenuicaulis | 纤细橐吾
118542 | 200024291 | Ligularia tenuipes | 蔟梗橐吾
118542 | 200024292 | Ligularia thomsonii | 西域橐吾
118542 | 200024293 | Ligularia thyrsoidea | 塔序橐吾
118542 | 250097654 | Ligularia tianschanica | 天山橐吾
118542 | 200024294 | Ligularia tongkyukensis | 东久橐吾
118542 | 200024295 | Ligularia tongolensis | 东俄洛橐吾
118542 | 200024296 | Ligularia transversifolia | 横叶橐吾
118542 | 200024297 | Ligularia tsangchanensis | 苍山橐吾
118542 | 250097652 | Ligularia tulupanica | 土鲁番橐吾
118542 | 200024298 | Ligularia veitchiana | 离舌橐吾
118542 | 200024299 | Ligularia vellerea | 棉毛橐吾
118542 | 200024301 | Ligularia virgaurea | 黄帚橐吾
118542 | 250097657 | Ligularia virgaurea var. oligocephala | 疏序黄帚橐吾
118542 | 200024302 | Ligularia virgaurea var. pilosa | 毛黄帚橐吾
118542 | 250097656 | Ligularia virgaurea var. virgaurea | 黄帚橐吾(原变种)
118542 | 200024303 | Ligularia wilsoniana | 川鄂橐吾
118542 | 200024304 | Ligularia xanthotricha | 黄毛橐吾
118542 | 250097653 | Ligularia xinjiangensis | 新疆橐吾
118542 | 200024305 | Ligularia yunnanensis | 云南橐吾
118542 | 242329425 | Ligularia zhouquensis | 舟曲橐吾
317687 | 250097719 | Ligulariopsis shichuana | 假橐吾
119860 | 242331663 | Matricaria chamomilla | 母菊
119860 | 200024308 | Matricaria matricarioides | 同花母菊
120104 | 250097497 | Melanoseris atropurpurea | 大花毛鳞菊
120104 | 250097491 | Melanoseris beesiana | 毛鳞菊
120104 | 250097509 | Melanoseris bracteata | 苞叶毛鳞菊
120104 | 250097489 | Melanoseris ciliata | 景东毛鳞菊
120104 | 250097490 | Melanoseris cyanea | 蓝花毛鳞菊
120104 | 250097503 | Melanoseris graciliflora | 细莴苣
120104 | 250097495 | Melanoseris henryi | 普洱毛鳞菊
120104 | 250097492 | Melanoseris hirsuta | 鹤庆毛鳞菊
120104 | 250097498 | Melanoseris leiolepis | 光苞毛鳞菊
120104 | 250097504 | Melanoseris leptantha | 景东细莴苣
120104 | 250097506 | Melanoseris lessertiana | 黑苞毛鳞菊
120104 | 250097499 | Melanoseris likiangensis | 丽江毛鳞菊
120104 | 250097488 | Melanoseris macrantha | 缘毛毛鳞菊
120104 | 250097496 | Melanoseris macrocephala | 大头毛鳞菊
120104 | 250097507 | Melanoseris macrorhiza | 头嘴菊
120104 | 250097505 | Melanoseris oligolepis | 大理毛鳞菊
120104 | 250097500 | Melanoseris pectiniformis | 栉齿毛鳞菊
120104 | 250097487 | Melanoseris rhombiformis | 菱裂毛鳞菊
120104 | 250097493 | Melanoseris sichuanensis | 四川毛鳞菊
120104 | 250097510 | Melanoseris souliei | 康滇毛鳞菊
120104 | 250097494 | Melanoseris taliensis | 戟裂毛鳞菊
120104 | 250097501 | Melanoseris tenuis | 全叶细莴苣
120104 | 250097502 | Melanoseris triflora | 栉齿细莴苣
120104 | 250097508 | Melanoseris violifolia | 西藏毛鳞菊
120104 | 250097486 | Melanoseris yunnanensis | 云南毛鳞菊
120111 | 250097975 | Melanthera prostrata | 卤地菊
120512 | 250097928 | Microcephala subglobosa | 近球状小花菊
120554 | 200024310 | Microglossa pyrifolia | 小舌菊
120704 | 200024311 | Mikania cordata | 假泽兰
120704 | 242423293 | Mikania micrantha | 微甘菊
121445 | 242333274 | Myriactis delavayi | 羽裂粘冠草
121445 | 242413751 | Myriactis humilis | 台湾粘冠草
121445 | 200024319 | Myriactis nepalensis | 圆舌粘冠草
121445 | 200024320 | Myriactis wallichii | 狐狸草
121445 | 200024321 | Myriactis wightii | 粘冠草
121488 | 200024322 | Myripnois dioica | 蚂蚱腿子
121572 | 242333357 | Nabalus ochroleucus | 耳菊
121572 | 242333359 | Nabalus tatarinowii | 盘果菊
121572 | 250097631 | Nabalus tatarinowii subsp. macrantha | 多裂耳菊
121572 | 250097630 | Nabalus tatarinowii subsp. tatarinowii | 盘果菊(原亚种)
121619 | 200024323 | Nannoglottis carpesioides | 毛冠菊
121619 | 250097848 | Nannoglottis delavayi | 厚毛毛冠菊
121619 | 200024324 | Nannoglottis gynura | 狭舌毛冠菊
121619 | 250097849 | Nannoglottis hieraciophylla | 玉龙毛冠菊
121619 | 242423389 | Nannoglottis hookeri | 虎克毛冠菊
121619 | 200024325 | Nannoglottis latisquama | 宽苞毛冠菊
121619 | 242333390 | Nannoglottis macrocarpa | 大果毛冠菊
121619 | 250097847 | Nannoglottis ravida | 青海毛冠菊
121619 | 250097850 | Nannoglottis yunnanensis | 云南毛冠菊
121850 | 250097778 | Nemosenecio concinnus | 裸果羽叶菊
121850 | 242413770 | Nemosenecio formosanus | 台湾刘寄奴
121850 | 250097775 | Nemosenecio incisifolius | 刻裂羽叶菊
121850 | 250097777 | Nemosenecio solenoides | 茄状羽叶菊
121850 | 250097776 | Nemosenecio yunnanensis | 滇羽叶菊
317708 | 250097861 | Neobrachyactis anomala | 香短星菊
317708 | 250097863 | Neobrachyactis pubescens | 腺毛短星菊
317708 | 250097862 | Neobrachyactis roylei | 西疆短星菊
122037 | 242333577 | Neopallasia pectinata | 栉叶蒿
122475 | 242334135 | Notoseris guizhouensis | 全叶紫菊
122475 | 250097517 | Notoseris macilenta | 光苞紫菊
122475 | 242334137 | Notoseris melanantha | 黑花紫菊
122475 | 242334138 | Notoseris nanchuanensis | 金佛山紫菊
122475 | 242334139 | Notoseris porphyrolepis | 南川紫菊
122475 | 250097516 | Notoseris scandens | 藤本紫菊
122475 | 242334141 | Notoseris triflora | 三花紫菊
122475 | 242334142 | Notoseris wilsonii | 峨眉紫菊
122475 | 250097515 | Notoseris yakoensis | 垭口紫菊
122475 | 242334143 | Notoseris yunnanensis | 云南紫菊
122488 | 200024327 | Nouelia insignis | 栌菊木
122780 | 250097437 | Olgaea laniceps | 九眼菊
122780 | 200024329 | Olgaea leucophylla | 火媒草
122780 | 250097436 | Olgaea lomonossowii | 蝟菊
122780 | 200024331 | Olgaea pectinata | 新疆蝟菊
122780 | 200024332 | Olgaea roborowskyi | 假九眼菊
122780 | 200024333 | Olgaea tangutica | 刺疙瘩
122792 | 200024334 | Oligochaeta minima | 寡毛菊
122941 | 200024335 | Onopordum acanthium | 大翅蓟
122941 | 200024336 | Onopordum leptolepis | 羽冠大翅蓟
200163 | 200024338 | Opisthopappus taihangensis | 太行菊
200464 | 242335823 | Paraprenanthes auriculiformis | 圆耳假福王草
200464 | 250097513 | Paraprenanthes diversifolia | 林生假福王草
200464 | 250097514 | Paraprenanthes dolichophylla | 长叶假福王草
200464 | 242335824 | Paraprenanthes glandulosissima | 密毛假福王草
200464 | 242335827 | Paraprenanthes heptantha | 雷山假福王草
200464 | 242335828 | Paraprenanthes longiloba | 狭裂假福王草
200464 | 242335830 | Paraprenanthes multiformis | 三裂假福王草
200464 | 250097511 | Paraprenanthes polypodiifolia | 蕨叶假福王草
200464 | 242335833 | Paraprenanthes prenanthoides | 异叶假福王草
200464 | 242335835 | Paraprenanthes sororia | 假福王草
200464 | 250097512 | Paraprenanthes umbrosa | 伞房假福王草
200464 | 242335838 | Paraprenanthes yunnanensis | 云南假福王草
124000 | 250097683 | Parasenecio ainsliaeiflorus | 兔儿风蟹甲草
124000 | 250097678 | Parasenecio albus | 无毛蟹甲草
124000 | 250097680 | Parasenecio ambiguus | 两似蟹甲草
124000 | 250097681 | Parasenecio ambiguus var. ambiguus | 两似蟹甲草(原变种)
124000 | 250097682 | Parasenecio ambiguus var. wangianus | 王氏两似蟹甲草
124000 | 250067285 | Parasenecio auriculatus | 耳叶蟹甲草
124000 | 250097668 | Parasenecio begoniifolius | 秋海棠叶蟹甲草
124000 | 250097706 | Parasenecio bulbiferoides | 珠芽蟹甲草
124000 | 250097669 | Parasenecio chola | 藏南蟹甲草
124000 | 250097697 | Parasenecio cyclotus | 轮叶蟹甲草
124000 | 250097710 | Parasenecio dasythyrsus | 山西蟹甲草
124000 | 250097711 | Parasenecio delphiniifolius | 翠雀蟹甲草
124000 | 250097670 | Parasenecio deltophyllus | 三角叶蟹甲草
124000 | 250097714 | Parasenecio dissectus | 湖北蟹甲草
124000 | 250097667 | Parasenecio firmus | 大叶蟹甲草
124000 | 220009942 | Parasenecio forrestii | 蟹甲草
124000 | 242335844 | Parasenecio gansuensis | 甘肃蟹甲草
124000 | 250097671 | Parasenecio hastatus | 山尖子
124000 | 250097673 | Parasenecio hastatus var. glaber | 无毛山尖子
124000 | 250097672 | Parasenecio hastatus var. hastatus | 山尖子(原变种)
124000 | 242335845 | Parasenecio hastiformis | 戟状蟹甲草
124000 | 242413947 | Parasenecio hwangshanicus | 黄山蟹甲草
124000 | 250097703 | Parasenecio ianthophyllus | 紫背蟹甲草
124000 | 242335847 | Parasenecio jiulongensis | 九龙蟹甲草
124000 | 250097684 | Parasenecio kangxianensis | 康县蟹甲草
124000 | 250097675 | Parasenecio komarovianus | 星叶蟹甲草
124000 | 250097691 | Parasenecio koualapensis | 瓜拉坡蟹甲草
124000 | 250097674 | Parasenecio lancifolius | 披针叶蟹甲草
124000 | 250097687 | Parasenecio latipes | 阔柄蟹甲草
124000 | 250097704 | Parasenecio leucocephalus | 白头蟹甲草
124000 | 250097688 | Parasenecio lidjiangensis | 丽江蟹甲草
124000 | 250097705 | Parasenecio longispicus | 长穗蟹甲草
124000 | 242335848 | Parasenecio maowenensis | 茂汶蟹甲草
124000 | 250097686 | Parasenecio matsudae | 天目山蟹甲草
124000 | 250097700 | Parasenecio morrisonensis | 玉山蟹甲草
124000 | 242335850 | Parasenecio nokoensis | 高能蟹甲草
124000 | 250097677 | Parasenecio otopteryx | 耳翼蟹甲草
124000 | 250097715 | Parasenecio palmatisectus | 掌裂蟹甲草
124000 | 250097717 | Parasenecio palmatisectus var. moupinensis | 腺毛掌裂蟹甲草
124000 | 250097716 | Parasenecio palmatisectus var. palmatisectus | 掌裂蟹甲草(原变种)
124000 | 250097707 | Parasenecio petasitoides | 蜂斗菜状蟹甲草
124000 | 250097702 | Parasenecio phyllolepis | 苞鳞蟹甲草
124000 | 250097712 | Parasenecio pilgerianus | 太白蟹甲草
124000 | 250097676 | Parasenecio praetermissus | 长白蟹甲草
124000 | 250097701 | Parasenecio profundorum | 深山蟹甲草
124000 | 250097692 | Parasenecio quinquelobus | 五裂蟹甲草
124000 | 250097693 | Parasenecio quinquelobus var. quinquelobus | 五裂蟹甲草(原变种)
124000 | 250097694 | Parasenecio quinquelobus var. sinuatus | 深裂五裂蟹甲草
124000 | 250097698 | Parasenecio roborowskii | 蛛毛蟹甲草
124000 | 250097695 | Parasenecio rockianus | 玉龙蟹甲草
124000 | 250097685 | Parasenecio rubescens | 矢镞叶蟹甲草
124000 | 250097708 | Parasenecio rufipilis | 红毛蟹甲草
124000 | 317686 | Parasenecio sect. Delphiniifolii | 翠雀叶组
124000 | 317680 | Parasenecio sect. Koyamacalia | 小山蟹甲草组
124000 | 317685 | Parasenecio sect. Monanthi | 单花蟹甲草组
124000 | 317679 | Parasenecio sect. Parasenecio | 蟹甲草组
124000 | 317678 | Parasenecio sect. Taimingasa | 鞘叶组
124000 | 317683 | Parasenecio ser. Ainsliaeiflori | 兔儿风花系
124000 | 317682 | Parasenecio ser. Candidi | 戟叶蟹甲草系
124000 | 317684 | Parasenecio ser. Rubescentes | 红缨蟹甲草系
124000 | 317681 | Parasenecio ser. Trilobi | 三裂叶蟹甲草系
124000 | 250097713 | Parasenecio sinicus | 中华蟹甲草
124000 | 250097696 | Parasenecio souliei | 川西蟹甲草
124000 | 250097689 | Parasenecio taliensis | 大理蟹甲草
124000 | 250097690 | Parasenecio tenianus | 盐丰蟹甲草
124000 | 250097718 | Parasenecio tripteris | 昆明蟹甲草
124000 | 250097709 | Parasenecio tsinlingensis | 秦岭蟹甲草
124000 | 250097679 | Parasenecio vespertilio | 川鄂蟹甲草
124000 | 250097699 | Parasenecio xinjiashanensis | 辛家山蟹甲草
124104 | 200024340 | Parthenium hysterophorus | 银胶菊
124224 | 250005102 | Pectis prostrata | 伏生香檬菊
124398 | 200024341 | Pentanema cernuum | 垂头苇谷草
124398 | 200024342 | Pentanema indicum | 苇谷草
124398 | 200024343 | Pentanema indicum var. hypoleucum | 白背苇谷草
124398 | 242336526 | Pentanema indicum var. indicum | 苇谷草(原变种)
124398 | 200024344 | Pentanema vestitum | 毛苇谷草
124518 | 250067306 | Pericallis hybrida | 瓜叶菊
124636 | 242336806 | Pertya angustifolia | 狭叶帚菊
124636 | 242336807 | Pertya berberidoides | 异叶帚菊
124636 | 242336808 | Pertya bodinieri | 昆明帚菊
124636 | 200024345 | Pertya cordifolia | 心叶帚菊
124636 | 242336811 | Pertya corymbosa | 疏花帚菊
124636 | 242336812 | Pertya desmocephala | 聚头帚菊
124636 | 200024346 | Pertya discolor | 两色帚菊
124636 | 242336813 | Pertya discolor var. calvescens | 同色帚菊
124636 | 242336814 | Pertya discolor var. discolor | 两色帚菊(原变种)
124636 | 242336818 | Pertya henanensis | 瓜叶帚菊
124636 | 242336819 | Pertya monocephala | 单头帚菊
124636 | 200024347 | Pertya phylicoides | 针叶帚菊
124636 | 242336820 | Pertya pubescens | 腺叶帚菊
124636 | 242336821 | Pertya pungens | 尖苞帚菊
124636 | 220010184 | Pertya scandens | 长花帚菊
124636 | 250097324 | Pertya simozawae | 台湾帚菊
124636 | 200024348 | Pertya sinensis | 华帚菊
124636 | 242336825 | Pertya tsoongiana | 巫山帚菊
124636 | 242336826 | Pertya uniflora | 单花帚菊
124686 | 242413996 | Petasites formosanus | 台湾蜂斗菜
124686 | 200024349 | Petasites japonicus | 蜂斗菜
124686 | 250097722 | Petasites rubellus | 长白蜂斗菜
124686 | 242442299 | Petasites tatewakianus | 掌叶蜂斗菜
124686 | 200024350 | Petasites tricholobus | 毛裂蜂斗菜
124686 | 250097723 | Petasites versipilus | 盐源蜂斗菜
124858 | 200024351 | Phagnalon niveum | 绵毛菊
125392 | 200024352 | Picris divaricata | 滇苦菜
125392 | 200024353 | Picris hieracioides | 毛连菜
125392 | 242337941 | Picris japonica | 日本毛连菜
125392 | 250097634 | Picris junnanensis | 云南毛连菜
125392 | 242337943 | Picris morrisonensis | 台湾毛连菜
125392 | 250097633 | Picris nuristanica | 新疆毛连菜
125392 | 242442521 | Picris ohwiana | 黄毛毛连菜
125467 | 250097637 | Pilosella echioides | 刚毛细毛菊
125467 | 250097636 | Pilosella procera | 棕毛细毛菊
125468 | 242424382 | Piloselloides hirsuta | 兔耳一枝箭
125681 | 200024355 | Plagiobasis centauroides | 斜果菊
126103 | 242338964 | Pluchea carolinensis | 美洲阔苞菊
126103 | 200024356 | Pluchea eupatorioides | 长叶阔苞菊
126103 | 200024357 | Pluchea indica | 阔苞菊
126103 | 200024358 | Pluchea pteropoda | 光梗阔苞菊
126103 | 242338969 | Pluchea sagittalis | 翼茎阔苞菊
126202 | 250097472 | Podospermum songoricum | 准噶柄果菊
126687 | 242341266 | Praxelis clematidea | 假臭草
126902 | 250097466 | Psephellus sibiricus | 矮小矢车菊
126936 | 242341779 | Pseudelephantopus spicatus | 假地胆草
127031 | 242426899 | Pseudoconyza viscosa | 假飞蓬
127088 | 250097948 | Pseudognaphalium adnatum | 宽叶拟鼠麴草
127088 | 242426779 | Pseudognaphalium affine | 拟鼠麴草
127088 | 250097950 | Pseudognaphalium chrysocephalum | 金头拟鼠麴草
127088 | 250097949 | Pseudognaphalium flavescens | 拉萨拟鼠麴草
127088 | 250097951 | Pseudognaphalium hypoleucum | 秋拟鼠麴草
127088 | 250006607 | Pseudognaphalium luteoalbum | 丝棉草
127101 | 220011093 | Pseudohandelia umbellifera | 拟天山蓍
127389 | 200024363 | Psychrogeton nigromontanus | 黑山寒蓬
127389 | 200024364 | Psychrogeton poncinsii | 藏寒蓬
127447 | 200024365 | Pterocaulon redolens | 翼茎草
127631 | 200024366 | Pulicaria chrysantha | 金仙草
127631 | 200024367 | Pulicaria dysenterica | 止痢蚤草
127631 | 200024368 | Pulicaria gnaphalodes | 鼠麴蚤草
127631 | 200024369 | Pulicaria insignis | 臭蚤草
127631 | 200024371 | Pulicaria salviifolia | 鼠尾蚤草
127631 | 220011263 | Pulicaria vulgaris | 蚤草
317644 | 250097465 | Rhaponticoides dschungarica | 准噶尔矢车菊
317644 | 250097464 | Rhaponticoides kasakorum | 天山矢车菊
317644 | 250097463 | Rhaponticoides ruthenica | 欧亚矢车菊
200175 | 200024390 | Rhaponticum carthamoides | 漏草
200175 | 250097445 | Rhaponticum chinense | 华漏芦
200175 | 250097446 | Rhaponticum chinense var. chinense | 华漏芦(原变种)
200175 | 250097447 | Rhaponticum chinense var. missionis | 滇黔漏芦
200175 | 250097444 | Rhaponticum repens | 顶羽菊
200175 | 200024391 | Rhaponticum uniflorum | 漏芦
128305 | 250097865 | Rhinactinidia eremophila | 沙生岩菀
128305 | 250097864 | Rhinactinidia limoniifolia | 岩菀
128564 | 220011650 | Richteria pyrethroides | 灰叶匹菊
128840 | 200024393 | Rudbeckia hirta | 黑心菊
128840 | 200024394 | Rudbeckia laciniata | 金光菊
128897 | 200024395 | Russowia sogdiana | 纹苞菊
129338 | 242346587 | Saussurea acromelaena | 肾叶风毛菊
129338 | 200024397 | Saussurea acrophila | 破血丹
129338 | 242346591 | Saussurea acroura | 川甘风毛菊
129338 | 242346592 | Saussurea acuminata | 渐尖风毛菊
129338 | 250097424 | Saussurea acutisquama | 尖苞风毛菊
129338 | 242346594 | Saussurea aerjingensis | 阿尔金风毛菊
129338 | 242346596 | Saussurea alaschanica | 阿拉善风毛菊
129338 | 242346597 | Saussurea alata | 具翅风毛菊
129338 | 242346598 | Saussurea alatipes | 翼柄风毛菊
129338 | 250097379 | Saussurea alberti | 新疆风毛菊
129338 | 220012037 | Saussurea alpina | 高山风毛菊
129338 | 200024398 | Saussurea amara | 草地风毛菊
129338 | 250097356 | Saussurea amara var. amara | 草地风毛菊(原变种)
129338 | 250097357 | Saussurea amara var. exappendiculata | 尖苞草地风毛菊
129338 | 200024399 | Saussurea amurensis | 龙江风毛菊
129338 | 250097410 | Saussurea andersonii | 卵苞风毛菊
129338 | 250097409 | Saussurea andryaloides | 吉隆风毛菊
129338 | 242346609 | Saussurea apus | 无梗风毛菊
129338 | 242346610 | Saussurea arenaria | 沙生风毛菊
129338 | 242346612 | Saussurea aster | 云状雪兔子
129338 | 250097404 | Saussurea baicalensis | 大头风毛菊
129338 | 250097350 | Saussurea baoxingensis | 宝兴雪莲
129338 | 242346614 | Saussurea baroniana | 棕脉风毛菊
129338 | 250097398 | Saussurea bartholomewii | 玉树风毛菊
129338 | 250097368 | Saussurea bella | 漂亮风毛菊
129338 | 242442246 | Saussurea bhutkesh | 定日雪兔子
129338 | 250097383 | Saussurea blanda | 绿风毛菊
129338 | 250097412 | Saussurea brachylepis | 短苞风毛菊
129338 | 242346618 | Saussurea bracteata | 膜苞雪莲
129338 | 242346620 | Saussurea brunneopilosa | 异色风毛菊
129338 | 242346621 | Saussurea bullata | 泡叶风毛菊
129338 | 200024402 | Saussurea bullockii | 庐山风毛菊
129338 | 200024403 | Saussurea cana | 灰白风毛菊
129338 | 242425251 | Saussurea candolleana | 宽翅风毛菊
129338 | 250097385 | Saussurea canescens | 伊宁风毛菊
129338 | 242346626 | Saussurea carduiformis | 蓟状风毛菊
129338 | 242346629 | Saussurea caudata | 尾叶风毛菊
129338 | 242346630 | Saussurea cauloptera | 翅茎风毛菊
129338 | 242346632 | Saussurea centiloba | 百裂风毛菊
129338 | 242346633 | Saussurea ceterach | 康定风毛菊
129338 | 242346636 | Saussurea chetchozensis | 大坪风毛菊
129338 | 250097421 | Saussurea chetchozensis var. chetchozensis | 大坪风毛菊(原变种)
129338 | 250097422 | Saussurea chetchozensis var. glabrescens | 光叶风毛菊
129338 | 242346637 | Saussurea chinensis | 中华风毛菊
129338 | 242346638 | Saussurea chingiana | 抱茎风毛菊
129338 | 200024404 | Saussurea chinnampoensis | 京风毛菊
129338 | 250097367 | Saussurea chondrilloides | 木质风毛菊
129338 | 250097397 | Saussurea chrysanthemoides | 菊状风毛菊
129338 | 242346644 | Saussurea ciliaris | 尖叶风毛菊
129338 | 250097400 | Saussurea cinerea | 昆仑风毛菊
129338 | 250097369 | Saussurea cochleariifolia | 匙叶风毛菊
129338 | 242346649 | Saussurea colpodes | 鞘基风毛菊
129338 | 242346650 | Saussurea columnaris | 柱茎风毛菊
129338 | 242346651 | Saussurea compta | 华美风毛菊
129338 | 250097349 | Saussurea conaensis | 错那雪兔子
129338 | 242346652 | Saussurea conyzoides | 假蓬风毛菊
129338 | 200024405 | Saussurea cordifolia | 心叶风毛菊
129338 | 242346654 | Saussurea coriacea | 黄苞风毛菊
129338 | 242346655 | Saussurea coriolepis | 硬苞风毛菊
129338 | 250097382 | Saussurea coronata | 副冠风毛菊
129338 | 250097375 | Saussurea daurica | 达乌里风毛菊
129338 | 242346663 | Saussurea delavayi | 大理雪兔子
129338 | 250097340 | Saussurea delavayi var. delavayi | 大理雪兔子(原变种)
129338 | 250097341 | Saussurea delavayi var. hirsuta | 硬毛大理雪兔子
129338 | 250097344 | Saussurea depsangensis | 昆仑雪兔子
129338 | 242346669 | Saussurea deserticola | 荒漠风毛菊
129338 | 242346670 | Saussurea dielsiana | 狭头风毛菊
129338 | 242346671 | Saussurea dimorphaea | 东川风毛菊
129338 | 200024407 | Saussurea dolichopoda | 长梗风毛菊
129338 | 242442247 | Saussurea donkiah | 亚东风毛菊
129338 | 242346679 | Saussurea dschungdienensis | 中甸风毛菊
129338 | 200024409 | Saussurea dzeurensis | 川西风毛菊
129338 | 242346686 | Saussurea elata | 高风毛菊
129338 | 242346687 | Saussurea elegans | 优雅风毛菊
129338 | 250097431 | Saussurea elliptica | 藏新风毛菊
129338 | 200024410 | Saussurea epilobioides | 柳叶菜风毛菊
129338 | 242346694 | Saussurea eriocephala | 棉头风毛菊
129338 | 242425258 | Saussurea eriostemon | 尼泊尔风毛菊
129338 | 250097354 | Saussurea erubescens | 红柄雪莲
129338 | 242346700 | Saussurea euodonta | 锐齿风毛菊
129338 | 250097371 | Saussurea famintziniana | 中新风毛菊
129338 | 242346701 | Saussurea fargesii | 川东风毛菊
129338 | 200024411 | Saussurea fastuosa | 奇形风毛菊
129338 | 242346703 | Saussurea firma | 硬叶风毛菊
129338 | 242346704 | Saussurea fistulosa | 管茎雪兔子
129338 | 242346705 | Saussurea flaccida | 萎软风毛菊
