genusid | speciesid | latinname | namezh
101086 | 240001065 | Allium trifurcatum | 三柱韭
101086 | 200027544 | Allium tuberosum | 韭
101086 | 200027545 | Allium tubiflorum | 合被韭
101086 | 240001066 | Allium tulipifolium | 郁金叶蒜
101086 | 200027546 | Allium victorialis | 茖葱
101086 | 200027548 | Allium wallichii | 多星韭
101086 | 200027549 | Allium wallichii var. platyphyllum | 柳叶韭
101086 | 240001067 | Allium wallichii var. wallichii | 多星韭 (原变种)
101086 | 200027550 | Allium weschniakowii | 坛丝韭
101086 | 240001068 | Allium winklerianum | 伊犁蒜
101086 | 240001069 | Allium xiangchengense | 乡城韭
101086 | 200027551 | Allium xichuanense | 西川韭
101086 | 200027552 | Allium yanchiense | 白花薤
101086 | 200027553 | Allium yongdengense | 永登韭
101086 | 200027554 | Allium yuanum | 齿被韭
101163 | 200027555 | Aloe vera | 芦荟
101247 | 250075681 | Amana kuocangshanica |  
101725 | 200027556 | Anemarrhena asphodeloides | 知母
102837 | 200027557 | Asparagus acicularis | 山文竹
102837 | 200027558 | Asparagus angulofractus | 折枝天门冬
102837 | 200027559 | Asparagus brachyphyllus | 攀援天门冬
102837 | 240001103 | Asparagus breslerianus | 西北天门冬
102837 | 200027560 | Asparagus cochinchinensis | 天门冬
102837 | 200027561 | Asparagus dauricus | 兴安天门冬
102837 | 200027562 | Asparagus densiflorus | 非洲天门冬
102837 | 200027563 | Asparagus filicinus | 羊齿天门冬
102837 | 200027564 | Asparagus gobicus | 戈壁天门冬
102837 | 200027565 | Asparagus kansuensis | 甘肃天门冬
102837 | 200027566 | Asparagus longiflorus | 长花天门冬
102837 | 200027567 | Asparagus lycopodineus | 短梗天门冬
102837 | 200027568 | Asparagus mairei | 昆明天门冬
102837 | 200027569 | Asparagus meioclados | 密齿天门冬
102837 | 200027570 | Asparagus munitus | 西南天门冬
102837 | 200027571 | Asparagus myriacanthus | 多刺天门冬
102837 | 200027572 | Asparagus neglectus | 新疆天门冬
102837 | 200027573 | Asparagus officinalis | 石刁柏
102837 | 200027574 | Asparagus oligoclonos | 南玉带
102837 | 240001104 | Asparagus przewalskyi | 北天门冬
102837 | 240001105 | Asparagus racemosus | 长刺天门冬
102837 | 200027576 | Asparagus schoberioides | 龙须菜
102837 | 200027577 | Asparagus setaceus | 文竹
102837 | 240001106 | Asparagus sichuanicus | 四川天门冬
102837 | 200027578 | Asparagus subscandens | 滇南天门冬
102837 | 200027579 | Asparagus taliensis | 大理天门冬
102837 | 200027580 | Asparagus tibeticus | 西藏天门冬
102837 | 200027581 | Asparagus trichoclados | 细枝天门冬
102837 | 200027582 | Asparagus trichophyllus | 曲枝天门冬
102837 | 240001107 | Asparagus yanbianensis | 盐边天门冬
102837 | 240001108 | Asparagus yanyuanensis | 盐源天门冬
102857 | 240001109 | Aspidistra acetabuliformis | 碟柱蜘蛛抱蛋
102857 | 250097259 | Aspidistra albiflora |  
102857 | 250098142 | Aspidistra arnautovii var. angustifolia |  
102857 | 240001110 | Aspidistra attenuata | 薄叶蜘蛛抱蛋
102857 | 240001111 | Aspidistra austrosinensis | 华南蜘蛛抱蛋
102857 | 250093118 | Aspidistra bamaensis |  
102857 | 200027583 | Aspidistra caespitosa | 丛生蜘蛛抱蛋
102857 | 240001112 | Aspidistra carinata | 天峨蜘蛛抱蛋
102857 | 240001113 | Aspidistra cavicola | 洞生蜘蛛抱蛋
102857 | 242001018 | Aspidistra cerina |  
102857 | 240001114 | Aspidistra claviformis | 棒蕊蜘蛛抱蛋
102857 | 240001115 | Aspidistra cruciformis | 十字蜘蛛抱蛋
102857 | 240001116 | Aspidistra cyathiflora | 杯花蜘蛛抱蛋
102857 | 240001117 | Aspidistra daibuensis | 大武蜘蛛抱蛋
102857 | 250092982 | Aspidistra daxinensis |  
102857 | 240001118 | Aspidistra dolichanthera | 长药蜘蛛抱蛋
102857 | 240001119 | Aspidistra ebianensis | 峨边蜘蛛抱蛋
102857 | 200027584 | Aspidistra elatior | 蜘蛛抱蛋
102857 | 240001120 | Aspidistra fasciaria | 带叶蜘蛛抱蛋
102857 | 240001121 | Aspidistra fenghuangensis | 凤凰蜘蛛抱蛋
102857 | 200027585 | Aspidistra fimbriata | 流苏蜘蛛抱蛋
102857 | 240001122 | Aspidistra flaviflora | 黄花蜘蛛抱蛋
102857 | 240001123 | Aspidistra fungilliformis | 伞柱蜘蛛抱蛋
102857 | 242414659 | Aspidistra guangxiensis |  
102857 | 200027586 | Aspidistra hainanensis | 海南蜘蛛抱蛋
102857 | 240001124 | Aspidistra hekouensis | 河口蜘蛛抱蛋
102857 | 250097272 | Aspidistra hezhouensis |  
102857 | 242411311 | Aspidistra huanjiangensis |  
102857 | 250098084 | Aspidistra jingxiensis |  
102857 | 240001125 | Aspidistra leshanensis | 乐山蜘蛛抱蛋
102857 | 240001126 | Aspidistra leyeensis | 乐业蜘蛛抱蛋
102857 | 250097295 | Aspidistra liboensis |  
102857 | 240001127 | Aspidistra linearifolia | 线萼蜘蛛抱蛋
102857 | 240001128 | Aspidistra longanensis | 隆安蜘蛛抱蛋
102857 | 240001129 | Aspidistra longiloba | 巨型蜘蛛抱蛋
102857 | 240001130 | Aspidistra longipedunculata | 长梗蜘蛛抱蛋
102857 | 240001131 | Aspidistra longipetala | 长瓣蜘蛛抱蛋
102857 | 250097979 | Aspidistra longituba |  
102857 | 240001132 | Aspidistra luodianensis | 罗甸蜘蛛抱蛋
102857 | 200027587 | Aspidistra lurida | 九龙盘
102857 | 240001133 | Aspidistra marginella | 啮边蜘蛛抱蛋
102857 | 200027588 | Aspidistra minutiflora | 小花蜘蛛抱蛋
102857 | 242001020 | Aspidistra molendinacea |  
102857 | 240001134 | Aspidistra muricata | 糙果蜘蛛抱蛋
102857 | 240001135 | Aspidistra mushaensis | 雾社蜘蛛抱蛋
102857 | 250095345 | Aspidistra obconica |  
102857 | 240001136 | Aspidistra oblanceifolia | 棕叶草
102857 | 240001137 | Aspidistra oblongifolia | 长圆叶蜘蛛抱蛋
102857 | 240001138 | Aspidistra omeiensis | 峨眉蜘蛛抱蛋
102857 | 242411310 | Aspidistra papillata |  
102857 | 240001139 | Aspidistra patentiloba | 柳江蜘蛛抱蛋
102857 | 250097235 | Aspidistra pingtangensis |  
102857 | 240001140 | Aspidistra punctata | 紫点蜘蛛抱蛋
102857 | 250097127 | Aspidistra punctatoides |  
102857 | 242001019 | Aspidistra quadripartita |  
102857 | 240001141 | Aspidistra retusa | 广西蜘蛛抱蛋
102857 | 240001142 | Aspidistra saxicola | 石山蜘蛛抱蛋
102857 | 240001143 | Aspidistra sichuanensis | 四川蜘蛛抱蛋
102857 | 242001017 | Aspidistra spinula |  
102857 | 240001144 | Aspidistra subrotata | 辐花蜘蛛抱蛋
102857 | 200027589 | Aspidistra tonkinensis | 大花蜘蛛抱蛋
102857 | 240001145 | Aspidistra triloba | 湖南蜘蛛抱蛋
102857 | 200027590 | Aspidistra typica | 卵叶蜘蛛抱蛋
102857 | 240001146 | Aspidistra urceolata | 坛花蜘蛛抱蛋
102857 | 240001147 | Aspidistra xilinensis | 西林蜘蛛抱蛋
102857 | 240001148 | Aspidistra yingjiangensis | 盈江蜘蛛抱蛋
102857 | 240001149 | Aspidistra zongbayi | 粽粑叶
103526 | 240001150 | Barnardia japonica | 绵枣儿
105448 | 240001153 | Campylandra annulata | 环花开口箭
105448 | 240001154 | Campylandra aurantiaca | 橙花开口箭
105448 | 240001155 | Campylandra chinensis | 开口箭
105448 | 240001156 | Campylandra delavayi | 筒花开口箭
105448 | 240001157 | Campylandra emeiensis | 峨眉开口箭
105448 | 240001158 | Campylandra ensifolia | 剑叶开口箭
105448 | 240001159 | Campylandra fimbriata | 齿瓣开口箭
105448 | 240001160 | Campylandra jinshanensis | 金山开口箭
105448 | 240001161 | Campylandra liangshanensis | 凉山开口箭
105448 | 240001162 | Campylandra lichuanensis | 利川开口箭
105448 | 240001163 | Campylandra longipedunculata | 长梗开口箭
105448 | 240001164 | Campylandra tui | 碟花开口箭
105448 | 240001165 | Campylandra urotepala | 尾萼开口箭
105448 | 240001166 | Campylandra verruculosa | 疣点开口箭
105448 | 240001167 | Campylandra wattii | 弯蕊开口箭
105448 | 240001168 | Campylandra yunnanensis | 云南开口箭
105621 | 200027591 | Cardiocrinum cathayanum | 荞麦叶大百合
105621 | 200027592 | Cardiocrinum giganteum | 大百合
105621 | 240001169 | Cardiocrinum giganteum var. giganteum | 大百合 (原变种)
105621 | 240001170 | Cardiocrinum giganteum var. yunnanense | 云南大百合
106712 | 200027593 | Chionographis chinensis | 白丝草
106712 | 250097300 | Chionographis shiwandashanensis |  
106807 | 200027594 | Chlorophytum chinense | 狭叶吊兰
106807 | 200027596 | Chlorophytum laxum | 小花吊兰
106807 | 200027597 | Chlorophytum malayense | 大叶吊兰
106807 | 200027598 | Chlorophytum nepalense | 西南吊兰
107362 | 200027599 | Clintonia udensis | 七筋菇
107908 | 200027600 | Convallaria majalis | 铃兰
107989 | 200027601 | Cordyline fruticosa | 朱蕉
109790 | 200027602 | Dianella ensifolia | 山菅
110621 | 240001209 | Disporopsis aspersa | 散斑竹根七
110621 | 200027604 | Disporopsis fuscopicta | 竹根七
110621 | 240001210 | Disporopsis jinfushanensis | 金佛山竹根七
110621 | 200027605 | Disporopsis longifolia | 长叶竹根七
110621 | 200027606 | Disporopsis pernyi | 深裂竹根七
110621 | 240001211 | Disporopsis undulata | 峨眉竹根七
110622 | 240001212 | Disporum acuminatissimum | 尖被万寿竹
110622 | 200027607 | Disporum bodinieri | 短蕊万寿竹
110622 | 200027609 | Disporum calcaratum | 距花万寿竹
110622 | 200027610 | Disporum cantoniense | 万寿竹
110622 | 240001213 | Disporum hainanense | 海南万寿竹
110622 | 250075675 | Disporum jinfoshanense |  
110622 | 240001214 | Disporum kawakamii | 台湾万寿竹
110622 | 240001215 | Disporum longistylum | 长蕊万寿竹
110622 | 200027611 | Disporum megalanthum | 大花万寿竹
110622 | 240001216 | Disporum nantouense | 南投万寿竹
110622 | 240001217 | Disporum shimadae | 山万寿竹
110622 | 240001218 | Disporum smilacinum | 山东万寿竹
110622 | 240001219 | Disporum trabeculatum | 横脉万寿竹
110622 | 240001220 | Disporum uniflorum | 少花万寿竹
110622 | 200027614 | Disporum viridescens | 宝珠草
110706 | 240001221 | Diuranthera chinglingensis | 秦岭鹭鸶兰
110706 | 200027615 | Diuranthera inarticulata | 南川鹭鸶兰
110706 | 200027616 | Diuranthera major | 鹭鸶兰
110706 | 200027617 | Diuranthera minor | 小鹭鸶兰
110888 | 200027618 | Dracaena angustifolia | 长花龙血树
110888 | 200027619 | Dracaena cambodiana | 柬埔寨龙血树
110888 | 200027620 | Dracaena cochinchinensis | 剑叶龙血树
110888 | 240001222 | Dracaena elliptica | 细枝龙血树
110888 | 240001223 | Dracaena hokouensis | 河口龙血树
110888 | 200027622 | Dracaena terniflora | 矮龙血树
111968 | 200027623 | Eremurus altaicus | 阿尔泰独尾草
111968 | 200027624 | Eremurus anisopterus | 异翅独尾草
111968 | 200027625 | Eremurus chinensis | 独尾草
111968 | 200027626 | Eremurus inderiensis | 粗柄独尾草
112169 | 200027627 | Erythronium japonicum | 猪牙花
112169 | 200027628 | Erythronium sibiricum | 新疆猪牙花
113029 | 240001262 | Fritillaria anhuiensis | 安徽贝母
113029 | 200027629 | Fritillaria cirrhosa | 川贝母
113029 | 200027631 | Fritillaria crassicaulis | 粗茎贝母
113029 | 240001263 | Fritillaria dajinensis | 大金贝母
113029 | 200027632 | Fritillaria davidii | 米贝母
113029 | 200027633 | Fritillaria delavayi | 梭砂贝母
113029 | 200027635 | Fritillaria fusca | 高山贝母
113029 | 200027637 | Fritillaria karelinii | 砂贝母
113029 | 200027638 | Fritillaria maximowiczii | 轮叶贝母
113029 | 240001264 | Fritillaria meleagroides | 额敏贝母
113029 | 200027640 | Fritillaria monantha | 天目贝母
113029 | 200027642 | Fritillaria pallidiflora | 伊贝母
113029 | 200027643 | Fritillaria przewalskii | 甘肃贝母
113029 | 240001265 | Fritillaria sichuanica | 华西贝母
113029 | 240001266 | Fritillaria sinica | 中华贝母
113029 | 200027644 | Fritillaria taipaiensis | 太白贝母
113029 | 200027645 | Fritillaria thunbergii | 浙贝母
113029 | 200027646 | Fritillaria thunbergii var. chekiangensis | 东阳贝母
113029 | 240001267 | Fritillaria thunbergii var. thunbergii | 浙贝母 (原变种)
113029 | 240001268 | Fritillaria tortifolia | 托里贝母
113029 | 200027647 | Fritillaria unibracteata | 暗紫贝母
113029 | 240001269 | Fritillaria unibracteata var. longinectarea | 长腺贝母
113029 | 240001270 | Fritillaria unibracteata var. unibracteata | 暗紫贝母 (原变种)
113029 | 200027648 | Fritillaria ussuriensis | 平贝母
113029 | 200027649 | Fritillaria verticillata | 黄花贝母
113029 | 200027650 | Fritillaria walujewii | 新疆贝母
113029 | 240001271 | Fritillaria yuminensis | 裕民贝母
113029 | 240001272 | Fritillaria yuzhongensis | 榆中贝母
113125 | 200027651 | Gagea albertii | 毛梗顶冰花
113125 | 240001273 | Gagea altaica | 阿尔泰顶冰花
113125 | 200027652 | Gagea bulbifera | 腋球顶冰花
113125 | 250061718 | Gagea chinensis |  
113125 | 250071456 | Gagea daqingshanensis |  
113125 | 200027653 | Gagea divaricata | 叉梗顶冰花
113125 | 200027655 | Gagea fedtschenkoana | 镰叶顶冰花
113125 | 200027656 | Gagea filiformis | 林生顶冰花
113125 | 240001274 | Gagea fragifera | 钝瓣顶冰花
113125 | 200027657 | Gagea granulosa | 粒鳞顶冰花
113125 | 200027659 | Gagea jaeschkei | 高山顶冰花
113125 | 240001275 | Gagea nakaiana | 顶冰花
113125 | 240001276 | Gagea neopopovii | 新疆顶冰花
113125 | 200027662 | Gagea olgae | 乌恰顶冰花
113125 | 200027663 | Gagea ova | 多球顶冰花
113125 | 200027664 | Gagea pauciflora | 少花顶冰花
113125 | 200027666 | Gagea stepposa | 草原顶冰花
113125 | 200027668 | Gagea tenera | 细弱顶冰花
113125 | 240001277 | Gagea terraccianoana | 小顶冰花
113703 | 200027670 | Gloriosa superba | 嘉兰
114957 | 200027671 | Heloniopsis umbellata | 胡麻花
114981 | 200027672 | Hemerocallis citrina | 黄花菜
114981 | 200027673 | Hemerocallis dumortieri | 小萱草
114981 | 200027674 | Hemerocallis esculenta | 北萱草
114981 | 200027675 | Hemerocallis forrestii | 西南萱草
114981 | 200027676 | Hemerocallis fulva | 萱草
114981 | 240001294 | Hemerocallis fulva var. angustifolia | 长管萱草
114981 | 240001295 | Hemerocallis fulva var. aurantiaca | 常绿萱草
114981 | 240001296 | Hemerocallis fulva var. fulva | 萱草 (原变种)
114981 | 200027678 | Hemerocallis fulva var. kwanso | 长瓣萱草
114981 | 240001297 | Hemerocallis lilioasphodelus | 北黄花菜
114981 | 240001298 | Hemerocallis middendorffii | 大苞萱草
114981 | 240001299 | Hemerocallis middendorffii var. longibracteata | 长苞萱草
114981 | 240001300 | Hemerocallis middendorffii var. middendorffii | 大苞萱草 (原变种)
114981 | 200027681 | Hemerocallis minor | 小黄花菜
114981 | 200027682 | Hemerocallis multiflora | 多花萱草
114981 | 200027683 | Hemerocallis nana | 矮萱草
114981 | 200027684 | Hemerocallis plicata | 折叶萱草
201262 | 240001301 | Heteropolygonatum ginfushanicum | 金佛山异黄精
201262 | 241000729 | Heteropolygonatum ogisui |  
201262 | 240001302 | Heteropolygonatum pendulum | 垂茎异黄精
201262 | 240001303 | Heteropolygonatum roseolum | 异黄精
201262 | 250095894 | Heteropolygonatum urceolatum |  
201262 | 240001304 | Heteropolygonatum xui | 四川异黄精
115355 | 200027685 | Heterosmilax chinensis | 华肖菝葜
115355 | 240001305 | Heterosmilax gaudichaudiana | 合丝肖菝葜
115355 | 200027687 | Heterosmilax japonica | 肖菝葜
115355 | 240001306 | Heterosmilax longiflora | 长花肖菝葜
115355 | 240001307 | Heterosmilax micrandra | 小花肖菝葜
115355 | 200027689 | Heterosmilax polyandra | 多蕊肖菝葜
115355 | 200027690 | Heterosmilax seisuiensis | 台湾肖菝葜
115355 | 240001308 | Heterosmilax septemnervia | 短柱肖菝葜
115355 | 200027691 | Heterosmilax yunnanensis | 云南肖菝葜
115795 | 240001309 | Hosta albofarinosa | 白粉玉簪
115795 | 200027693 | Hosta ensata | 东北玉簪
115795 | 200027694 | Hosta plantaginea | 玉簪
115795 | 200027695 | Hosta ventricosa | 紫萼
116475 | 200027696 | Iphigenia indica | 山慈菇
118558 | 240001397 | Lilium amabile | 秀丽百合
118558 | 200027697 | Lilium amoenum | 玫红百合
118558 | 240001398 | Lilium anhuiense | 安徽百合
118558 | 200027699 | Lilium bakerianum | 滇百合
118558 | 200027700 | Lilium bakerianum var. aureum | 金黄花滇百合
118558 | 240001399 | Lilium bakerianum var. bakerianum | 滇百合 (原变种)
118558 | 200027701 | Lilium bakerianum var. delavayi | 黄绿花滇百合
118558 | 200027702 | Lilium bakerianum var. rubrum | 紫红花滇百合
118558 | 200027703 | Lilium bakerianum var. yunnanense | 无斑滇百合
118558 | 240001400 | Lilium brevistylum | 短柱小百合
118558 | 200027704 | Lilium brownii | 野百合
118558 | 240001401 | Lilium brownii var. brownii | 野百合 (原变种)
118558 | 200027705 | Lilium brownii var. viridulum | 百合
118558 | 200027706 | Lilium callosum | 条叶百合
118558 | 200027707 | Lilium cernuum | 垂花百合
118558 | 200027708 | Lilium concolor | 渥丹
118558 | 240001402 | Lilium concolor var. concolor | 渥丹 (原变种)
118558 | 200027709 | Lilium concolor var. megalanthum | 大花百合
118558 | 200027710 | Lilium concolor var. pulchellum | 有斑百合
118558 | 200027711 | Lilium dauricum | 毛百合
118558 | 200027712 | Lilium davidii | 川百合
118558 | 240001403 | Lilium davidii var. davidii | 川百合 (原变种)
118558 | 240001404 | Lilium davidii var. willmottiae | 兰州百合
118558 | 200027713 | Lilium distichum | 东北百合
118558 | 200027714 | Lilium duchartrei | 宝兴百合
118558 | 200027715 | Lilium fargesii | 绿花百合
118558 | 242001047 | Lilium floridum |  
118558 | 200027716 | Lilium formosanum | 台湾百合
118558 | 240001405 | Lilium formosanum var. formosanum | 台湾百合 (原变种)
118558 | 240001406 | Lilium formosanum var. microphyllum | 小叶百合
118558 | 240001407 | Lilium habaense | 哈巴百合
118558 | 240001408 | Lilium hansonii | 竹叶百合
118558 | 240001409 | Lilium henrici | 墨江百合
118558 | 240001410 | Lilium henrici var. henrici | 墨江百合 (原变种)
118558 | 240001411 | Lilium henrici var. maculatum | 斑块百合
118558 | 200027719 | Lilium henryi | 湖北百合
118558 | 240001412 | Lilium huidongense | 会东百合
118558 | 240001413 | Lilium jinfushanense | 金佛山百合
118558 | 240001414 | Lilium lankongense | 匍茎百合
118558 | 240001415 | Lilium leichtlinii var. maximowiczii | 大花卷丹
118558 | 200027723 | Lilium leucanthum | 宜昌百合
118558 | 200027724 | Lilium leucanthum var. centifolium | 紫脊百合
118558 | 240001416 | Lilium leucanthum var. leucanthum | 宜昌百合 (原变种)
118558 | 240001417 | Lilium lijiangense | 丽江百合
118558 | 240001418 | Lilium longiflorum var. scabrum | 糙茎百合
118558 | 200027726 | Lilium lophophorum | 尖被百合
118558 | 200027727 | Lilium lophophorum var. linearifolium | 线叶百合
118558 | 240001419 | Lilium lophophorum var. lophophorum | 尖被百合 (原变种)
118558 | 240001420 | Lilium martagon var. pilosiusculum | 新疆百合
118558 | 240001421 | Lilium matangense | 马塘百合
118558 | 240001422 | Lilium medeoloides | 浙江百合
118558 | 240001423 | Lilium medogense | 墨脱百合
118558 | 200027730 | Lilium nanum | 小百合
118558 | 200027732 | Lilium nanum var. flavidum | 黄斑百合
118558 | 240001424 | Lilium nanum var. nanum | 小百合 (原变种)
118558 | 200027733 | Lilium nepalense | 紫斑百合
118558 | 200027736 | Lilium papilliferum | 乳头百合
118558 | 200027737 | Lilium paradoxum | 藏百合
118558 | 240001425 | Lilium pinifolium | 松叶百合
118558 | 240001426 | Lilium primulinum | 报春百合
118558 | 240001427 | Lilium primulinum var. burmanicum | 紫喉百合
118558 | 240001428 | Lilium primulinum var. ochraceum | 川滇百合
118558 | 200027738 | Lilium pumilum | 山丹
118558 | 240001429 | Lilium pyi | 毕氏百合
118558 | 200027739 | Lilium regale | 岷江百合
118558 | 200027740 | Lilium rosthornii | 南川百合
118558 | 240001430 | Lilium saccatum | 囊被百合
118558 | 200027742 | Lilium sargentiae | 泸定百合
118558 | 200027743 | Lilium sempervivoideum | 蒜头百合
118558 | 200027744 | Lilium souliei | 紫花百合
118558 | 240001431 | Lilium speciosum var. gloriosoides | 药百合
118558 | 200027747 | Lilium stewartianum | 单花百合
118558 | 200027748 | Lilium sulphureum | 淡黄花百合
118558 | 200027749 | Lilium taliense | 大理百合
118558 | 240001432 | Lilium tianschanicum | 天山百合
118558 | 240001433 | Lilium tigrinum | 卷丹
118558 | 200027750 | Lilium tsingtauense | 青岛百合
118558 | 200027751 | Lilium wardii | 卓巴百合
118558 | 240001434 | Lilium wenshanense | 文山百合
118558 | 200027752 | Lilium xanthellum | 乡城百合
118558 | 200027753 | Lilium xanthellum var. luteum | 黄花百合
118558 | 240001435 | Lilium xanthellum var. xanthellum | 乡城百合 (原变种)
118708 | 200027754 | Liriope graminifolia | 禾叶山麦冬
118708 | 200027755 | Liriope kansuensis | 甘肃山麦冬
118708 | 200027756 | Liriope longipedicellata | 长梗山麦冬
118708 | 200027757 | Liriope minor | 矮小山麦冬
118708 | 240001436 | Liriope muscari | 阔叶山麦冬
118708 | 200027759 | Liriope spicata | 山麦冬
118708 | 250098030 | Liriope zhejiangensis |  
118768 | 200027760 | Lloydia delavayi | 黄洼瓣花
118768 | 200027761 | Lloydia flavonutans | 平滑洼瓣花
118768 | 200027762 | Lloydia ixiolirioides | 紫斑洼瓣花
118768 | 200027763 | Lloydia oxycarpa | 尖果洼瓣花
118768 | 200027764 | Lloydia serotina | 洼瓣花
118768 | 200027765 | Lloydia serotina var. parva | 矮小洼瓣花
118768 | 240001437 | Lloydia serotina var. serotina | 洼瓣花 (原变种)
118768 | 200027766 | Lloydia tibetica | 西藏洼瓣花
118768 | 240001438 | Lloydia triflora | 三花洼瓣花
118768 | 200027767 | Lloydia yunnanensis | 云南洼瓣花
119474 | 240001452 | Maianthemum atropurpureum | 高大鹿药
119474 | 200027768 | Maianthemum bifolium | 舞鹤草
119474 | 240001453 | Maianthemum dahuricum | 兴安鹿药
119474 | 242410000 | Maianthemum dulongense var. coriaceum |  
119474 | 240001454 | Maianthemum formosanum | 台湾鹿药
119474 | 240001455 | Maianthemum forrestii | 抱茎鹿药
119474 | 240001456 | Maianthemum fusciduliflorum | 褐花鹿药
119474 | 240001457 | Maianthemum fuscum | 西南鹿药
119474 | 242410002 | Maianthemum fuscum var. cordatum |  
119474 | 240001458 | Maianthemum gongshanense | 贡山鹿药
119474 | 250098118 | Maianthemum harae |  
119474 | 240001459 | Maianthemum henryi | 管花鹿药
119474 | 240001460 | Maianthemum japonicum | 鹿药
119474 | 240001461 | Maianthemum lichiangense | 丽江鹿药
119474 | 240001462 | Maianthemum nanchuanense | 南川鹿药
119474 | 240001463 | Maianthemum oleraceum | 长柱鹿药
119474 | 240001464 | Maianthemum purpureum | 紫花鹿药
119474 | 240001465 | Maianthemum stenolobum | 少叶鹿药
119474 | 240001466 | Maianthemum szechuanicum | 四川鹿药
119474 | 240001467 | Maianthemum tatsienense | 窄瓣鹿药
119474 | 240001468 | Maianthemum trifolium | 三叶鹿药
119474 | 240001469 | Maianthemum tubiferum | 合瓣鹿药
120744 | 200027769 | Milula spicata | 穗花韭
122380 | 240001490 | Nomocharis aperta | 开瓣豹子花
122380 | 200027770 | Nomocharis basilissa | 美丽豹子花
122380 | 240001491 | Nomocharis farreri | 滇西豹子花
122380 | 200027773 | Nomocharis meleagrina | 多斑豹子花
122380 | 200027774 | Nomocharis pardanthina | 豹子花
122380 | 240001492 | Nomocharis saluenensis | 云南豹子花
200085 | 200027776 | Notholirion bulbuliferum | 假百合
200085 | 200027777 | Notholirion campanulatum | 钟花假百合
200085 | 200027778 | Notholirion macrophyllum | 大叶假百合
122994 | 250081268 | Ophiopogon acerobracteatus |  
122994 | 240001493 | Ophiopogon albimarginatus | 白边沿阶草
122994 | 200027779 | Ophiopogon amblyphyllus | 钝叶沿阶草
122994 | 240001494 | Ophiopogon angustifoliatus | 短药沿阶草
122994 | 200027780 | Ophiopogon bockianus | 连药沿阶草
122994 | 200027782 | Ophiopogon bodinieri | 沿阶草
122994 | 200027784 | Ophiopogon chingii | 长茎沿阶草
122994 | 200027786 | Ophiopogon clarkei | 长丝沿阶草
122994 | 200027787 | Ophiopogon clavatus | 棒叶沿阶草
122994 | 200027788 | Ophiopogon corifolius | 厚叶沿阶草
122994 | 200027789 | Ophiopogon dracaenoides | 褐鞘沿阶草
122994 | 240001495 | Ophiopogon filipes | 丝梗沿阶草
122994 | 200027790 | Ophiopogon fooningensis | 富宁沿阶草
122994 | 200027791 | Ophiopogon grandis | 大沿阶草
122994 | 200027792 | Ophiopogon heterandrus | 异药沿阶草
122994 | 240001496 | Ophiopogon hongjiangensis | 红疆沿阶草
122994 | 200027793 | Ophiopogon intermedius | 间型沿阶草
122994 | 200027794 | Ophiopogon japonicus | 麦冬
122994 | 240001497 | Ophiopogon jiangchengensis | 江城沿阶草
122994 | 200027795 | Ophiopogon latifolius | 大叶沿阶草
122994 | 240001498 | Ophiopogon lushuiensis | 泸水沿阶草
122994 | 200027796 | Ophiopogon mairei | 西南沿阶草
122994 | 200027797 | Ophiopogon marmoratus | 丽叶沿阶草
122994 | 200027798 | Ophiopogon megalanthus | 大花沿阶草
122994 | 240001499 | Ophiopogon menglianensis | 勐连沿阶草
122994 | 240001500 | Ophiopogon motouensis | 墨托沿阶草
122994 | 240001501 | Ophiopogon multiflorus | 隆安沿阶草
122994 | 250076692 | Ophiopogon ogisui |  
122994 | 240001502 | Ophiopogon paniculatus | 锥序沿阶草
122994 | 200027799 | Ophiopogon peliosanthoides | 长药沿阶草
122994 | 200027800 | Ophiopogon pingbienensis | 屏边沿阶草
122994 | 200027801 | Ophiopogon platyphyllus | 宽叶沿阶草
122994 | 240001503 | Ophiopogon pseudotonkinensis | 拟多花沿阶草
122994 | 240001504 | Ophiopogon reptans | 蔓茎沿阶草
122994 | 200027802 | Ophiopogon reversus | 高节沿阶草
122994 | 200027803 | Ophiopogon revolutus | 卷瓣沿阶草
122994 | 200027804 | Ophiopogon sarmentosus | 匍茎沿阶草
122994 | 240001505 | Ophiopogon sinensis | 中华沿阶草
122994 | 200027805 | Ophiopogon sparsiflorus | 疏花沿阶草
122994 | 200027806 | Ophiopogon stenophyllus | 狭叶沿阶草
122994 | 200027807 | Ophiopogon sylvicola | 林生沿阶草
122994 | 200027808 | Ophiopogon szechuanensis | 四川沿阶草
122994 | 200027809 | Ophiopogon tienensis | 云南沿阶草
122994 | 200027810 | Ophiopogon tonkinensis | 多花沿阶草
122994 | 200027811 | Ophiopogon tsaii | 簇叶沿阶草
122994 | 200027812 | Ophiopogon umbraticola | 阴生沿阶草
122994 | 200027814 | Ophiopogon xylorrhizus | 木根沿阶草
122994 | 240001506 | Ophiopogon yunnanensis | 滇西沿阶草
122994 | 200027815 | Ophiopogon zingiberaceus | 姜状沿阶草
124055 | 240001509 | Paris axialis | 五指莲重楼
124055 | 200027817 | Paris bashanensis | 巴山重楼
124055 | 240001510 | Paris cronquistii | 凌云重楼
124055 | 240001511 | Paris cronquistii var. cronquistii | 凌云重楼 (原变种)
124055 | 240001512 | Paris cronquistii var. xichouensis | 西畴重楼
124055 | 240001513 | Paris daliensis | 大理重楼
124055 | 240001514 | Paris delavayi | 金线重楼
124055 | 240001515 | Paris dulongensis | 独龙重楼
