genusid | speciesid | latinname | namezh
105644 | 242357441 | Carex sabulosa | 沙地薹草
105644 | 250095592 | Carex sadoensis | 美丽薹草
105644 | 242311094 | Carex sagaensis | 萨嘎薹草
105644 | 250097992 | Carex sanjappae |  
105644 | 250095593 | Carex satakeana | 藏北薹草
105644 | 200026636 | Carex satsumensis | 砂地薹草
105644 | 242311099 | Carex saxicola | 岩生薹草
105644 | 200026637 | Carex scabrifolia | 糙叶薹草
105644 | 200026638 | Carex scabrirostris | 糙喙薹草
105644 | 250095594 | Carex scabrisacca | 糙囊薹草
105644 | 200026639 | Carex scaposa | 花葶薹草
105644 | 250095818 | Carex scaposa var. dolicostachya | 长雄薹草
105644 | 242311100 | Carex scaposa var. hirsuta | 糙叶花葶薹草
105644 | 250095819 | Carex scaposa var. scaposa | 花葶薹草(原变种)
105644 | 200026640 | Carex schmidtii | 瘤囊薹草
105644 | 200026641 | Carex schneideri | 川滇薹草
105644 | 200026642 | Carex sclerocarpa | 硬果薹草
105644 | 242311101 | Carex scolopendriformis | 蜈蚣薹草
105644 | 302673 | CAREX sect. ACROCYSTIS | 玉簪薹草组
105644 | 302674 | CAREX sect. ALBAE | 白鳞薹草组
105644 | 302676 | CAREX sect. ANOMALAE | 异囊薹草组
105644 | 302677 | CAREX sect. AULOCYSTIS | 冻原薹草组
105644 | 302679 | CAREX sect. CAPITULIGERAE | 头穗薹草组
105644 | 302680 | CAREX sect. CAREX | 薹草组
105644 | 302681 | CAREX sect. CAREYANAE | 疏花薹草组
105644 | 302683 | CAREX sect. CHLOROSTACHYAE | 绿穗薹草组
105644 | 302686 | CAREX sect. CLANDESTINAE | 指状薹草组
105644 | 317591 | Carex sect. Confertiflorae | 密花薹草组
105644 | 317543 | Carex sect. Cryptostachyae | 隐穗薹草组
105644 | 302688 | CAREX sect. CYPEROIDEAE | 莎薹草组
105644 | 317592 | Carex sect. Debiles | 瘦果薹草组
105644 | 317555 | Carex sect. Decorae | 美穗薹草组
105644 | 302690 | CAREX sect. DISPERMAE | 二籽薹草组
105644 | 317574 | Carex sect. Echinochloomorphae | 类稗薹草组
105644 | 317550 | Carex sect. Euprepes | 菰叶薹草组
105644 | 302695 | CAREX sect. FOETIDAE | 烈味薹草组
105644 | 317596 | Carex sect. Forficulae | 溪水薹草组
105644 | 317570 | Carex sect. Gibbae | 穹隆薹草组
105644 | 302696 | CAREX sect. GLAREOSAE | 白山薹草组
105644 | 317545 | Carex sect. Glauciformes | 米柱薹草组
105644 | 317578 | Carex sect. Graciles | 细柄薹草组
105644 | 317576 | Carex sect. Grallatoriae | 短喙薹草组
105644 | 317567 | Carex sect. Hangzhouenses | 杭州薹草组
105644 | 302701 | CAREX sect. HELEOGLOCHIN | 圆锥薹草组
105644 | 317549 | Carex sect. Hemiscaposae | 花葶薹草组
105644 | 317544 | Carex sect. Hirtae | 糙果薹草组
105644 | 302704 | CAREX sect. HOLARRHENAE | 二柱薹草组
105644 | 302705 | CAREX sect. HYMENOCHLAENAE | 膜囊薹草组
105644 | 317547 | Carex sect. Hypolytroides | 宝兴薹草组
105644 | 317551 | Carex sect. Indicae | 印度薹草组
105644 | 317541 | Carex sect. Japonicae | 日本薹草组
105644 | 317542 | Carex sect. Lageniformes | 匏囊薹草组
105644 | 302707 | CAREX sect. LAMPROCHLAENAE | 黄囊薹草组
105644 | 302710 | CAREX sect. LEUCOGLOCHIN | 尖苞薹草组
105644 | 302711 | CAREX sect. LIMOSAE | 湿生薹草组
105644 | 302714 | CAREX sect. MACROCEPHALAE | 筛草组
105644 | 302715 | CAREX sect. Mitratae | 灰帽薹草组
105644 | 317590 | Carex sect. Molliculae | 柔果薹草组
105644 | 317554 | Carex sect. Mundae | 秀丽薹草组
105644 | 317585 | Carex sect. Occlusae | 硬毛果薹草组
105644 | 302719 | CAREX sect. OVALES | 卵果薹草组
105644 | 302720 | CAREX sect. PALUDOSAE | 沼生薹草组
105644 | 302721 | CAREX sect. PANICEAE | 少花薹草组
105644 | 302722 | CAREX sect. PHACOCYSTIS | 急尖薹草组
105644 | 317572 | Carex sect. Phleoideae | 多花薹草组
105644 | 317586 | Carex sect. Physocarpae | 胀囊薹草组
105644 | 317571 | Carex sect. Physodeae | 囊果薹草组
105644 | 302725 | CAREX sect. PHYSOGLOCHIN | 异株薹草组
105644 | 317595 | Carex sect. Planatae | 高秆薹草组
105644 | 317552 | Carex sect. Polystachyae | 多穗薹草组
105644 | 317580 | Carex sect. Praelongae | 帚状薹草组
105644 | 317587 | Carex sect. Pseudocypereae | 似莎薹草组
105644 | 302728 | CAREX sect. RACEMOSAE | 褐穗薹草组
105644 | 317581 | Carex sect. Radicales | 根穗薹草组
105644 | 317577 | Carex sect. Rarae | 单穗薹草组
105644 | 317569 | Carex sect. Remotae | 薮薹草组
105644 | 317575 | Carex sect. Rhizopodae | 根足薹草组
105644 | 317588 | Carex sect. Rhomboidales | 菱形果薹草组
105644 | 302731 | CAREX sect. RUPESTRES | 石薹草组
105644 | 317546 | Carex sect. Scabrellae | 粗糙薹草组
105644 | 317589 | Carex sect. Secalinae | 离穗薹草组
105644 | 317583 | Carex sect. Siderostictae | 宽叶薹草组
105644 | 302738 | CAREX sect. STELLULATAE | 星穗薹草组
105644 | 317548 | Carex sect. Surculosae | 蘖枝薹草组
105644 | 317573 | Carex sect. Thomsonianae | 高节薹草组
105644 | 317579 | Carex sect. Tuminenses | 图们薹草组
105644 | 302742 | CAREX sect. VULPINAE | 海绵基薹草组
105644 | 250095595 | Carex sedakowii | 沟叶薹草
105644 | 200026643 | Carex sendaica | 仙台薹草
105644 | 250095820 | Carex sendaica var. pseudosendaica | 多穗仙台薹草
105644 | 250095821 | Carex sendaica var. sendaica | 仙台薹草(原变种)
105644 | 200026644 | Carex serreana | 紫喙薹草
105644 | 242421151 | Carex setigera | 长茎薹草
105644 | 242421154 | Carex setigera var. schlagintweitiana | 小长茎薹草
105644 | 250095822 | Carex setigera var. setigera | 长茎薹草(原变种)
105644 | 242101094 | Carex setosa | 刺毛薹草
105644 | 250095823 | Carex setosa var. mianxianica | 沔县刺毛薹草
105644 | 250095824 | Carex setosa var. punctata | 锈点刺毛薹草
105644 | 250095825 | Carex setosa var. setosa | 刺毛薹草(原变种)
105644 | 242311102 | Carex shaanxiensis | 陕西薹草
105644 | 242311103 | Carex shandanica | 山丹薹草
105644 | 242311104 | Carex shangchengensis | 商城薹草
105644 | 242311106 | Carex shanghangensis | 上杭薹草
105644 | 242311112 | Carex shuangbaiensis | 双柏薹草
105644 | 242311113 | Carex shuchengensis | 舒城薹草
105644 | 242311114 | Carex sichouensis | 西畴薹草
105644 | 200026645 | Carex siderosticta | 宽叶薹草
105644 | 250095826 | Carex siderosticta var. pilosa | 毛缘宽叶薹草
105644 | 250095827 | Carex siderosticta var. siderosticta | 宽叶薹草(原变种)
105644 | 200026646 | Carex simulans | 相仿薹草
105644 | 242311116 | Carex simulans var. densiflora | 密花相仿薹草
105644 | 250095828 | Carex simulans var. simulans | 相仿薹草(原变种)
105644 | 242311117 | Carex sinoaristata | 华芒鳞薹草
105644 | 242311118 | Carex sinodissitiflora | 华疏花薹草
105644 | 250095596 | Carex siroumensis | 冻原薹草
105644 | 242412553 | Carex sociata | 伴生薹草
105644 | 200026647 | Carex songorica | 准噶尔薹草
105644 | 242311120 | Carex spachiana | 澳门薹草
105644 | 250095597 | Carex speciosa | 翠丽薹草
105644 | 242311121 | Carex speciosa subsp. dilatata | 翅茎翠丽薹草
105644 | 250095829 | Carex speciosa subsp. speciosa | 翠丽薹草(原亚种)
105644 | 250097993 | Carex speciosa subsp. varmae |  
105644 | 242101095 | Carex stenocarpa | 细果薹草
105644 | 200026649 | Carex stipata | 海绵基薹草
105644 | 200026650 | Carex stipitinux | 柄果薹草
105644 | 242311127 | Carex stipitiutriculata | 柄囊薹草
105644 | 242421156 | Carex stramentitia | 草黄薹草
105644 | 250095598 | Carex subcapitata | 近头状薹草
105644 | 250095599 | Carex subcernua | 武义薹草
105644 | 250095600 | Carex subebracteata | 小苞叶薹草
105644 | 200026651 | Carex subfilicinoides | 近蕨薹草
105644 | 312131 | Carex subg. Carex | 薹草亚属
105644 | 312133 | Carex subg. Vignea | 二柱薹草亚属
105644 | 312134 | Carex subg. Vigneastra | 复序薹草亚属
105644 | 242311128 | Carex submollicula | 似柔果薹草
105644 | 250095601 | Carex subperakensis | 类霹雳薹草
105644 | 242311129 | Carex subpumila | 似矮生薹草
105644 | 317582 | Carex subsect. Caespitosae | 丛薹草亚组
105644 | 317593 | Carex subsect. Ferrugineae | 锈色薹草亚组
105644 | 317594 | Carex subsect. Fuliginosae | 黑色薹草亚组
105644 | 317584 | Carex subsect. Gynaecandrae | 雌雄序薹草亚组
105644 | 317568 | Carex subsect. Rigidae | 坚挺薹草亚组
105644 | 250095602 | Carex subtransversa | 似横果薹草
105644 | 242311130 | Carex subtumida | 肿胀果薹草
105644 | 250095603 | Carex sutchuensis | 四川薹草
105644 | 242311135 | Carex taihuensis | 太湖薹草
105644 | 250095604 | Carex taipaishanica | 太白山薹草
105644 | 250095605 | Carex taldycola | 南疆薹草
105644 | 200026655 | Carex tangiana | 唐进薹草
105644 | 250095606 | Carex tangii | 河北薹草
105644 | 242311137 | Carex tangulashanensis | 唐古拉薹草
105644 | 250095607 | Carex tapinzensis | 大坪子薹草
105644 | 250095608 | Carex tarunensis | 长麟薹草
105644 | 250095609 | Carex tatsiensis | 打箭薹草
105644 | 242311138 | Carex tatsutakensis | 锐果薹草
105644 | 200026657 | Carex teinogyna | 长柱头薹草
105644 | 250095610 | Carex tenebrosa | 芒尖鳞薹草
105644 | 242357580 | Carex tenuiflora | 细花薹草
105644 | 250095611 | Carex tenuiformis | 细形薹草
105644 | 242311139 | Carex tenuipaniculata | 细序薹草
105644 | 242311140 | Carex tenuispicula | 纤穗薹草
105644 | 242421157 | Carex teres | 糙芒薹草
105644 | 200026658 | Carex thibetica | 藏薹草
105644 | 250095830 | Carex thibetica var. minor | 小藏薹草
105644 | 250095831 | Carex thibetica var. pauciflora | 少花藏薹草
105644 | 250095832 | Carex thibetica var. thibetica | 藏薹草(原变种)
105644 | 200026659 | Carex thomsonii | 高节薹草
105644 | 250095612 | Carex thunbergii | 陌上菅
105644 | 250095613 | Carex tianmushanica | 天目山薹草
105644 | 242311143 | Carex transversa | 横果薹草
105644 | 250095614 | Carex tricephala | 三头薹草
105644 | 200026660 | Carex tristachya | 三穗薹草
105644 | 242412558 | Carex tristachya var. pocilliformis | 合鳞薹草
105644 | 250095833 | Carex tristachya var. tristachya | 三穗薹草(原变种)
105644 | 250098110 | Carex trongii |  
105644 | 200026661 | Carex truncatigluma | 截鳞薹草
105644 | 242311146 | Carex tsaiana | 希陶薹草
105644 | 250095615 | Carex tsiangii | 三念薹草
105644 | 242311148 | Carex tsoi | 线茎薹草
105644 | 200026662 | Carex tuminensis | 图们薹草
105644 | 250095616 | Carex tungfangensis | 东方薹草
105644 | 200026663 | Carex turkestanica | 新疆薹草
105644 | 250095617 | Carex uda | 大针薹草
105644 | 250095618 | Carex ulobasis | 卷叶薹草
105644 | 200026664 | Carex unisexualis | 单性薹草
105644 | 242412559 | Carex urelytra | 扁果薹草
105644 | 200026665 | Carex ussuriensis | 乌苏里薹草
105644 | 242357611 | Carex vaginata | 少花薹草
105644 | 250095834 | Carex vaginata var. petersii | 大少花薹草
105644 | 250095835 | Carex vaginata var. vaginata | 少花薹草(原变种)
105644 | 250095619 | Carex vanheurckii | 鳞苞薹草
105644 | 242357616 | Carex vesicaria | 胀囊薹草
105644 | 250095620 | Carex vesicata | 褐黄鳞薹草
105644 | 250095621 | Carex viridimarginata | 绿边薹草
105644 | 242311151 | Carex vulpina | 狐狸薹草
105644 | 242311153 | Carex wahuensis subsp. robusta | 健壮薹草
105644 | 242311155 | Carex wawuensis | 瓦屋薹草
105644 | 242311157 | Carex wenshanensis | 文山薹草
105644 | 200026666 | Carex wui | 沙坪薹草
105644 | 242311159 | Carex wushanensis | 武山薹草
105644 | 250095622 | Carex wutuensis | 武都薹草
105644 | 242311160 | Carex wuyishanensis | 武夷山薹草
105644 | 242311161 | Carex xiangxiensis | 湘西薹草
105644 | 250095623 | Carex xiphium | 稗薹草
105644 | 250095624 | Carex yajiangensis | 雅江薹草
105644 | 242311163 | Carex yamatsutana | 山林薹草
105644 | 250096047 | Carex yandangshanica |  
105644 | 242311164 | Carex yangshuoensis | 阳朔薹草
105644 | 250095625 | Carex ypsilandrifolia | 丫蕊薹草
105644 | 242311165 | Carex yuexiensis | 岳西薹草
105644 | 242311166 | Carex yulungshanensis | 玉龙薹草
105644 | 242311168 | Carex yunlingensis | 云岭薹草
105644 | 250095626 | Carex yunnanensis | 云南薹草
105644 | 250095627 | Carex yunyiana | 云亿薹草
105644 | 242311170 | Carex zekogensis | 泽库薹草
105644 | 250096895 | Carex zhejiangensis |  
105644 | 250095628 | Carex zhenkangensis | 镇康薹草
105644 | 250095629 | Carex zhonghaiensis | 中海薹草
105644 | 250095630 | Carex zizaniifolia | 菰叶薹草
105644 | 242311171 | Carex zunyiensis | 遵义薹草
107172 | 250095836 | Cladium jamaicence subsp. chinense | 克拉莎
108213 | 220003419 | Courtoisina cyperoides | 翅鳞莎
109010 | 200026670 | Cyperus alternifolius | 野生风车草
109010 | 200026671 | Cyperus amuricus | 阿穆尔莎草
109010 | 250095635 | Cyperus babakan | 刺鳞莎草
109010 | 242421762 | Cyperus castaneus | 长板栗莎草
109010 | 250095636 | Cyperus cephalotes | 少花穗莎草
109010 | 242101113 | Cyperus compactus | 密穗砖子苗
109010 | 200026672 | Cyperus compressus | 扁穗莎草
109010 | 200026673 | Cyperus cuspidatus | 长尖莎草
109010 | 242412860 | Cyperus cyperinus | 莎状砖子苗
109010 | 242101118 | Cyperus cyperoides | 砖子苗
109010 | 242101119 | Cyperus difformis | 异型莎草
109010 | 200026675 | Cyperus diffusus | 多脉莎草
109010 | 242316479 | Cyperus diffusus var. diffusus | 多脉莎草(原变种)
109010 | 200026676 | Cyperus diffusus var. latifolius | 宽叶多脉莎草
109010 | 200026677 | Cyperus digitatus | 长小穗莎草
109010 | 200026680 | Cyperus distans | 疏穗莎草
109010 | 250085204 | Cyperus dubius | 鳞茎砖子苗
109010 | 200026681 | Cyperus duclouxii | 云南莎草
109010 | 250095637 | Cyperus elatus | 黄翅莎草
109010 | 200026682 | Cyperus eleusinoides | 穗莎草
109010 | 242357654 | Cyperus eragrostis | 密穗莎草
109010 | 250095841 | Cyperus esculentus var. sativus | 油莎草
109010 | 200026683 | Cyperus exaltatus | 高秆莎草
109010 | 242316486 | Cyperus exaltatus var. exaltatus | 高秆莎草(原变种)
109010 | 200026684 | Cyperus exaltatus var. hainanensis | 海南高秆莎草
109010 | 200026685 | Cyperus exaltatus var. megalanthus | 长穗高秆莎草
109010 | 200026686 | Cyperus exaltatus var. tenuispicatus | 广东高秆莎草
109010 | 200026687 | Cyperus fuscus | 褐穗莎草
109010 | 200026690 | Cyperus glomeratus | 头状穗莎草
109010 | 250095638 | Cyperus hainanensis | 海南砖子苗
109010 | 200026691 | Cyperus haspan | 畦畔莎草
109010 | 250095639 | Cyperus hilgendorfianus | 山东白鳞莎草
109010 | 200026692 | Cyperus imbricatus | 迭穗莎草
109010 | 242357677 | Cyperus involucratus | 风车草
109010 | 200026694 | Cyperus iria | 碎米莎草
109010 | 242412862 | Cyperus javanicus | 羽状穗砖子苗
109010 | 250095640 | Cyperus limosus | 沼生水莎草
109010 | 200026695 | Cyperus linearispiculatus | 线状穗莎草
109010 | 200026696 | Cyperus malaccensis | 茳芏
109010 | 250095842 | Cyperus malaccensis subsp. malaccensis | 茳芏(原亚种)
109010 | 242412863 | Cyperus malaccensis subsp. monophyllus | 短叶茳芏
109010 | 200026698 | Cyperus michelianus | 旋鳞莎草
109010 | 200026699 | Cyperus microiria | 具芒碎米莎草
109010 | 250095641 | Cyperus mitis | 疏鳞莎草
109010 | 250095642 | Cyperus monospermus | 单子砖子苗
109010 | 200026700 | Cyperus nanellus | 汾河莎草
109010 | 200026701 | Cyperus nigrofuscus | 黑穗莎草
109010 | 200026702 | Cyperus nipponicus | 白鳞莎草
109010 | 200026703 | Cyperus niveus | 南莎草
109010 | 200026704 | Cyperus nutans | 垂穗莎草
109010 | 242357691 | Cyperus odoratus | 断节莎
109010 | 200026705 | Cyperus orthostachyus | 三轮草
109010 | 200026706 | Cyperus orthostachyus var. longibracteatus | 长苞三轮草
109010 | 242316509 | Cyperus orthostachyus var. orthostachyus | 三轮草(原变种)
109010 | 200026707 | Cyperus pangorei | 红翅莎草
109010 | 250095643 | Cyperus pannonicus | 花穗水莎草
109010 | 200026708 | Cyperus pilosus | 毛轴莎草
109010 | 242412865 | Cyperus platystylis | 宽柱莎草
109010 | 242412866 | Cyperus procerus | 拟毛轴莎草
109010 | 200026712 | Cyperus pygmaeus | 矮莎草
109010 | 242316513 | Cyperus radians | 辐射穗砖子苗
109010 | 200026713 | Cyperus rotundus | 香附子
109010 | 242101127 | Cyperus serotinus | 水莎草
109010 | 242316522 | Cyperus serotinus var. inundatus | 广东水莎草
109010 | 250095843 | Cyperus serotinus var. serotinus | 水莎草(原变种)
109010 | 250095644 | Cyperus simaoensis | 思茅莎草
109010 | 242101128 | Cyperus squarrosus | 具芒鳞砖子苗
109010 | 200026715 | Cyperus stoloniferus | 粗根茎莎草
109010 | 242357722 | Cyperus surinamensis | 苏里南莎草
109010 | 200026716 | Cyperus szechuanensis | 四川莎草
109010 | 242412867 | Cyperus tenuiculmis | 四稜穗莎草
109010 | 200026718 | Cyperus tenuispica | 窄穗莎草
109010 | 250095645 | Cyperus trialatus | 三翅秆砖子苗
109010 | 200026719 | Cyperus tuberosus | 假香附子
110347 | 200026721 | Diplacrum caricinum | 裂颖茅
110347 | 250095647 | Diplacrum reticulatum | 网果裂颖茅
111420 | 242320107 | Eleocharis abnorma | 短刚毛荸荠
111420 | 242422148 | Eleocharis acutangula | 锐棱荸荠
111420 | 200026722 | Eleocharis argyrolepis | 银鳞荸荠
111420 | 200026723 | Eleocharis atropurpurea | 紫果蔺
111420 | 200026724 | Eleocharis attenuata | 渐尖穗荸荠
111420 | 242320109 | Eleocharis attenuata var. attenuata | 渐尖穗荸荠(原变种)
111420 | 200026725 | Eleocharis attenuata var. erhizomatosa | 无根状茎荸荠
111420 | 200026728 | Eleocharis congesta | 密花荸荠
111420 | 200026729 | Eleocharis dulcis | 荸荠
111420 | 242320111 | Eleocharis erhaiensis | 耳海荸荠
111420 | 200026732 | Eleocharis fennica | 扁基荸荠
111420 | 250095844 | Eleocharis fennica var. fennica | 扁基荸荠(原变种)
111420 | 242320113 | Eleocharis fennica var. sareptana | 具刚毛扁基荸荠
111420 | 242101135 | Eleocharis geniculata | 黑籽荸荠
111420 | 200026737 | Eleocharis kamtschatica | 大基荸荠
111420 | 200026739 | Eleocharis liouana | 刘氏荸荠
111420 | 250095648 | Eleocharis maximowiczii | 细秆荸荠
111420 | 200026742 | Eleocharis migoana | 江南荸荠
111420 | 242101137 | Eleocharis mitracarpa | 槽秆荸荠
111420 | 200026743 | Eleocharis ochrostachys | 假马蹄
111420 | 200026744 | Eleocharis ovata | 卵穗荸荠
111420 | 220004641 | Eleocharis palustris | 沼泽荸荠
111420 | 242357778 | Eleocharis parvula | 矮秆荸荠
111420 | 200026746 | Eleocharis pellucida | 透明鳞荸荠
111420 | 200026747 | Eleocharis pellucida var. japonica | 稻田荸荠
111420 | 242320128 | Eleocharis pellucida var. pellucida | 透明鳞荸荠(原变种)
111420 | 200026748 | Eleocharis pellucida var. sanguinolenta | 血红穗荸荠
111420 | 200026749 | Eleocharis pellucida var. spongiosa | 海绵基荸荠
111420 | 242320129 | Eleocharis penchaoi | 本兆荸荠
111420 | 250095649 | Eleocharis philippinensis | 菲律宾荸荠
111420 | 242320132 | Eleocharis qinghaiensis | 青海荸荠
111420 | 242101140 | Eleocharis quinqueflora | 少花荸荠
111420 | 242357782 | Eleocharis retroflexa | 贝壳叶荸荠
111420 | 242320137 | Eleocharis setulosa | 短刚毛针蔺
111420 | 200026751 | Eleocharis spiralis | 螺旋鳞荸荠
111420 | 200026752 | Eleocharis tetraquetra | 龙师草
111420 | 200026753 | Eleocharis trilateralis | 三面秆荸荠
111420 | 200026754 | Eleocharis uniglumis | 单鳞苞荸荠
111420 | 250095650 | Eleocharis ussuriensis | 乌苏里荸荠
111420 | 242320142 | Eleocharis valleculosa var. setosa | 具刚毛荸荠
111420 | 250095651 | Eleocharis wichurae | 羽毛荸荠
111420 | 200026758 | Eleocharis yokoscensis | 牛毛毡
111420 | 200026759 | Eleocharis yunnanensis | 云南荸荠
112065 | 242357811 | Eriophorum angustifolium | 东方羊胡子草
112065 | 200026760 | Eriophorum comosum | 从毛羊胡子草
112065 | 200026761 | Eriophorum gracile | 细秆羊胡子草
112065 | 200026764 | Eriophorum russeolum | 红毛羊胡子草
112065 | 242101141 | Eriophorum scheuchzeri | 羊胡子草
112065 | 250095652 | Eriophorum transiens | 中间羊胡子草
112065 | 200026766 | Eriophorum vaginatum | 白毛羊胡子草
112803 | 200026767 | Fimbristylis acuminata | 披针穗飘拂草
112803 | 200026768 | Fimbristylis aestivalis | 夏飘拂草
112803 | 200026769 | Fimbristylis aphylla | 无叶飘拂草
112803 | 242357822 | Fimbristylis autumnalis | 秋飘拂草
112803 | 200026771 | Fimbristylis bisumbellata | 复序飘拂草
112803 | 242322598 | Fimbristylis chingmaiensis | 澄迈飘拂草
112803 | 250095653 | Fimbristylis cinnamometorum | 腺鳞飘拂草
112803 | 200026773 | Fimbristylis complanata | 扁鞘飘拂草
112803 | 242322599 | Fimbristylis complanata var. complanata | 扁鞘飘拂草(原变种)
112803 | 250095845 | Fimbristylis complanata var. exaltata | 矮扁鞘飘拂草
112803 | 200026775 | Fimbristylis cymosa | 黑果飘拂草
112803 | 250095846 | Fimbristylis cymosa var. cymosa | 黑果飘拂草(原变种)
112803 | 250095847 | Fimbristylis cymosa var. spathacea | 佛焰苞飘拂草
112803 | 200026776 | Fimbristylis dichotoma | 两歧飘拂草
112803 | 242422461 | Fimbristylis dichotoma subsp. dichotoma | 两歧飘拂草(原亚种)
112803 | 242422462 | Fimbristylis dichotoma subsp. podocarpa | 绒毛飘拂草
112803 | 200026780 | Fimbristylis diphylloides | 拟二叶飘拂草
112803 | 242322608 | Fimbristylis diphylloides var. diphylloides | 拟二叶飘拂草(原变种)
112803 | 200026781 | Fimbristylis diphylloides var. straminea | 黄鳞二叶飘拂草
112803 | 200026782 | Fimbristylis dipsacea | 起绒飘拂草
112803 | 250095848 | Fimbristylis dipsacea var. dipsacea | 起绒飘拂草(原变种)
112803 | 250095849 | Fimbristylis dipsacea var. verrucifera | 疣果飘拂草
112803 | 250095654 | Fimbristylis disticha | 红鳞飘拂草
112803 | 250095655 | Fimbristylis dura | 类扁鞘飘拂草
112803 | 200026783 | Fimbristylis eragrostis | 知风飘拂草
112803 | 242422465 | Fimbristylis fimbristyloides | 矮飘拂草
112803 | 200026787 | Fimbristylis fusca | 暗褐飘拂草
112803 | 200026791 | Fimbristylis gracilenta | 纤细飘拂草
112803 | 200026793 | Fimbristylis henryi | 宜昌飘拂草
112803 | 200026794 | Fimbristylis hookeriana | 金色飘拂草
112803 | 250095656 | Fimbristylis insignis | 硬穗飘拂草
112803 | 250095657 | Fimbristylis kwantungensis | 广东飘拂草
112803 | 242322621 | Fimbristylis leptoclada | 细茎飘拂草
112803 | 242413188 | Fimbristylis littoralis | 水虱草
112803 | 242413189 | Fimbristylis littoralis var. koidzumiana | 小泉氏飘拂草
112803 | 250095850 | Fimbristylis littoralis var. littoralis | 水虱草(原变种)
112803 | 200026795 | Fimbristylis longispica | 长穗飘拂草
112803 | 200026796 | Fimbristylis longistipitata | 长柄果飘拂草
112803 | 242413190 | Fimbristylis microcarya | 台北飘拂草
112803 | 200026800 | Fimbristylis nanningensis | 南宁飘拂草
112803 | 200026802 | Fimbristylis nigrobrunnea | 褐鳞飘拂草
112803 | 200026803 | Fimbristylis nutans | 垂穗飘拂草
112803 | 242413194 | Fimbristylis ovata | 独穗飘拂草
112803 | 242322624 | Fimbristylis pauciflora | 海南飘拂草
112803 | 200026804 | Fimbristylis pierotii | 东南飘拂草
112803 | 200026805 | Fimbristylis polytrichoides | 细叶飘拂草
112803 | 200026806 | Fimbristylis psammocola | 砂生飘拂草
112803 | 200026807 | Fimbristylis quinquangularis | 五棱秆飘拂草
112803 | 200026810 | Fimbristylis rigidula | 结壮飘拂草
112803 | 250095658 | Fimbristylis salbundia | 芒苞飘拂草
112803 | 200026812 | Fimbristylis schoenoides | 少穗飘拂草
112803 | 200026813 | Fimbristylis sericea | 绢毛飘拂草
112803 | 242413195 | Fimbristylis shimadana | 白穗飘拂草
112803 | 242322628 | Fimbristylis sieboldii | 锈鳞飘拂草
112803 | 250095851 | Fimbristylis sieboldii var. anpinensis | 安平飘拂草
112803 | 250095852 | Fimbristylis sieboldii var. sieboldii | 锈鳞飘拂草(原变种)
112803 | 242322629 | Fimbristylis simaoensis | 思茅飘拂草
112803 | 200026815 | Fimbristylis squarrosa | 畦畔飘拂草
112803 | 242322630 | Fimbristylis squarrosa var. esquarrosa | 短尖飘拂草
112803 | 250095853 | Fimbristylis squarrosa var. squarrosa | 畦畔飘拂草(原变种)
112803 | 250095659 | Fimbristylis stauntonii | 烟台飘拂草
112803 | 200026817 | Fimbristylis stolonifera | 匍匐茎飘拂草
112803 | 200026818 | Fimbristylis subbispicata | 双穗飘拂草
112803 | 242413199 | Fimbristylis subinclinata | 知本飘拂草
112803 | 250095660 | Fimbristylis tainanensis | 台南飘拂草
112803 | 200026819 | Fimbristylis tetragona | 四棱飘拂草
112803 | 200026820 | Fimbristylis thomsonii | 西南飘拂草
112803 | 250095661 | Fimbristylis tristachya | 三穗飘拂草
112803 | 242101147 | Fimbristylis umbellaris | 伞形飘拂草
113057 | 200026824 | Fuirena ciliaris | 毛芙兰草
113057 | 250095662 | Fuirena rhizomatifera | 黔芙兰草
113057 | 200026826 | Fuirena umbellata | 芙兰草
113129 | 242445151 | Gahnia baniensis | 散穗黑莎草
113129 | 200026827 | Gahnia javanica | 爪哇黑莎草
113129 | 200026828 | Gahnia tristis | 黑莎草
116247 | 200026830 | Hypolytrum hainanense | 海南割鸡芒
116247 | 242413419 | Hypolytrum nemorum | 割鸡芒
116247 | 200026832 | Hypolytrum paucistrobiliferum | 少穗割鸡芒
116247 | 250095665 | Hypolytrum shurenii | 树仁割鸡芒
116586 | 220006854 | Isolepis setacea | 细莞
117180 | 250095666 | Kobresia burangensis | 普兰嵩草
117180 | 200026840 | Kobresia capillifolia | 线叶嵩草
117180 | 200026841 | Kobresia cercostachys | 尾穗嵩草
117180 | 250095667 | Kobresia condensata | 密穗嵩草
117180 | 200026842 | Kobresia cuneata | 截形嵩草
117180 | 242423683 | Kobresia curticeps | 短梗嵩草
117180 | 242101152 | Kobresia duthiei | 线形嵩草
117180 | 242101153 | Kobresia esenbeckii | 三脉嵩草
117180 | 242327824 | Kobresia falcata | 镰叶嵩草
117180 | 242327825 | Kobresia filicina | 蕨状嵩草
117180 | 200026846 | Kobresia filifolia | 丝叶嵩草
117180 | 242423685 | Kobresia fissiglumis | 柄果嵩草
117180 | 200026847 | Kobresia fragilis | 囊状嵩草
117180 | 250095668 | Kobresia gammiei | 根茎嵩草
117180 | 200026848 | Kobresia graminifolia | 禾叶嵩草
117180 | 250095669 | Kobresia hohxilensis | 匍茎嵩草
117180 | 200026849 | Kobresia humilis | 矮生嵩草
117180 | 242327832 | Kobresia inflata | 膨囊嵩草
117180 | 200026850 | Kobresia kansuensis | 甘肃嵩草
